Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,max_ratio_absG_over_abslam,y_at_max_ratio,min_abs_Fk_on_boundary,y_at_min_abs_Fk
0.28,0.05,7,0.25861046447052966,10.7579633915478,0.0,0.41335988148020114,1.6
0.28,0.05,8,0.25861046447052966,11.811428623406414,0.0,0.49128795967660277,1.85
0.28,0.05,9,0.25861046447052966,12.797446148449247,0.0,0.5671264109052573,2.1
0.28,0.05,10,0.25861046447052966,13.744859657339752,0.0,0.6411429223531514,2.35
0.28,0.05,11,0.25861046447052966,14.673461573483225,0.0,0.7136722438297972,2.6
0.28,0.05,12,0.25861046447052966,15.596490808680239,0.0,0.7850173287277022,2.85
0.28,0.060000000000000005,3,0.2629003994048966,4.890251609523906,0.0,0.09747121630505363,0.625
0.28,0.060000000000000005,4,0.2629003994048966,6.6624458780855615,0.0,0.16864576654098978,0.875
0.28,0.060000000000000005,5,0.2629003994048966,8.184323965890192,0.0,0.24637899612824551,1.1
0.28,0.060000000000000005,6,0.2629003994048966,9.48647422546383,0.0,0.3268968533994883,1.35
0.28,0.060000000000000005,7,0.2629003994048966,10.627331353937219,0.0,0.4067027563590062,1.6
0.28,0.060000000000000005,8,0.2629003994048966,11.660468719745682,0.0,0.4844935627535847,1.85
0.28,0.060000000000000005,9,0.2629003994048966,12.62674641838771,0.0,0.5601819793609126,2.1
0.28,0.060000000000000005,10,0.2629003994048966,13.555090300294085,0.0,0.6340444751717542,2.35
0.28,0.060000000000000005,11,0.2629003994048966,14.465229097860513,0.0,0.7064218693920123,2.6
0.28,0.060000000000000005,12,0.2629003994048966,15.370284628866324,0.0,0.7776206343023885,2.85
0.28,0.07,3,0.26851733357929597,4.822016436160009,0.0,0.08988370037870211,0.625
0.28,0.07,4,0.26851733357929597,6.573972025162062,0.0,0.16038172284465518,0.875
0.28,0.07,5,0.26851733357929597,8.072279273873846,0.0,0.23779009576174273,1.1
0.28,0.07,6,0.26851733357929597,9.34855133117074,0.0,0.31817431333451346,1.35
0.28,0.07,7,0.26851733357929597,10.462913871894253,0.0,0.39783243749464503,1.6
0.28,0.07,8,0.26851733357929597,11.470019033122508,0.0,0.47544577171985186,1.85
0.28,0.07,9,0.26851733357929597,12.411166669519428,0.0,0.5509395416238817,2.1
0.28,0.07,10,0.26851733357929597,13.315339450217978,0.0,0.6246022976136583,2.35
0.28,0.07,11,0.26851733357929597,14.202147489602776,0.0,0.6967828586514351,2.6
0.28,0.07,12,0.26851733357929597,15.08453719198954,0.0,0.7677922092070874,2.85
0.28,0.08,3,0.2760219087356496,4.7405510420977155,0.0,0.07943695529050376,0.625
0.28,0.08,4,0.2760219087356496,6.465871179833164,0.0,0.14905240620999707,0.875
0.28,0.08,5,0.2760219087356496,7.932687102045975,0.0,0.22605364997162425,1.1
0.28,0.08,6,0.2760219087356496,9.174623870974214,0.0,0.306277173986145,1.35
0.28,0.08,7,0.2760219087356496,10.254221942095596,0.0,0.3857434779455137,1.6
0.28,0.08,8,0.2760219087356496,11.227512616116885,0.0,0.4630730673849318,1.8250000000000002
0.28,0.08,9,0.2760219087356496,12.136276338449617,0.0,0.5383555527527669,2.1
0.28,0.08,10,0.2760219087356496,13.00948256683554,0.0,0.61175272045756,2.35
0.28,0.08,11,0.2760219087356496,13.866522418014206,0.0,0.683672143574779,2.6
0.28,0.08,12,0.2760219087356496,14.72007069747511,0.0,0.7544306384087409,2.85
0.28,0.09,3,0.28377668521498073,4.656123002962698,0.0,0.06883972243018648,0.625
0.28,0.09,4,0.28377668521498073,6.358328522841854,0.0,0.13738401894888783,0.875
0.28,0.09,5,0.28377668521498073,7.796385414595727,0.0,0.21396395477202454,1.1
0.28,0.09,6,0.28377668521498073,9.005747512874635,0.0,0.29403561493365954,1.35
0.28,0.09,7,0.28377668521498073,10.05169740685689,0.0,0.3733117097671476,1.5750000000000002
0.28,0.09,8,0.28377668521498073,10.991938662399361,0.0,0.45030138730479535,1.8250000000000002
0.28,0.09,9,0.28377668521498073,11.868908565743917,0.0,0.525423237127836,2.1
0.28,0.09,10,0.28377668521498073,12.711657004524612,0.0,0.5985474538779807,2.35
0.28,0.09,11,0.28377668521498073,13.53940389668838,0.0,0.6701977452706476,2.6
0.28,0.09,12,0.28377668521498073,14.36457668722761,0.0,0.7406973915361798,2.85
0.28,0.1,3,0.2858638502555517,4.595247297843633,0.0,0.06774525080170556,0.625
0.28,0.1,4,0.2858638502555517,6.305401441497083,0.0,0.13541800250149458,0.875
0.28,0.1,5,0.2858638502555517,7.749467701723998,0.0,0.21180456818428467,1.1
0.28,0.1,6,0.2858638502555517,8.959705005225851,0.0,0.2918172733025106,1.35
0.28,0.1,7,0.2858638502555517,10.002375210278148,0.0,0.3710209905856832,1.5750000000000002
0.28,0.1,8,0.2858638502555517,10.936801089869542,0.0,0.4479731856937917,1.8250000000000002
0.28,0.1,9,0.2858638502555517,11.806621122494905,0.0,0.5230743475547287,2.1
0.28,0.1,10,0.2858638502555517,12.641605195412147,0.0,0.5961299967064592,2.35
0.28,0.1,11,0.2858638502555517,13.461362345090034,0.0,0.6677069862549652,2.6
0.28,0.1,12,0.2858638502555517,14.278514798997607,0.0,0.7381328243664159,2.85
0.28,0.11,3,0.28817696136954507,4.528475702189548,0.0,0.06653868584101727,0.625
0.28,0.11,4,0.28817696136954507,6.247256259404094,0.0,0.13320619949965498,0.875
0.28,0.11,5,0.28817696136954507,7.698106607196269,0.0,0.2093851958616387,1.1
0.28,0.11,6,0.28817696136954507,8.909483374912865,0.0,0.28933594996759243,1.35
0.28,0.11,7,0.28817696136954507,9.948660537177396,0.0,0.3684629117319909,1.5750000000000002
0.28,0.11,8,0.28817696136954507,10.876760319405424,0.0,0.4453756234014793,1.8250000000000002
0.28,0.11,9,0.28817696136954507,11.73876665408288,0.0,0.5204555158926656,2.1
0.28,0.11,10,0.28817696136954507,12.565255622411668,0.0,0.5934364458450972,2.35
0.28,0.11,11,0.28817696136954507,13.376270580448864,0.0,0.6649331981710564,2.6
0.28,0.11,12,0.28817696136954507,14.184650111849097,0.0,0.7352780580343233,2.85
0.28,0.12000000000000001,3,0.26387689025100475,4.615666668836729,0.0,0.10774818293171179,0.65
0.28,0.12000000000000001,4,0.26387689025100475,6.469882432325916,0.0,0.175825638914344,0.875
0.28,0.12000000000000001,5,0.26387689025100475,8.077771053025945,0.0,0.2527582757286343,1.1
0.28,0.12000000000000001,6,0.26387689025100475,9.441753815182405,0.0,0.3330763884429512,1.35
0.28,0.12000000000000001,7,0.26387689025100475,10.61887658255701,0.0,0.412984611471982,1.6
0.28,0.12000000000000001,8,0.26387689025100475,11.669381238018092,0.0,0.49089932220192833,1.85
0.28,0.12000000000000001,9,0.26387689025100475,12.64085792387369,0.0,0.5666571448776943,2.1
0.28,0.12000000000000001,10,0.26387689025100475,13.567120705288463,0.0,0.6405308040921499,2.35
0.28,0.12000000000000001,11,0.26387689025100475,14.471063322640713,0.0,0.7128777374754558,2.6
0.28,0.12000000000000001,12,0.26387689025100475,15.367756714787387,0.0,0.7840221510468548,2.85
0.28,0.13,3,0.24278613889736014,4.733604096618173,0.0,0.14339333281835595,0.65
0.28,0.13,4,0.24278613889736014,6.7224757897078655,0.0,0.2123913195650467,0.875
0.28,0.13,5,0.24278613889736014,8.485373896017812,0.0,0.28992698169148107,1.1
0.28,0.13,6,0.24278613889736014,10.001248782266742,0.0,0.37065663288549056,1.35
0.28,0.13,7,0.24278613889736014,11.316986400510958,0.0,0.45121621752568175,1.6
0.28,0.13,8,0.24278613889736014,12.491405864454936,0.0,0.5299117480907545,1.85
0.28,0.13,9,0.24278613889736014,13.574272843582957,0.0,0.6064824004940553,2.1
0.28,0.13,10,0.24278613889736014,14.602403448401269,0.0,0.6811500576185646,2.35
0.28,0.13,11,0.24278613889736014,15.601434715362497,0.0,0.7542510507181015,2.6
0.28,0.13,12,0.24278613889736014,16.588629793017994,0.0,0.8261035132890145,2.85
0.28,0.14,3,0.22774284521267196,4.833656765797888,0.0,0.1691539064443391,0.65
0.28,0.14,4,0.22774284521267196,6.93441444789846,0.0,0.23864427692899975,0.875
0.28,0.14,5,0.22774284521267196,8.826065199058316,0.0,0.31656410133141366,1.1
0.28,0.14,6,0.22774284521267196,10.46820017877767,0.0,0.3976232494473849,1.35
0.28,0.14,7,0.22774284521267196,11.899064764801173,0.0,0.4786855610141303,1.6
0.28,0.14,8,0.22774284521267196,13.176163924876873,0.0,0.557969698933441,1.85
0.28,0.14,9,0.22774284521267196,14.351064874885317,0.0,0.635144684374747,2.1
0.28,0.14,10,0.22774284521267196,15.46313382838712,0.0,0.7103970218070078,2.35
0.28,0.14,11,0.22774284521267196,16.540353722811027,0.0,0.784049430421642,2.6
0.28,0.14,12,0.22774284521267196,17.601865040349818,0.0,0.8564171659258121,2.85
0.28,0.15000000000000002,3,0.2157270206323397,4.923490768675666,0.0,0.19002625290994454,0.65
0.28,0.15000000000000002,4,0.2157270206323397,7.124955345638605,0.0,0.25981605294299304,0.875
0.28,0.15000000000000002,5,0.2157270206323397,9.133147375545617,0.0,0.3380040021532192,1.1
0.28,0.15000000000000002,6,0.2157270206323397,10.889912429679276,0.0,0.4193408092922264,1.35
0.28,0.15000000000000002,7,0.2157270206323397,12.425273973745357,0.0,0.5008292733058896,1.6
0.28,0.15000000000000002,8,0.2157270206323397,13.795339144526645,0.0,0.5806072799390406,1.85
0.28,0.15000000000000002,9,0.2157270206323397,15.053280080891602,0.0,0.658284554034201,2.1
0.28,0.15000000000000002,10,0.2157270206323397,16.240827864538026,0.0,0.7340188974881003,2.35
0.28,0.15000000000000002,11,0.2157270206323397,17.388162085238406,0.0,0.8081228799895117,2.6
0.28,0.15000000000000002,12,0.2157270206323397,18.516185638567286,0.0,0.8809104886724374,2.85
0.28,0.16,3,0.20557082070600224,5.006553935345248,0.0,0.20795107866115692,0.65
0.28,0.16,4,0.20557082070600224,7.30217225037016,0.0,0.27791826146699644,0.875
0.28,0.16,5,0.20557082070600224,9.420241602707756,0.0,0.3562957318151617,1.1
0.28,0.16,6,0.20557082070600224,11.285562505767029,0.0,0.43787246254406015,1.35
0.28,0.16,7,0.20557082070600224,12.919926850270032,0.0,0.5197392031001711,1.6
0.28,0.16,8,0.20557082070600224,14.377868089934744,0.0,0.5999542461834118,1.85
0.28,0.16,9,0.20557082070600224,15.714023667609492,0.0,0.6780730118937768,2.1
0.28,0.16,10,0.20557082070600224,16.972403611525458,0.0,0.754228011429545,2.35
0.28,0.16,11,0.20557082070600224,18.18533137939506,0.0,0.8287235922038199,2.6
0.28,0.16,12,0.20557082070600224,19.375436796181045,0.0,0.9018734661137942,2.85
0.28,0.16999999999999998,3,0.19669352221453137,5.084694540825668,0.0,0.2238924677089222,0.65
0.28,0.16999999999999998,4,0.19669352221453137,7.470236694051479,0.0,0.29394705012123606,0.875
0.28,0.16999999999999998,5,0.19669352221453137,9.694302804506782,0.0,0.3724535216648768,1.1
0.28,0.16999999999999998,6,0.19669352221453137,11.664919093971976,0.0,0.45424009015648836,1.35
0.28,0.16999999999999998,7,0.19669352221453137,13.395415242338629,0.0,0.5364517087504316,1.6
0.28,0.16999999999999998,8,0.19669352221453137,14.9385143705559,0.0,0.6170658606492382,1.85
0.28,0.16999999999999998,9,0.19669352221453137,16.35019904180813,0.0,0.6955858685716316,2.1
0.28,0.16999999999999998,10,0.19669352221453137,17.676718985133647,0.0,0.7721207700482436,2.35
0.28,0.16999999999999998,11,0.19669352221453137,18.95253727194345,0.0,0.8469678533125107,2.6
0.28,0.16999999999999998,12,0.19669352221453137,20.202016359849853,0.0,0.9204412377042979,2.85
0.28,0.18,3,0.18876163107603333,5.15901588224717,0.0,0.2384027861221311,0.65
0.28,0.18,4,0.18876163107603333,7.63157742031849,0.0,0.30847258307195446,0.875
0.28,0.18,5,0.18876163107603333,9.959357382343809,0.0,0.38705768614871144,1.1
0.28,0.18,6,0.18876163107603333,12.033648680097635,0.0,0.4690285653149363,1.35
0.28,0.18,7,0.18876163107603333,13.858953091744553,0.0,0.5515600128598404,1.6
0.28,0.18,8,0.18876163107603333,15.485898339233954,0.0,0.6325462116323559,1.85
0.28,0.18,9,0.18876163107603333,16.971695036492672,0.0,0.7114390342932884,2.1
0.28,0.18,10,0.18876163107603333,18.364817676370855,0.0,0.7883249452977196,2.35
0.28,0.18,11,0.18876163107603333,19.70189300205803,0.0,0.8634948906135479,2.6
0.28,0.18,12,0.18876163107603333,21.00904691212489,0.0,0.9372638963999103,2.85
0.28,0.19,3,0.18156462411095436,5.230225252879356,0.0,0.25182970841307906,0.65
0.28,0.19,4,0.18156462411095436,7.787719892787867,0.0,0.3218537687060376,0.875
0.28,0.19,5,0.18156462411095436,10.217929369453895,0.0,0.4004733833937591,1.1
0.28,0.19,6,0.18156462411095436,12.395323911317858,0.0,0.4826059265770815,1.35
0.28,0.19,7,0.18156462411095436,14.315119285142673,0.0,0.5654374005622926,1.6
0.28,0.19,8,0.18156462411095436,16.02551977191257,0.0,0.6467754361344232,1.85
0.28,0.19,9,0.18156462411095436,17.584841290610253,0.0,0.7260201244217369,2.1
0.28,0.19,10,0.18156462411095436,19.043781007315477,0.0,0.8032356685904515,2.35
0.28,0.19,11,0.18156462411095436,20.441171565115834,0.0,0.8787070981952305,2.6
0.28,0.19,12,0.18156462411095436,21.804950245220585,0.0,0.9527507249551163,2.85
0.28,0.2,3,0.174960333234661,5.2987993818990535,0.0,0.26440723010276446,0.65
0.28,0.2,4,0.174960333234661,7.939671996292857,0.0,0.3343323699017154,0.875
0.28,0.2,5,0.174960333234661,10.47168722639076,0.0,0.41294646759849574,1.1
0.28,0.2,6,0.174960333234661,12.752329140514133,0.0,0.49521991063201243,1.35
0.28,0.2,7,0.174960333234661,14.767001085289538,0.0,0.5783351039032495,1.6
0.28,0.2,8,0.174960333234661,16.561115325261888,0.0,0.6600093791875696,1.85
0.28,0.2,9,0.174960333234661,18.193959085814146,0.0,0.7395900463530356,2.1
0.28,0.2,10,0.174960333234661,19.718456211053105,0.0,0.817118947563366,2.35
0.28,0.2,11,0.174960333234661,21.17569989280336,0.0,0.8928754152948598,2.6
0.28,0.2,12,0.174960333234661,22.59549945917393,0.0,0.9671773392896726,2.85
0.28,0.21000000000000002,3,0.16884775243532135,5.3650715780330644,0.0,0.27630095533383503,0.65
0.28,0.21000000000000002,4,0.16884775243532135,8.088122767154749,0.0,0.3460797520801771,0.875
0.28,0.21000000000000002,5,0.16884775243532135,10.721773835918142,0.0,0.4246510964627836,1.1
0.28,0.21000000000000002,6,0.16884775243532135,13.106320278945889,0.0,0.5070459215583393,1.35
0.28,0.21000000000000002,7,0.16884775243532135,15.21677351902837,0.0,0.5904309525167233,1.6
0.28,0.21000000000000002,8,0.16884775243532135,17.09534570323037,0.0,0.6724291303621456,1.85
0.28,0.21000000000000002,9,0.16884775243532135,18.80214607787569,0.0,0.7523334961827169,2.1
0.28,0.21000000000000002,10,0.16884775243532135,20.392330801588916,0.0,0.8301631239150814,2.35
0.28,0.21000000000000002,11,0.16884775243532135,21.909317093049616,0.0,0.9061917115649272,2.6
0.28,0.21000000000000002,12,0.16884775243532135,23.38485706911668,0.0,0.9807389533821728,2.85
0.28,0.22000000000000003,3,0.16315221279852832,5.429281376388905,0.0,0.2876327641850358,0.65
0.28,0.22000000000000003,4,0.16315221279852832,8.233553778973668,0.0,0.35722232020667816,0.875
0.28,0.22000000000000003,5,0.16315221279852832,10.968989994791139,0.0,0.4357156344752121,1.1
0.28,0.22000000000000003,6,0.16315221279852832,13.4584794509084,0.0,0.5182131414480419,1.35
0.28,0.22000000000000003,7,0.16315221279852832,15.66601961116409,0.0,0.601855859284679,1.6
0.28,0.22000000000000003,8,0.16315221279852832,17.630175166724822,0.0,0.6841679930982961,1.85
0.28,0.22000000000000003,9,0.16315221279852832,19.41170958000718,0.0,0.7643864515432316,2.1
0.28,0.22000000000000003,10,0.16315221279852832,21.068015326420987,0.0,0.8425068902964047,2.35
0.28,0.22000000000000003,11,0.16315221279852832,22.64490351665036,0.0,0.9187973097734025,2.6
0.28,0.22000000000000003,12,0.16315221279852832,24.176148184881054,0.0,0.9935793818706856,2.85
0.28,0.22999999999999998,3,0.15781672046355688,5.491604595209684,0.0,0.29849521054043465,0.65
0.28,0.22999999999999998,4,0.15781672046355688,8.376305751542462,0.0,0.3678563576927758,0.875
0.28,0.22999999999999998,5,0.15781672046355688,11.213903402951296,0.0,0.4462377638017938,1.1
0.28,0.22999999999999998,6,0.15781672046355688,13.809665662723553,0.0,0.5288197672322517,1.35
0.28,0.22999999999999998,7,0.15781672046355688,16.115919500248395,0.0,0.6127092778306303,1.6
0.28,0.22999999999999998,8,0.15781672046355688,18.16709550920319,0.0,0.6953272249965589,1.85
0.28,0.22999999999999998,9,0.15781672046355688,20.024422249459384,0.0,0.7758522176799934,2.1
0.28,0.22999999999999998,10,0.15781672046355688,21.747528270557,0.0,0.8542556425378823,2.35
0.28,0.22999999999999998,11,0.15781672046355688,23.384693030058173,0.0,0.9307996336318415,2.6
0.28,0.22999999999999998,12,0.15781672046355688,24.971798851982356,0.0,1.005807968435507,2.85
0.28,0.24,3,0.15279661038390205,5.552172437951713,0.0,0.30896039862875013,0.65
0.28,0.24,4,0.15279661038390205,8.516620496242332,0.0,0.37805717294395164,0.875
0.28,0.24,5,0.15279661038390205,11.456916889003816,0.0,0.4562937988708578,1.1
0.28,0.24,6,0.15279661038390205,14.160508738143701,0.0,0.5389424054321227,1.35
0.28,0.24,7,0.15279661038390205,16.567368105345206,0.0,0.6230687341224005,1.6
0.28,0.24,8,0.15279661038390205,18.707265329433035,0.0,0.7059857439275588,1.85
0.28,0.24,9,0.15279661038390205,20.64168108900755,0.0,0.7868113221476168,2.1
0.28,0.24,10,0.15279661038390205,22.432473272164028,0.0,0.8654915632235819,2.35
0.28,0.24,11,0.15279661038390205,24.130467302296466,0.0,0.9422824738203794,2.6
0.28,0.24,12,0.15279661038390205,25.773746595008326,0.0,1.0175100250535942,2.85
0.28,0.25,3,0.14805609636543643,5.611084125174852,0.0,0.3190857042834267,0.65
0.28,0.25,4,0.14805609636543643,8.65466847547366,0.0,0.3878849952241351,0.875
0.28,0.25,5,0.14805609636543643,11.698312995858345,0.0,0.46594469109735115,1.1
0.28,0.25,6,0.14805609636543643,14.51147042965035,0.0,0.548642129928646,1.35
0.28,0.25,7,0.14805609636543643,17.021051491199945,0.0,0.6329959727982108,1.6
0.28,0.25,8,0.14805609636543643,19.251600361085885,0.0,0.7162063868358336,1.85
0.28,0.25,9,0.14805609636543643,21.264610596014276,0.0,0.7973278951486847,2.1
0.28,0.25,10,0.14805609636543643,23.12415414073495,0.0,0.8762801238224771,2.35
0.28,0.25,11,0.14805609636543643,24.883681955153513,0.0,0.9533126078369307,2.6
0.28,0.25,12,0.14805609636543643,26.583577163635013,0.0,1.0287535636643848,2.85
0.28,0.26,3,0.14356596098428448,5.66841552876453,0.0,0.3289176008431931,0.65
0.28,0.26,4,0.14356596098428448,8.790567568118767,0.0,0.3973889188951073,0.875
0.28,0.26,5,0.14356596098428448,11.938284191690572,0.0,0.47524004656502233,1.1
0.28,0.26,6,0.14356596098428448,14.862885609673688,0.0,0.5579685359158445,1.35
0.28,0.26,7,0.14356596098428448,17.477498181723032,0.0,0.6425410704672015,1.6
0.28,0.26,8,0.14356596098428448,19.800834121075905,0.0,0.726040098185411,1.85
0.28,0.26,9,0.14356596098428448,21.894132045741298,0.0,0.807453939197011,2.1
0.28,0.26,10,0.14356596098428448,23.82365216829579,0.0,0.8866744358105468,2.35
0.28,0.26,11,0.14356596098428448,25.64555141118166,0.0,0.9639442299127213,2.6
0.28,0.26,12,0.14356596098428448,27.402616549239273,0.0,1.0395938009683108,2.85
0.28,0.27,3,0.13930195975034726,5.724225240799979,0.0,0.3384942981678316,0.65
0.28,0.27,4,0.13930195975034726,8.92439624460416,0.0,0.4066096260339517,0.875
0.28,0.27,5,0.13930195975034726,12.176953989364591,0.0,0.48422090000381596,1.1
0.28,0.27,6,0.13930195975034726,15.214990884616705,0.0,0.5669625393964814,1.35
0.28,0.27,7,0.13930195975034726,17.9371146584689,0.0,0.6517452761622688,1.6
0.28,0.27,8,0.13930195975034726,20.355559818559545,0.0,0.7355288221447529,1.85
0.28,0.27,9,0.13930195975034726,22.53101139446985,0.0,0.8172322772529824,2.1
0.28,0.27,10,0.13930195975034726,24.531879638765297,0.0,0.896718254987917,2.35
0.28,0.27,11,0.13930195975034726,26.41710767431982,0.0,0.9742220097264036,2.6
0.28,0.27,12,0.13930195975034726,28.231994774409515,0.0,1.0500762688720242,2.85
0.28,0.28,3,0.13524368883225307,5.778558942017676,0.0,0.3478476117501312,0.65
0.28,0.28,4,0.13524368883225307,9.056203067670772,0.0,0.41558131685706035,0.875
0.28,0.28,5,0.13524368883225307,12.414392121891986,0.0,0.49292168232993183,1.1
0.28,0.28,6,0.13524368883225307,15.567944999274706,0.0,0.5756583631376581,1.35
0.28,0.28,7,0.13524368883225307,18.400210533015752,0.0,0.6606430262749362,1.6
0.28,0.28,8,0.13524368883225307,20.916260022966693,0.0,0.7447075540506075,1.85
0.28,0.28,9,0.13524368883225307,23.17589321507328,0.0,0.826698643737512,2.1
0.28,0.28,10,0.13524368883225307,25.249617789545706,0.0,0.9064481122671375,2.35
0.28,0.28,11,0.13524368883225307,27.199242085909194,0.0,0.9841832617516758,2.6
0.28,0.28,12,0.13524368883225307,29.072691250219464,0.0,1.0602390205357988,2.85
0.28,0.29,3,0.13137376286560937,5.8314526110618115,0.0,0.357004317051917,0.65
0.28,0.29,4,0.13137376286560937,9.186013707594023,0.0,0.42433311057971757,0.875
0.28,0.29,5,0.13137376286560937,12.650625720233837,0.0,0.501371649170886,1.1
0.28,0.29,6,0.13137376286560937,15.921843729178947,0.0,0.5840849787989493,1.35
0.28,0.29,7,0.13137376286560937,18.867016780733653,0.0,0.6692634076324415,1.6
0.28,0.29,8,0.13137376286560937,21.483328099165156,0.0,0.7536058298434472,1.85
0.28,0.29,9,0.13137376286560937,23.82932523539709,0.0,0.835883202547489,2.1
0.28,0.29,10,0.13137376286560937,25.977544313612015,0.0,0.9158948604865078,2.35
0.28,0.29,11,0.13137376286560937,27.99273563019449,0.0,0.9938595200335475,2.6
0.28,0.29,12,0.13137376286560937,29.925567738862217,0.0,1.0701142317918022,2.85
0.28,0.3,3,0.1276772056916121,5.882934923689695,0.0,0.3659871504712975,0.65
0.28,0.3,4,0.1276772056916121,9.313836232861176,0.0,0.4328900827976721,0.875
0.28,0.3,5,0.1276772056916121,12.885647735956429,0.0,0.5095959394937839,1.1
0.28,0.3,6,0.1276772056916121,16.27673098181036,0.0,0.5922671758322388,1.35
0.28,0.3,7,0.1276772056916121,19.337699195840855,0.0,0.6776312418269815,1.6
0.28,0.3,8,0.1276772056916121,22.05708396379498,0.0,0.7622488297733728,1.85
0.28,0.3,9,0.1276772056916121,24.49177639053618,0.0,0.8448116718097373,2.1
0.28,0.3,10,0.1276772056916121,26.716253642417886,0.0,0.9250848204237017,2.35
0.28,0.3,11,0.1276772056916121,28.798281338768135,0.0,1.0032777048868347,2.6
0.28,0.3,12,0.1276772056916121,30.791392766218944,0.0,1.0797293875761407,2.85
0.29,0.05,3,0.25791814341786173,5.192810125100422,0.0,0.11199417693900499,0.675
0.29,0.05,4,0.25791814341786173,7.0139495580524045,0.0,0.1870754973121149,0.9
0.29,0.05,5,0.25791814341786173,8.568656078990152,0.0,0.2691886195376904,1.1500000000000001
0.29,0.05,6,0.25791814341786173,9.900268877592035,0.0,0.3524627950762416,1.4000000000000001
0.29,0.05,7,0.25791814341786173,11.073170713828056,0.0,0.4347252220350138,1.6500000000000001
0.29,0.05,8,0.25791814341786173,12.143006834787277,0.0,0.5151964517073309,1.925
0.29,0.05,9,0.25791814341786173,13.15097503017402,0.0,0.5928851096835184,2.1750000000000003
0.29,0.05,10,0.25791814341786173,14.125658971699224,0.0,0.6696173018778414,2.45
0.29,0.05,11,0.25791814341786173,15.08621786165855,0.0,0.7438851149917733,2.7
0.29,0.05,12,0.25791814341786173,16.045158845215116,0.0,0.8174702800467797,2.975
0.29,0.060000000000000005,3,0.2617666847226718,5.137168771605147,0.0,0.10697439871085758,0.675
0.29,0.060000000000000005,4,0.2617666847226718,6.9444660470151005,0.0,0.1815760364813484,0.9
0.29,0.060000000000000005,5,0.2617666847226718,8.482905669670306,0.0,0.26350908635626,1.1500000000000001
0.29,0.060000000000000005,6,0.2617666847226718,9.796370665749437,0.0,0.3466516305510252,1.4000000000000001
0.29,0.060000000000000005,7,0.2617666847226718,10.95045730942522,0.0,0.4287820361865359,1.6500000000000001
0.29,0.060000000000000005,8,0.2617666847226718,12.001620241993688,0.0,0.5091629212170677,1.925
0.29,0.060000000000000005,9,0.2617666847226718,12.991409223841007,0.0,0.5866909711404389,2.1750000000000003
0.29,0.060000000000000005,10,0.2617666847226718,13.948480220548152,0.0,0.6633137607723496,2.45
0.29,0.060000000000000005,11,0.2617666847226718,14.891933440350488,0.0,0.7374226731779487,2.7
0.29,0.060000000000000005,12,0.2617666847226718,15.83417147268473,0.0,0.8108986365323516,2.975
0.29,0.07,3,0.26668236366712594,5.070515674291156,0.0,0.10038437730964962,0.675
0.29,0.07,4,0.26668236366712594,6.860359592810181,0.0,0.17440025187655933,0.9
0.29,0.07,5,0.26668236366712594,8.378116298444805,0.0,0.256119417438844,1.1500000000000001
0.29,0.07,6,0.26668236366712594,9.66860934973329,0.0,0.3391015524427542,1.4000000000000001
0.29,0.07,7,0.26668236366712594,10.799038967017177,0.0,0.4210672097931192,1.6500000000000001
0.29,0.07,8,0.26668236366712594,11.826864196398265,0.0,0.5013355259098573,1.925
0.29,0.07,9,0.26668236366712594,12.794039063048338,0.0,0.5786602276373716,2.1750000000000003
0.29,0.07,10,0.26668236366712594,13.729274833339677,0.0,0.6551304967917395,2.4250000000000003
0.29,0.07,11,0.26668236366712594,14.651571417255651,0.0,0.7290540324032739,2.7
0.29,0.07,12,0.26668236366712594,15.573182590975248,0.0,0.8023933715474691,2.975
0.29,0.08,3,0.27297703708720633,4.9920507262333045,0.0,0.0917020779220266,0.675
0.29,0.08,4,0.27297703708720633,6.759894821150557,0.0,0.16499845515786127,0.9
0.29,0.08,5,0.27297703708720633,8.251289272147403,0.0,0.24646918055677028,1.1500000000000001
0.29,0.08,6,0.27297703708720633,9.512671111788922,0.0,0.3292559769499911,1.4000000000000001
0.29,0.08,7,0.27297703708720633,10.613382079057246,0.0,0.4110144686926095,1.6500000000000001
0.29,0.08,8,0.27297703708720633,11.612117465211906,0.0,0.49114158101412,1.925
0.29,0.08,9,0.27297703708720633,12.55127471481278,0.0,0.5682065673939423,2.1750000000000003
0.29,0.08,10,0.27297703708720633,13.459576340012049,0.0,0.644436903887871,2.4250000000000003
0.29,0.08,11,0.27297703708720633,14.35585434174089,0.0,0.7181720567316557,2.7
0.29,0.08,12,0.27297703708720633,15.252148153436728,0.0,0.7913396155808645,2.975
0.29,0.09,3,0.2812075871335374,4.900385818876857,0.0,0.0800008433724472,0.675
0.29,0.09,4,0.2812075871335374,6.640020745512578,0.0,0.15238257500795963,0.9
0.29,0.09,5,0.2812075871335374,8.097102156415403,0.0,0.233570297068564,1.1500000000000001
0.29,0.09,6,0.2812075871335374,9.320877236202325,0.0,0.316116031389596,1.4000000000000001
0.29,0.09,7,0.2812075871335374,10.383632172298801,0.0,0.39760764706652246,1.6500000000000001
0.29,0.09,8,0.2812075871335374,11.345590533591313,0.0,0.47755395774202314,1.925
0.29,0.09,9,0.2812075871335374,12.249604586869618,0.0,0.5542784001581254,2.1750000000000003
0.29,0.09,10,0.2812075871335374,13.124313830638929,0.0,0.630196590564499,2.4250000000000003
