k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,n_y_used,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,y_at_min,param_pert,higher_rank_margin,passed
71,0.34000000000000014,0.35000000000000014,0.07,0.08000000000000002,0.26043430625797315,25.490878760843103,0.7600000000000007,26.250878760843104,1053,1.2628413869297626,1.2378880801228769,0.7600000000000007,0.7600000000000007,-22.857229035106734,0.7100000000000006,0.050000000000000044,True
71,0.34000000000000014,0.35000000000000014,0.08000000000000002,0.09000000000000001,0.26381069464145784,25.658421619421592,0.7600000000000002,26.418421619421594,1059,1.2602050747860556,1.2352349220266774,0.7600000000000002,0.7600000000000002,-22.87265992758996,0.7100000000000002,0.050000000000000044,True
71,0.34000000000000014,0.35000000000000014,0.09000000000000001,0.1,0.26774537907333,25.844390106945852,0.7600000000000002,26.604390106945853,1067,1.2570834535246966,1.2321262395406958,0.7600000000000002,0.7600000000000002,-22.860808009345593,0.7100000000000002,0.050000000000000044,True
71,0.34000000000000014,0.35000000000000014,0.1,0.11000000000000001,0.2722806323420722,26.048389585538715,0.7600000000000007,26.808389585538716,1075,1.2534938634102735,1.228532606812937,0.7600000000000007,0.7600000000000007,-22.86451104315965,0.7100000000000006,0.050000000000000044,True
71,0.34000000000000014,0.35000000000000014,0.11000000000000001,0.12000000000000001,0.27746124619652845,26.27,0.7600000000000002,27.03,1083,1.2494876878513497,1.2245061721397053,0.7600000000000002,0.7600000000000002,-22.883068391866914,0.7100000000000002,0.050000000000000044,True
72,0.2,0.21000000000000002,0.05,0.060000000000000005,0.09713408547991176,15.725037360845915,0.7700000000000005,16.495037360845917,801,1.0661072422998423,1.0454884455987845,0.7700000000000005,0.7700000000000005,-13.443455449089422,0.7200000000000004,0.050000000000000044,True
72,0.2,0.21000000000000002,0.060000000000000005,0.07,0.09615995812703479,15.93787940724863,0.7700000000000005,16.70787940724863,801,1.067170619059677,1.046285769800617,0.7700000000000005,0.7700000000000005,-13.449842922835147,0.7200000000000004,0.050000000000000044,True
72,0.2,0.21000000000000002,0.07,0.08000000000000002,0.09507213875620674,16.179987639055856,0.7700000000000007,16.949987639055855,801,1.0685204723397514,1.0473329877909314,0.7700000000000007,0.7700000000000007,-13.475240173049405,0.7200000000000006,0.050000000000000044,True
72,0.2,0.21000000000000002,0.08000000000000002,0.09000000000000001,0.09388306555465303,16.450069908666052,0.7700000000000002,17.22006990866605,801,1.0698974401929118,1.0483723528070794,0.7700000000000002,0.7700000000000002,13.474704703531188,0.7200000000000002,0.050000000000000044,True
72,0.2,0.21000000000000002,0.09000000000000001,0.1,0.09260524638075412,16.746772823442736,0.7700000000000002,17.516772823442736,801,1.0713388732569018,1.0494429072275984,0.7700000000000002,0.7700000000000002,13.4441231419923,0.7200000000000002,0.050000000000000044,True
72,0.2,0.21000000000000002,0.1,0.11000000000000001,0.09125095914263998,17.06870821122676,0.7700000000000007,17.83870821122676,801,1.0729436807813395,1.0506452955173062,0.7700000000000007,0.7700000000000007,-13.468224699476202,0.7200000000000006,0.050000000000000044,True
72,0.2,0.21000000000000002,0.11000000000000001,0.12000000000000001,0.08983201482598543,17.41447673632488,0.7700000000000002,18.18447673632488,801,1.0746003915895046,1.051869795669099,0.7700000000000002,0.7700000000000002,-13.45651278488041,0.7200000000000002,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.05,0.060000000000000005,0.11063393862822304,16.418526121427607,0.7700000000000005,17.188526121427607,801,1.0826563021975095,1.0611706445457256,0.7700000000000005,0.7700000000000005,14.137562734874209,0.7200000000000004,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.060000000000000005,0.07,0.10938640490294735,16.6224907880859,0.7700000000000005,17.3924907880859,801,1.0840690711876932,1.0623284577025858,0.7700000000000005,0.7700000000000005,14.131398765319794,0.7200000000000004,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.07,0.08000000000000002,0.10800241023605789,16.854767871436266,0.7700000000000007,17.624767871436266,801,1.0854911492866897,1.0634601894473945,0.7700000000000007,0.7700000000000007,14.1438762168276,0.7200000000000006,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.08000000000000002,0.09000000000000001,0.10650000304317053,17.114204626566774,0.7700000000000002,17.884204626566774,801,1.087278386088686,1.0649231303054771,0.7700000000000002,0.7700000000000002,14.128521654987754,0.7200000000000002,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.09000000000000001,0.1,0.10489685306869023,17.399586201976216,0.7700000000000002,18.169586201976216,801,1.089089783260608,1.0663778005081372,0.7700000000000002,0.7700000000000002,-14.12685327203651,0.7200000000000002,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.1,0.11000000000000001,0.1032098314356927,17.709658381798356,0.7700000000000007,18.479658381798355,801,1.0908838249899213,1.0677842520126732,0.7700000000000007,0.7700000000000007,-14.136938662075742,0.7200000000000006,0.050000000000000044,True
72,0.21000000000000002,0.22000000000000003,0.11000000000000001,0.12000000000000001,0.10145471669305062,18.04314828404401,0.7700000000000002,18.813148284044008,801,1.0928777357210333,1.0693613003659774,0.7700000000000002,0.7700000000000002,-14.156894083743115,0.7200000000000002,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.05,0.060000000000000005,0.12624235382440768,17.114204626566796,0.7700000000000005,17.884204626566795,801,1.0966490206764234,1.0742937648932145,0.7700000000000005,0.7700000000000005,14.84388984005044,0.7200000000000004,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.060000000000000005,0.07,0.12459548129083964,17.309974003446683,0.7700000000000005,18.079974003446683,801,1.0984411324557888,1.0758411649514796,0.7700000000000005,0.7700000000000005,14.82557868282628,0.7200000000000004,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.07,0.08000000000000002,0.12278655453590176,17.533145753115736,0.7700000000000007,18.303145753115736,801,1.1003348177265093,1.0774558855351146,0.7700000000000007,0.7700000000000007,-14.825548060023745,0.7200000000000006,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.08000000000000002,0.09000000000000001,0.12084278932942874,17.782688210729038,0.7700000000000002,18.552688210729038,801,1.1023099254241973,1.0791190651607852,0.7700000000000002,0.7700000000000002,-14.84215056858323,0.7200000000000002,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.09000000000000001,0.1,0.11878977725412265,18.057508133737606,0.7700000000000002,18.827508133737606,801,1.1045682269526098,1.0810338417854373,0.7700000000000002,0.7700000000000002,-14.826662655318366,0.7200000000000002,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.1,0.11000000000000001,0.11665097436339109,18.356470248934027,0.7700000000000007,19.126470248934027,801,1.1069129441044414,1.0830048562932746,0.7700000000000007,0.7700000000000007,-14.82301444292387,0.7200000000000006,0.050000000000000044,True
72,0.22000000000000003,0.23000000000000004,0.11000000000000001,0.12000000000000001,0.1144474395209539,18.678415350344913,0.7700000000000002,19.448415350344913,801,1.109257576122771,1.0849470569348394,0.7700000000000002,0.7700000000000002,14.829416704637996,0.7200000000000002,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.05,0.060000000000000005,0.14479765180136278,17.811816302668298,0.7700000000000005,18.581816302668297,801,1.1075688881046126,1.0843416177262775,0.7700000000000005,0.7700000000000005,-15.515816612728027,0.7200000000000004,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.060000000000000005,0.07,0.14251325241411078,18.00000000000001,0.7700000000000005,18.77000000000001,801,1.1097275343373199,1.086265034337319,0.7700000000000005,0.7700000000000005,15.53217500000001,0.7200000000000004,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.07,0.08000000000000002,0.14004541652950941,18.214719322569884,0.7700000000000007,18.984719322569884,801,1.112277970820656,1.0885470716674432,0.7700000000000007,0.7700000000000007,15.520008046200882,0.7200000000000006,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.08000000000000002,0.09000000000000001,0.13743683014094057,18.4550480898859,0.7700000000000002,19.2250480898859,801,1.114889779268844,1.090858469156486,0.7700000000000002,0.7700000000000002,15.524226332582867,0.7200000000000002,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.09000000000000001,0.1,0.13472503210003042,18.72000000000002,0.7700000000000002,19.49000000000002,801,1.1176640081462046,1.093301508146204,0.7700000000000002,0.7700000000000002,15.543275000000012,0.7200000000000002,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.1,0.11000000000000001,0.1319422303813173,19.00854544671951,0.7700000000000007,19.77854544671951,801,1.1205393826280077,1.0958162008196084,0.7700000000000007,0.7700000000000007,15.526158175674812,0.7200000000000006,0.050000000000000044,True
72,0.23000000000000004,0.24000000000000005,0.11000000000000001,0.12000000000000001,0.1291155359321745,19.31962732559821,0.7700000000000002,20.089627325598208,805,1.1235062411299255,1.0985191424662462,0.7700000000000002,0.7700000000000002,15.541975368808565,0.7200000000000002,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.05,0.060000000000000005,0.16801282872841605,18.511142590342697,0.7700000000000005,19.281142590342697,801,1.1136052896830486,1.08950386144512,0.7700000000000005,0.7700000000000005,-16.24436263236372,0.7200000000000004,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.060000000000000005,0.07,0.16454003798465083,18.692287179475915,0.7700000000000005,19.462287179475915,801,1.1170235508642365,1.0926956918898911,0.7700000000000005,0.7700000000000005,-16.25100979486239,0.7200000000000004,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.07,0.08000000000000002,0.1609100266036863,18.89914283770562,0.7700000000000007,19.66914283770562,801,1.1203843808463652,1.0957979522992338,0.7700000000000007,0.7700000000000007,-16.22704284110714,0.7200000000000006,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.08000000000000002,0.09000000000000001,0.15718805373663997,19.130875568044463,0.7700000000000002,19.900875568044462,801,1.1240506864834412,1.0991745920233864,0.7700000000000002,0.7700000000000002,16.21921358795624,0.7200000000000002,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.09000000000000001,0.1,0.15342431381380983,19.386593305684226,0.7700000000000002,20.156593305684225,809,1.127795012967793,1.1028487341241249,0.7700000000000002,0.7700000000000002,-16.215081248384585,0.7200000000000002,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.1,0.11000000000000001,0.14965670708681655,19.66536040859665,0.7700000000000007,20.43536040859665,819,1.1315336942086722,1.1065515910196793,0.7700000000000007,0.7700000000000007,16.238367072845755,0.7200000000000006,0.050000000000000044,True
72,0.24000000000000005,0.25000000000000006,0.11000000000000001,0.12000000000000001,0.14591344372574266,19.966211458361354,0.7700000000000002,20.736211458361353,831,1.135320776198245,1.1103373888990151,0.7700000000000002,0.7700000000000002,16.23920174449985,0.7200000000000002,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.05,0.060000000000000005,0.20083880462894677,19.211996252341947,0.7700000000000005,19.981996252341947,801,1.110584110605955,1.0856066152905275,0.7700000000000005,0.7700000000000005,-16.9347418238598,0.7200000000000004,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.060000000000000005,0.07,0.19421355425276243,19.386593305684215,0.7700000000000005,20.156593305684215,809,1.1167253373907426,1.0917790585470746,0.7700000000000005,0.7700000000000005,16.913577056007295,0.7200000000000004,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.07,0.08000000000000002,0.1879209255028373,19.586117532579046,0.7700000000000007,20.356117532579045,817,1.122602119189707,1.0976558967233117,0.7700000000000007,0.7700000000000007,-16.913538832216414,0.7200000000000006,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.08000000000000002,0.09000000000000001,0.18193271735049898,19.809815748764574,0.7700000000000002,20.579815748764574,825,1.1282465665082146,1.1032710619587427,0.7700000000000002,0.7700000000000002,-16.933392084541723,0.7200000000000002,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.09000000000000001,0.1,0.17622462958083657,20.056879119145126,0.7700000000000002,20.826879119145126,835,1.1336800037965782,1.1087077266753012,0.7700000000000002,0.7700000000000002,16.931203888225895,0.7200000000000002,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.1,0.11000000000000001,0.17077551516457606,20.32645566743007,0.7700000000000007,21.09645566743007,845,1.139103412771757,1.1141076122179305,0.7700000000000007,0.7700000000000007,16.94715277549477,0.7200000000000006,0.050000000000000044,True
72,0.25000000000000006,0.26000000000000006,0.11000000000000001,0.12000000000000001,0.16556680955521036,20.617662331117966,0.7700000000000002,21.387662331117966,857,1.1440966324743387,1.1191110456389202,0.7700000000000002,0.7700000000000002,16.94022787441353,0.7200000000000002,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.05,0.060000000000000005,0.25942216602104534,19.91421602775268,0.7700000000000005,20.68421602775268,829,1.0843253774287154,1.0593444401971295,0.7700000000000005,0.7700000000000005,17.636541685499264,0.7200000000000004,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.060000000000000005,0.07,0.25582987055970396,20.08270898061319,0.7700000000000005,20.85270898061319,837,1.0877501132005138,1.0628066814055226,0.7700000000000005,0.7700000000000005,-17.61006284726425,0.7200000000000004,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.07,0.08000000000000002,0.2305772289686646,20.275384090073377,0.7700000000000007,21.045384090073377,843,1.1105763537738265,1.085581835852125,0.7700000000000007,0.7700000000000007,-17.596140616878454,0.7200000000000006,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.08000000000000002,0.09000000000000001,0.2168119135214162,20.491559237891106,0.7700000000000002,21.261559237891106,853,1.1229217039791977,1.0979668222445842,0.7700000000000002,0.7700000000000002,17.618146504637465,0.7200000000000002,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.09000000000000001,0.1,0.2062004133302046,20.730499270398703,0.7700000000000002,21.500499270398702,863,1.1327438848251963,1.1078013102655686,0.7700000000000002,0.7700000000000002,-17.60945763909685,0.7200000000000002,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.1,0.11000000000000001,0.19724462294163458,20.991426821443117,0.7700000000000007,21.761426821443116,873,1.1410778976884346,1.1161221329849444,0.7700000000000007,0.7700000000000007,17.618769880663812,0.7200000000000006,0.050000000000000044,True
72,0.26000000000000006,0.2700000000000001,0.11000000000000001,0.12000000000000001,0.18935619396220402,21.27353285187958,0.7700000000000002,22.04353285187958,883,1.1487109458247355,1.1237182781922181,0.7700000000000002,0.7700000000000002,-17.594838013291636,0.7200000000000002,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.05,0.060000000000000005,0.2586104644705296,20.61766233111799,0.7700000000000005,21.38766233111799,857,1.1102815088016624,1.085295921966244,0.7700000000000005,0.7700000000000005,18.33942073719697,0.7200000000000004,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.060000000000000005,0.07,0.26290039940489673,20.780452353113027,0.7700000000000005,21.550452353113027,865,1.1066129318862938,1.0816702786998207,0.7700000000000005,0.7700000000000005,18.307907438871485,0.7200000000000004,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.07,0.08000000000000002,0.26851733357929564,20.96671648112793,0.7700000000000007,21.736716481127928,871,1.1020615219601357,1.0770767903726324,0.7700000000000007,0.7700000000000007,18.33879298522747,0.7200000000000006,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.08000000000000002,0.09000000000000001,0.2760219087356501,21.175835284587976,0.7700000000000002,21.945835284587975,879,1.09577458484333,1.0707793282549611,0.7700000000000002,0.7700000000000002,18.296527822686105,0.7200000000000002,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.09000000000000001,0.1,0.2552301773845622,21.407138996138645,0.7700000000000002,22.177138996138645,889,1.114485198455707,1.0895109428294238,0.7700000000000002,0.7700000000000002,-18.331103629691178,0.7200000000000002,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.1,0.11000000000000001,0.23409910854972824,21.659916897347532,0.7700000000000007,22.429916897347532,899,1.133669305577707,1.1086916698345584,0.7700000000000007,0.7700000000000007,-18.333584635471144,0.7200000000000006,0.050000000000000044,True
72,0.2700000000000001,0.2800000000000001,0.11000000000000001,0.12000000000000001,0.21990595313102274,21.933426544888064,0.7700000000000002,22.703426544888064,911,1.1466132829630646,1.121664462584066,0.7700000000000002,0.7700000000000002,-18.312434158184438,0.7200000000000002,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.05,0.060000000000000005,0.25791814341786146,21.322213768743605,0.7700000000000005,22.092213768743605,885,1.1355466841234794,1.1105554920773901,0.7700000000000005,0.7700000000000005,18.99330595502844,0.7200000000000004,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.060000000000000005,0.07,0.2617666847226715,21.47966480185391,0.7700000000000005,22.24966480185391,891,1.132330959801079,1.1073313364282098,0.7700000000000005,0.7700000000000005,-18.999713763380868,0.7200000000000004,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.07,0.08000000000000002,0.26668236366712617,21.65991689734755,0.7700000000000007,22.42991689734755,899,1.1283515534378377,1.103373917694689,0.7700000000000007,0.7700000000000007,19.03295843627932,0.7200000000000006,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.08000000000000002,0.09000000000000001,0.27297703708720644,21.86240608899214,0.7700000000000002,22.63240608899214,907,1.1231545153598494,1.098173934687673,0.7700000000000002,0.7700000000000002,19.03520247219869,0.7200000000000002,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.09000000000000001,0.1,0.2812075871335372,22.08652077625629,0.7700000000000002,22.85652077625629,917,1.11610759215576,1.0911550585572267,0.7700000000000002,0.7700000000000002,-19.013830602082198,0.7200000000000002,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.1,0.11000000000000001,0.2858638502555518,22.33160988375002,0.7700000000000007,23.10160988375002,927,1.1124303978909889,1.0874826550359677,0.7700000000000007,0.7700000000000007,-19.010180055526472,0.7200000000000006,0.050000000000000044,True
72,0.2800000000000001,0.2900000000000001,0.11000000000000001,0.12000000000000001,0.2638768902510054,22.596990950124333,0.7700000000000002,23.366990950124332,937,1.1323970191247998,1.1074322852037277,0.7700000000000002,0.7700000000000002,19.02312724785763,0.7200000000000002,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.05,0.060000000000000005,0.25731889823857573,22.027764298720825,0.7700000000000005,22.797764298720825,913,1.1602480424807606,1.1352504939076014,0.7700000000000005,0.7700000000000005,-19.698068275649135,0.7200000000000004,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.060000000000000005,0.07,0.26080982614687237,22.18020739307912,0.7700000000000005,22.95020739307912,921,1.157378316248859,1.132432438647686,0.7700000000000005,0.7700000000000005,19.707243304926635,0.7200000000000004,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.07,0.08000000000000002,0.2651927579729801,22.35481156261445,0.7700000000000007,23.12481156261445,927,1.1539172658291545,1.1289444671654238,0.7700000000000007,0.7700000000000007,19.728510944347104,0.7200000000000006,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.08000000000000002,0.09000000000000001,0.2706589685864939,22.55106205924681,0.7700000000000002,23.32106205924681,935,1.14938787351365,1.1244188563195954,0.7700000000000002,0.7700000000000002,19.725523583302977,0.7200000000000002,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.09000000000000001,0.1,0.27750598991927433,22.768399153212357,0.7700000000000002,23.538399153212357,943,1.1437520431452894,1.1187643582692675,0.7700000000000002,0.7700000000000002,19.690295682305024,0.7200000000000002,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.1,0.11000000000000001,0.2862158898174506,23.00622524448546,0.7700000000000007,23.77622524448546,953,1.1364960918274778,1.111521065310162,0.7700000000000007,0.7700000000000007,-19.73027094868016,0.7200000000000006,0.050000000000000044,True
72,0.2900000000000001,0.3000000000000001,0.11000000000000001,0.12000000000000001,0.28899016336989897,23.26391196682104,0.7700000000000002,24.03391196682104,963,1.1345600118113595,1.1095767353385728,0.7700000000000002,0.7700000000000002,19.686821860556112,0.7200000000000002,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.05,0.060000000000000005,0.2567941827173406,22.734220901539643,0.7700000000000005,23.504220901539643,943,1.1845302151396495,1.159578812908715,0.7700000000000005,0.7700000000000005,-20.410247024903853,0.7200000000000004,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.060000000000000005,0.07,0.2599876407222379,22.881957958181815,0.7700000000000005,23.651957958181814,949,1.1819546622918844,1.1570053395511868,0.7700000000000005,0.7700000000000005,-20.40854600189106,0.7200000000000004,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.07,0.08000000000000002,0.2639472650276006,23.05124725475828,0.7700000000000007,23.82124725475828,955,1.1788673004365486,1.1538974395825041,0.7700000000000007,0.7700000000000007,20.425346178608255,0.7200000000000006,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.08000000000000002,0.09000000000000001,0.2687979941811272,23.241617843859345,0.7700000000000002,24.011617843859344,963,1.1748373322451862,1.1498772305363918,0.7700000000000002,0.7700000000000002,20.417363197793083,0.7200000000000002,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.09000000000000001,0.1,0.2747172778390305,23.452556363859347,0.7700000000000002,24.222556363859347,971,1.1700807584017483,1.145109050810141,0.7700000000000002,0.7700000000000002,-20.426856809934996,0.7200000000000002,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.1,0.11000000000000001,0.2819582458305533,23.683513252893924,0.7700000000000007,24.453513252893924,981,1.163976169663673,1.139023605119904,0.7700000000000007,0.7700000000000007,20.411197796803297,0.7200000000000006,0.050000000000000044,True
72,0.3000000000000001,0.3100000000000001,0.11000000000000001,0.12000000000000001,0.28995353357695,23.933908999576357,0.7700000000000002,24.703908999576356,991,1.1573824919585438,1.1324290485246284,0.7700000000000002,0.7700000000000002,-20.411916728942888,0.7200000000000002,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.05,0.060000000000000005,0.2563304028825375,23.44150165838357,0.7700000000000005,24.21150165838357,971,1.2084508877399571,1.1834905767519324,0.7700000000000005,0.7700000000000005,21.116423095868555,0.7200000000000004,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.060000000000000005,0.07,0.2592714296324594,23.58480866998933,0.7700000000000005,24.35480866998933,977,1.2060637573695014,1.1811100599617255,0.7700000000000005,0.7700000000000005,21.110828006978455,0.7200000000000004,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.07,0.08000000000000002,0.2628838732234723,23.74908840355775,0.7700000000000007,24.51908840355775,983,1.203275353155071,1.178306831359187,0.7700000000000007,0.7700000000000007,-21.12336943931757,0.7200000000000006,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.08000000000000002,0.09000000000000001,0.2672529625303431,23.93390899957631,0.7700000000000002,24.70390899957631,991,1.1996365289917312,1.1746830855578159,0.7700000000000002,0.7700000000000002,-21.110613145092483,0.7200000000000002,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.09000000000000001,0.1,0.2724921417405669,24.1387986445059,0.7700000000000002,24.9087986445059,999,1.195411885159809,1.17045316908315,0.7700000000000002,0.7700000000000002,-21.1150738008537,0.7200000000000002,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.1,0.11000000000000001,0.2787501205285431,24.363251014591643,0.7700000000000007,25.133251014591643,1007,1.1903469393597614,1.1653635884506244,0.7700000000000007,0.7700000000000007,21.08594816731148,0.7200000000000006,0.050000000000000044,True
72,0.3100000000000001,0.3200000000000001,0.11000000000000001,0.12000000000000001,0.28621363405638167,24.606730786514515,0.7700000000000002,25.376730786514514,1017,1.1842862530388572,1.1593091558080366,0.7700000000000002,0.7700000000000002,-21.080670062813237,0.7200000000000002,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.05,0.060000000000000005,0.2559172845530091,24.14953415699775,0.7700000000000005,24.91953415699775,999,1.232007543560796,1.2070380704575927,0.7700000000000005,0.7700000000000005,-21.823319492200433,0.7200000000000004,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.060000000000000005,0.07,0.2586407252740856,24.288664022543593,0.7700000000000005,25.058664022543592,1005,1.229745587622626,1.204786758914914,0.7700000000000005,0.7700000000000005,-21.814016290540934,0.7200000000000004,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.07,0.08000000000000002,0.2619616429903904,24.44821465874351,0.7700000000000007,25.21821465874351,1011,1.2271959512261734,1.20222742186108,0.7700000000000007,0.7700000000000007,21.822494665090918,0.7200000000000006,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.08000000000000002,0.09000000000000001,0.26594001422086644,24.627789182141406,0.7700000000000002,25.397789182141405,1017,1.2238633157534282,1.1988654917552581,0.7700000000000002,0.7700000000000002,-21.79810252640483,0.7200000000000002,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.09000000000000001,0.1,0.2706518560941563,24.82695309537602,0.7700000000000002,25.59695309537602,1025,1.220078358164592,1.1950813336573896,0.7700000000000002,0.7700000000000002,21.797405370281144,0.7200000000000002,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.1,0.11000000000000001,0.27619091677631796,25.045239068533576,0.7700000000000007,25.815239068533575,1035,1.215727186410932,1.190760804333047,0.7700000000000007,0.7700000000000007,-21.8206179360719,0.7200000000000006,0.050000000000000044,True
72,0.3200000000000001,0.3300000000000001,0.11000000000000001,0.12000000000000001,0.28266679215740975,25.282151807154406,0.7700000000000002,26.052151807154406,1045,1.2103724088816128,1.185418240483955,0.7700000000000002,0.7700000000000002,21.80994317955263,0.7200000000000002,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.05,0.060000000000000005,0.25554686777031393,24.858254162350235,0.7700000000000005,25.628254162350235,1027,1.2549810379962902,1.230002232769828,0.7700000000000005,0.7700000000000005,-22.480924703815994,0.7200000000000004,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.060000000000000005,0.07,0.2580803885797807,24.9934391391021,0.7700000000000005,25.7634391391021,1033,1.2530336037665435,1.2280690309573365,0.7700000000000005,0.7700000000000005,22.518044673905134,0.7200000000000004,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.07,0.08000000000000002,0.2611520334665373,25.14851884306508,0.7700000000000007,25.91851884306508,1039,1.2506719389555976,1.2257022676231657,0.7700000000000007,0.7700000000000007,-22.52264354185424,0.7200000000000006,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.08000000000000002,0.09000000000000001,0.26480497590155905,25.323127768899333,0.7700000000000002,26.093127768899333,1045,1.2475993324655124,1.222605915062353,0.7700000000000002,0.7700000000000002,22.49407566284425,0.7200000000000002,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.09000000000000001,0.1,0.26909186191028284,25.516865011203876,0.7700000000000002,26.286865011203876,1053,1.244208670342211,1.2192211560730066,0.7700000000000002,0.7700000000000002,-22.488762842284686,0.7200000000000002,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.1,0.11000000000000001,0.2740746398732426,25.72929847469611,0.7700000000000007,26.49929847469611,1061,1.2402019035109428,1.215202565327267,0.7700000000000007,0.7700000000000007,22.499404365308024,0.7200000000000006,0.050000000000000044,True
72,0.3300000000000001,0.34000000000000014,0.11000000000000001,0.12000000000000001,0.2798219149012093,25.959969183340757,0.7700000000000002,26.729969183340756,1071,1.2356534644399138,1.2106721848293156,0.7700000000000002,0.7700000000000002,22.483151649538954,0.7200000000000002,0.050000000000000044,True
