side,offset,Omega_center,Delta_center,box_status,passed,sigma_minus_diff,alpha_center,y_center,sigma_center,worst_sigma,max_diff
2,0.00256,0.26558,0.0811596743099018,certified_box,True,0.022153067728511673,0.28052688929602576,0.5974999999999999,0.02298331356218474,0.022980643286903538,0.0008302458336730693
1,0.00512,0.26558,0.0888396743099018,certified_box,True,0.04649091330953697,0.25228272995481593,0.5974999999999999,0.04732763341299668,0.0472426411022062,0.0008367201034597097
2,0.00512,0.26558,0.0785996743099018,certified_box,True,0.02236731654427069,0.2800274739046579,0.5974999999999999,0.023197560458360536,0.023195012991281027,0.000830243914089848
1,0.00256,0.265585,0.08629187751378861,certified_box,True,0.03846124012827601,0.261576971681684,0.5974999999999999,0.039304538156856396,0.03918256414393139,0.00084329802858039
2,0.00256,0.265585,0.0811718775137886,certified_box,True,0.022153133097476456,0.2805298178832506,0.5974999999999999,0.022983378910985175,0.022980652148904407,0.0008302458135087187
1,0.00512,0.265585,0.0888518775137886,certified_box,True,0.0464871736024979,0.25229021803516105,0.5974999999999999,0.04732389283551203,0.04723889100340146,0.0008367192330141314
2,0.00512,0.265585,0.0786118775137886,certified_box,True,0.022367340245930647,0.2800303432248948,0.5974999999999999,0.0231975841397415,0.023195068357794307,0.0008302438938108533
1,0.00256,0.26559,0.08630407864455131,certified_box,True,0.03845694283388045,0.2615851290868113,0.5974999999999999,0.03930023793997484,0.03917825970210409,0.0008432951060943939
2,0.00256,0.26559,0.0811840786445513,certified_box,True,0.022153205012554383,0.2805327462759876,0.5974999999999999,0.022983450805897802,0.022980667559400113,0.0008302457933434192
1,0.00512,0.26559,0.0888640786445513,certified_box,True,0.046483437871336526,0.25229770511685656,0.5974999999999999,0.04732015623339129,0.04723514488740415,0.0008367183620547642
2,0.00512,0.26559,0.0786240786445513,certified_box,True,0.022367370416046195,0.28003321236886164,0.5974999999999999,0.02319761428957701,0.023195130192616726,0.0008302438735308145
1,0.00256,0.265595,0.0863162777055427,certified_box,True,0.03845265112194619,0.2615932843591853,0.5974999999999999,0.03929594330329928,0.03917394441428012,0.0008432921813530981
2,0.00256,0.265595,0.08119627770554269,certified_box,True,0.022153283473268406,0.2805356744747289,0.5974999999999999,0.022983529246445245,0.022980689517961558,0.0008302457731768403
1,0.00512,0.265595,0.0888762777055427,certified_box,True,0.04647970612317618,0.25230519119243133,0.5974999999999999,0.04731642361375537,0.04723140276135772,0.0008367174905791865
2,0.00512,0.265595,0.0786362777055427,certified_box,True,0.022367407054196806,0.2800360813370284,0.5974999999999999,0.023197650907446375,0.023195160863061937,0.0008302438532495682
1,0.00256,0.2656,0.0863284746967628,certified_box,True,0.038448364989759516,0.26160143750322606,0.5974999999999999,0.03929165424412435,0.03916962492703467,0.0008432892543648341
2,0.00256,0.2656,0.08120847469676279,certified_box,True,0.022153368479419965,0.28053860247930273,0.5974999999999999,0.02298361423242909,0.022980718024437744,0.0008302457530091245
1,0.00512,0.2656,0.0888884746967628,certified_box,True,0.04647597835631177,0.25231267626457166,0.5974999999999999,0.04731269497490016,0.04722766462355646,0.0008367166185883868
2,0.00512,0.2656,0.0786484746967628,certified_box,True,0.022367450160232918,0.28003895012922225,0.5974999999999999,0.023197693993200093,0.023195191811869048,0.0008302438329671767
1,0.00256,0.265605,0.08634066961932921,certified_box,True,0.03844408443890922,0.2616095885183464,0.5974999999999999,0.03928737076404264,0.03916531103429631,0.0008432863251334188
2,0.00256,0.265605,0.0812206696193292,certified_box,True,0.02215346003070833,0.2805415302897603,0.5974999999999999,0.02298370576354876,0.022980753078576704,0.0008302457328404263
1,0.00512,0.265605,0.0889006696193292,certified_box,True,0.04647225457198555,0.25232016033257076,0.5974999999999999,0.04730897031806883,0.047223930475241566,0.0008367157460832805
2,0.00512,0.265605,0.0786606696193292,certified_box,True,0.022367499733906455,0.2800418187454848,0.5974999999999999,0.02319774354659026,0.023195229229364293,0.0008302438126838038
1,0.00256,0.26561,0.086352862473242,certified_box,True,0.038439809466677896,0.2616177374089677,0.5974999999999999,0.0392830928603449,0.03916100273334101,0.0008432833936669995
2,0.00256,0.26561,0.08123286247324199,certified_box,True,0.02215355812692474,0.280544457905929,0.5974999999999999,0.02298380383959524,0.02298077371936028,0.0008302457126705029
1,0.00512,0.26561,0.088912862473242,certified_box,True,0.04646853476849269,0.25232764339911307,0.5974999999999999,0.047305249641557814,0.047220200314708034,0.0008367148730651201
2,0.00512,0.26561,0.078672862473242,certified_box,True,0.022367555775057897,0.28004468718564185,0.5974999999999999,0.02319779956745713,0.0231952731153982,0.0008302437923992359
1,0.00256,0.265615,0.08636505326073611,certified_box,True,0.03843554007895188,0.26162588416949983,0.5974999999999999,0.039278820538915016,0.03915670003008643,0.0008432804599631386
2,0.00256,0.265615,0.0812450532607361,certified_box,True,0.022153662767662764,0.2805473853280817,0.5974999999999999,0.02298390846016212,0.022980777622792024,0.0008302456924993561
1,0.00512,0.265615,0.0889250532607361,certified_box,True,0.046464818950018784,0.2523351254601035,0.5974999999999999,0.04730153294955193,0.047216458980719724,0.0008367139995331455
2,0.00512,0.265615,0.0786850532607361,certified_box,True,0.02236761828333424,0.28004755544995263,0.5974999999999999,0.02319786205544769,0.023195323469628694,0.0008302437721134521
1,0.00256,0.26562,0.0863772419818118,certified_box,True,0.03843127627301741,0.26163402880435604,0.5974999999999999,0.03927455379704788,0.03915240292180905,0.0008432775240304751
2,0.00256,0.26562,0.08125724198181179,certified_box,True,0.022153773952701256,0.2805503125560469,0.5974999999999999,0.0229840196250285,0.022980788074409442,0.0008302456723272419
1,0.00512,0.26562,0.0889372419818118,certified_box,True,0.04646110711486128,0.25234260651822243,0.5974999999999999,0.0472978202403496,0.04721271498998941,0.0008367131254883187
2,0.00512,0.26562,0.0786972419818118,certified_box,True,0.022367687258566218,0.2800504235382414,0.5974999999999999,0.023197931010392917,0.023195380291895447,0.0008302437518266989
1,0.00256,0.265625,0.0863894286375865,certified_box,True,0.03842701805046165,0.2616421713129436,0.5974999999999999,0.039270292636333796,0.03914811141010677,0.0008432745858721499
2,0.00256,0.265625,0.08126942863758649,certified_box,True,0.02215389168171756,0.280553239589876,0.5974999999999999,0.022984137333871592,0.022980805073975274,0.000830245652154032
1,0.00512,0.265625,0.0889494286375865,certified_box,True,0.04645739926426222,0.2523500865727602,0.5974999999999999,0.04729411151519331,0.0472089749879604,0.0008367122509310889
2,0.00512,0.265625,0.0787094286375865,certified_box,True,0.02236776270048263,0.2800532914505529,0.5974999999999999,0.02319800643202144,0.023195443581939163,0.0008302437315388103
1,0.00256,0.26563,0.0864016132291779,certified_box,True,0.03842276541286794,0.261650311694673,0.5974999999999999,0.0392660370583591,0.039143803571908185,0.000843271645491161
2,0.00256,0.26563,0.08128161322917789,certified_box,True,0.022154015954385153,0.2805561664296186,0.5974999999999999,0.022984261586364695,0.022980828621247677,0.0008302456319795428
1,0.00512,0.26563,0.0889616132291779,certified_box,True,0.046453695399468184,0.2523575656230007,0.5974999999999999,0.04729040677533038,0.04720523897588579,0.0008367113758622017
2,0.00512,0.26563,0.0787216132291779,certified_box,True,0.02236784460880892,0.2800561591869285,0.5974999999999999,0.02319808832005862,0.02319547016421626,0.0008302437112497002
1,0.00256,0.265635,0.0864137957582623,certified_box,True,0.03841851836397188,0.2616584499464489,0.5974999999999999,0.03926178706685961,0.039139496997372805,0.000843268702887727
2,0.00256,0.265635,0.08129379575826229,certified_box,True,0.022154038538666817,0.2805590930754374,0.598,0.022984284297340073,0.022980858715932563,0.0008302457586732578
1,0.00512,0.265635,0.0889737957582623,certified_box,True,0.046449995523192275,0.252365043666541,0.5974999999999999,0.04728670602347274,0.04720150695649571,0.0008367105002804666
2,0.00512,0.265635,0.0787337957582623,certified_box,True,0.022367932983219232,0.2800590267475181,0.5974999999999999,0.02319817667417879,0.023195502569263473,0.0008302436909595566
1,0.00256,0.26564,0.0864259762242809,certified_box,True,0.038414176167017096,0.2616665860751703,0.598,0.0392574420717796,0.039135196014927855,0.000843265904762503
2,0.00256,0.26564,0.08130597622428089,certified_box,True,0.022153954708705924,0.2805620195270508,0.598,0.022984200447209523,0.02298089535791993,0.0008302457385035973
1,0.00512,0.26564,0.0889859762242809,certified_box,True,0.04644629963226448,0.2523725207077455,0.5974999999999999,0.04728300925645282,0.047197778926615606,0.0008367096241883384
2,0.00512,0.26564,0.0787459762242809,certified_box,True,0.022368027823566422,0.28006189413204124,0.5974999999999999,0.023198271494234726,0.023195541442653265,0.0008302436706683029
1,0.00256,0.265645,0.0864381546300277,certified_box,True,0.03840980935460046,0.2616747200727445,0.598,0.03925307231233947,0.039130900632661406,0.0008432629577390011
2,0.00256,0.265645,0.08131815463002769,certified_box,True,0.02215387742741455,0.28056494578484426,0.598,0.022984123145747447,0.022980911540542385,0.0008302457183328977
1,0.00512,0.265645,0.08899815463002769,certified_box,True,0.046442607732349504,0.2523799967408119,0.5974999999999999,0.047279316479933886,0.047194054891928704,0.0008367087475843849
2,0.00512,0.265645,0.0787581546300277,certified_box,True,0.02236812912941969,0.2800647613408645,0.5974999999999999,0.023198372779795674,0.023195586784001177,0.000830243650375985
1,0.00256,0.26565,0.08645033097494391,certified_box,True,0.03840544810449041,0.26168285194606644,0.598,0.039248708113001275,0.03912661084570066,0.0008432600085108612
2,0.00256,0.26565,0.0813303309749439,certified_box,True,0.022153806694776502,0.28056787184853443,0.598,0.022984052392937437,0.022980917032548624,0.0008302456981609346
1,0.00512,0.26565,0.0890103309749439,certified_box,True,0.04643891982027406,0.2523874717701077,0.5974999999999999,0.04727562769074451,0.04719031484492216,0.0008367078704704546
2,0.00512,0.26565,0.0787703309749439,certified_box,True,0.02236823690062204,0.2800676283737073,0.5974999999999999,0.02319848053070452,0.023195638593197686,0.0008302436300824816
1,0.00256,0.265655,0.08646250526014711,certified_box,True,0.038401092418321875,0.2616909816945314,0.598,0.03924434947540329,0.03912232665565322,0.0008432570570814173
2,0.00256,0.265655,0.0813425052601471,certified_box,True,0.02215374251062416,0.28057079771817356,0.598,0.022983988188612015,0.022980929072284727,0.000830245677987855
1,0.00512,0.265655,0.0890225052601471,certified_box,True,0.04643523589728796,0.2523949457949085,0.5974999999999999,0.04727194289013506,0.04718657697189682,0.0008367069928471027
2,0.00512,0.265655,0.0787825052601471,certified_box,True,0.02236835113686935,0.28007049523061467,0.5974999999999999,0.023198594746657183,0.023195696869985433,0.0008302436097878313
1,0.00256,0.26566,0.0864746774867549,certified_box,True,0.03839674229772706,0.26169910931753776,0.598,0.03923999640118007,0.039118046940079775,0.0008432541034530074
2,0.00256,0.26566,0.08135467748675489,certified_box,True,0.022153684874783752,0.2805737233938145,0.598,0.022983930532597435,0.022980947659513862,0.0008302456578136822
1,0.00512,0.26566,0.08903467748675489,certified_box,True,0.046431459219472136,0.252402418814494,0.598,0.047268165480596314,0.047182843090591384,0.0008367062611241795
2,0.00512,0.26566,0.0787946774867549,certified_box,True,0.022368471837855758,0.28007336191162774,0.5974999999999999,0.02319871542734782,0.02319575672181736,0.0008302435894920592
1,0.00256,0.265665,0.08648684765588491,certified_box,True,0.03839239774434137,0.26170723481447616,0.598,0.03923564889197033,0.039113747671724264,0.0008432511476289583
2,0.00256,0.265665,0.0813668476558849,certified_box,True,0.022153633787078547,0.28057664887550704,0.598,0.022983879424717,0.02298097279399344,0.0008302456376384522
1,0.00512,0.265665,0.0890468476558849,certified_box,True,0.046427674338324204,0.2524098908281384,0.598,0.047264379720813716,0.0471791132022681,0.0008367053824895106
2,0.00512,0.265665,0.0788068476558849,certified_box,True,0.022368599003266883,0.28007622841679136,0.5974999999999999,0.02319884257246219,0.023195784113913754,0.0008302435691953065
1,0.00256,0.26567,0.08649901576865461,certified_box,True,0.0383880587597997,0.26171535818473834,0.598,0.03923130694941172,0.03910945400015083,0.0008432481896120237
2,0.00256,0.26567,0.0813790157686546,certified_box,True,0.02215358924732333,0.28057957416330565,0.598,0.02298383486478538,0.022981004475472813,0.0008302456174620489
1,0.00512,0.26567,0.0890590157686546,certified_box,True,0.046423893435973154,0.2524173618351166,0.598,0.047260597939318826,0.047175387308192554,0.0008367045033456699
2,0.00512,0.26567,0.0788190157686546,certified_box,True,0.02236873263278519,0.2800790947461482,0.5974999999999999,0.023198976181682582,0.023195817974057988,0.0008302435488973914
1,0.00256,0.265675,0.0865111818261816,certified_box,True,0.03838372534573766,0.26172347942771057,0.598,0.03922697057514331,0.03910516592697761,0.000843245229405648
2,0.00256,0.265675,0.08139118182618159,certified_box,True,0.0221535512553293,0.2805824992572608,0.598,0.022983796852613755,0.022981042703697933,0.0008302455972844563
1,0.00512,0.265675,0.0890711818261816,certified_box,True,0.04642011651369421,0.25242483183469944,0.598,0.047256820137387294,0.04717166540962925,0.0008367036236930837
2,0.00512,0.265675,0.0788311818261816,certified_box,True,0.022368872726087306,0.2800819608997415,0.5974999999999999,0.023199116254685577,0.023195858302007998,0.0008302435285982724
1,0.00256,0.26568,0.0865233458284661,certified_box,True,0.03837939749949093,0.2617315985477813,0.598,0.039222639766508784,0.03910088344950387,0.0008432422670178558
2,0.00256,0.26568,0.08140334582846609,certified_box,True,0.022153519810996922,0.28058542415720295,0.598,0.022983765388102734,0.022981054434466085,0.0008302455771058102
1,0.00512,0.26568,0.0890833458284661,certified_box,True,0.046416343569817706,0.25243230082954604,0.598,0.0472530463133514,0.04716794449534562,0.0008367027435336926
2,0.00512,0.26568,0.0788433458284661,certified_box,True,0.02236901928293439,0.2800848268774014,0.5974999999999999,0.023199262791232442,0.023195905097611342,0.0008302435082980502
1,0.00256,0.265685,0.0865355077766254,certified_box,True,0.03837507522269375,0.2617397155443355,0.598,0.03921831452514581,0.03909660656934487,0.0008432393024520639
2,0.00256,0.265685,0.08141550777662539,certified_box,True,0.02215349491412426,0.2805883488631856,0.598,0.022983740471050333,0.022981061513627204,0.00083024555692607
1,0.00512,0.265685,0.0890955077766254,certified_box,True,0.04641257460561876,0.25243976881892655,0.598,0.04724927646848582,0.047164208753689325,0.000836701862867061
2,0.00512,0.265685,0.0788555077766254,certified_box,True,0.022369145856312042,0.2800876926791717,0.598,0.023199389490513925,0.02319595836061535,0.0008302436342018841
1,0.00256,0.26569,0.0865476676728949,certified_box,True,0.03837075852128546,0.26174783041174826,0.598,0.039213994856992014,0.039092335292441646,0.0008432363357065562
2,0.00256,0.26569,0.08142766767289489,certified_box,True,0.02215347656440977,0.2805912733754829,0.598,0.02298372210115497,0.02298107513996469,0.0008302455367452003
1,0.00512,0.26569,0.0891076676728949,certified_box,True,0.04640880962532259,0.25244723579871553,0.598,0.047245510607014984,0.04716047700852812,0.0008367009816923987
2,0.00512,0.26569,0.0788676676728949,certified_box,True,0.022369086281175475,0.2800905583053098,0.598,0.023199329895081926,0.0231960180906704,0.0008302436139064502
1,0.00256,0.265695,0.0865598255161568,certified_box,True,0.0383664473882964,0.26175594315941014,0.598,0.03920968075509101,0.03908806303208352,0.0008432333667946043
2,0.00256,0.265695,0.08143982551615679,certified_box,True,0.02215346476183127,0.28059419769370475,0.598,0.022983710278394458,0.02298109531343045,0.0008302455165631869
1,0.00512,0.265695,0.0891198255161568,certified_box,True,0.04640504862431074,0.25245470177496143,0.598,0.047241748724323684,0.047156749255219725,0.0008367001000129479
2,0.00512,0.265695,0.0788798255161568,certified_box,True,0.022369033174937263,0.28009342375543217,0.598,0.02319927676854716,0.023196073864386792,0.0008302435936098988
1,0.00256,0.2657,0.08657198130920521,certified_box,True,0.038362141831817055,0.2617640537791923,0.598,0.039205372227527284,0.039083776659825833,0.0008432303957102287
2,0.00256,0.2657,0.0814519813092052,certified_box,True,0.022153459506030353,0.2805971218182338,0.598,0.022983705002410457,0.02298112203363595,0.0008302454963801047
1,0.00512,0.2657,0.0891319813092052,certified_box,True,0.04640129160828641,0.25246216674183775,0.598,0.047237990826112485,0.04715302549947818,0.0008366992178260753
2,0.00512,0.2657,0.0788919813092052,certified_box,True,0.022368986537290626,0.28009628902990535,0.598,0.023199230110602872,0.023196102710766952,0.0008302435733122466
1,0.00256,0.265705,0.08658413505204021,certified_box,True,0.03835784184918381,0.2617721622754702,0.598,0.03920106927164714,0.039079495884252476,0.0008432274224633274
2,0.00256,0.265705,0.0814641350520402,certified_box,True,0.022153460796875225,0.280600045748906,0.598,0.02298370627307116,0.022981155300426145,0.0008302454761959328
1,0.00512,0.265705,0.0891441350520402,certified_box,True,0.04639753857557812,0.2524696307020013,0.598,0.04723423691071185,0.04714930573961677,0.0008366983351337283
2,0.00512,0.265705,0.0789041350520402,certified_box,True,0.022368946368155708,0.2800991541285574,0.598,0.023199189921169237,0.023196138024795174,0.00083024355301353
1,0.00256,0.26571,0.08659628674577921,certified_box,True,0.03835354744202959,0.26178026864762255,0.598,0.03919677188908549,0.03907522070699248,0.0008432244470559001
2,0.00256,0.26571,0.0814762867457792,certified_box,True,0.022153468634140406,0.2806029694857699,0.598,0.022983714090150945,0.022981195113543323,0.0008302454560105377
1,0.00512,0.26571,0.0891562867457792,certified_box,True,0.04639378952747105,0.25247709365470483,0.598,0.047230486979407675,0.04714558997691194,0.0008366974519366269
2,0.00512,0.26571,0.0789162867457792,certified_box,True,0.02236891266735242,0.2801020190514341,0.598,0.023199156200066,0.02319617980622786,0.0008302435327135788
1,0.00256,0.265715,0.08660843639153981,certified_box,True,0.038349258611995576,0.2617883728950148,0.598,0.039192480081487555,0.0390709511296757,0.0008432214694919789
2,0.00256,0.265715,0.0814884363915398,certified_box,True,0.022153483017588488,0.280605893028882,0.598,0.02298372845341254,0.02298120239855165,0.0008302454358240506
1,0.00512,0.265715,0.0891684363915398,certified_box,True,0.04639004446524134,0.2524845555992126,0.598,0.04722674103347572,0.04714187037879167,0.0008366965682343781
2,0.00512,0.265715,0.0789284363915398,certified_box,True,0.022368885434696333,0.2801048837985806,0.598,0.02319912894710889,0.02319622805481778,0.000830243512412559
1,0.00256,0.26572,0.08662058398988101,certified_box,True,0.03834497535856483,0.261796475019523,0.598,0.039188193848340436,0.03906668715177346,0.0008432184897756086
2,0.00256,0.26572,0.081500583989881,certified_box,True,0.02215350394702803,0.2806088163781831,0.598,0.022983749362664528,0.022981211063332643,0.0008302454156364976
1,0.00512,0.26572,0.089180583989881,certified_box,True,0.04638630338869968,0.25249201653647363,0.598,0.04722299907272771,0.04713814076956556,0.0008366956840280285
2,0.00512,0.26572,0.078940583989881,certified_box,True,0.02236886467004318,0.28010774836993424,0.598,0.023199108162153682,0.023196282770357866,0.0008302434921105019
1,0.00256,0.265725,0.08663272954192011,certified_box,True,0.038340697683376834,0.26180457502050947,0.598,0.03918391319128882,0.039062428774909334,0.0008432155079119834
2,0.00256,0.265725,0.0815127295419201,certified_box,True,0.022153531422211867,0.2806117395337286,0.598,0.022983776817659705,0.022981226274923588,0.0008302453954478385
1,0.00512,0.265725,0.0891927295419201,certified_box,True,0.04638256629912908,0.2524994764657414,0.598,0.04721926109844687,0.04713441515703417,0.0008366947993177825
2,0.00512,0.265725,0.0789527295419201,certified_box,True,0.02236885037319865,0.2801106127655392,0.598,0.023199093845005993,0.023196343952589026,0.0008302434718073411
1,0.00256,0.26573,0.0866448730476573,certified_box,True,0.03833642558376502,0.26181267290234644,0.598,0.03917963810767347,0.039058163962803503,0.0008432125239084484
2,0.00256,0.26573,0.08152487304765729,certified_box,True,0.022153565442986224,0.2806146624953466,0.598,0.022983810818244264,0.0229812480331767,0.0008302453752580419
1,0.00512,0.26573,0.0892048730476573,certified_box,True,0.04637883319486147,0.2525069353896646,0.598,0.04721552710896686,0.047130693539520756,0.0008366939141053867
2,0.00512,0.26573,0.0789648730476573,certified_box,True,0.022368842544053334,0.2801134769852263,0.598,0.023199085995556364,0.02319639565393935,0.0008302434515030314
1,0.00256,0.265735,0.0866570145104453,certified_box,True,0.03833215906997233,0.261820768654387,0.598,0.039175368607729404,0.03905389047805726,0.0008432095377570713
2,0.00256,0.265735,0.08153701451044529,certified_box,True,0.022153606008899956,0.2806175852635396,0.598,0.022983851363967044,0.022981276337655388,0.0008302453550670859
1,0.00512,0.265735,0.0892170145104453,certified_box,True,0.04637510408308323,0.25251439330070274,0.598,0.047211797111471464,0.04712697592422699,0.0008366930283882364
2,0.00512,0.265735,0.0789770145104453,certified_box,True,0.022368841182215545,0.2801163410294717,0.598,0.02319908461341312,0.02319642595342035,0.0008302434311975754
1,0.00256,0.26574,0.08666915392916641,certified_box,True,0.038327898135032165,0.2618288622860008,0.598,0.039171104684503764,0.039049622589982784,0.0008432065494715977
2,0.00256,0.26574,0.0815491539291664,certified_box,True,0.02215365311988181,0.28062050783791576,0.598,0.022983898454756967,0.022981311188297927,0.000830245334875155
1,0.00512,0.26574,0.0892291539291664,certified_box,True,0.046371378959176396,0.25252185020489715,0.598,0.047208071101345304,0.047123262306520176,0.0008366921421689118
2,0.00512,0.26574,0.0789891539291664,certified_box,True,0.022368846287658856,0.2801192048978902,0.598,0.02319908969855,0.02319646272014495,0.0008302434108911446
1,0.00256,0.265745,0.08668129130493851,certified_box,True,0.03832364278058308,0.2618369537965446,0.598,0.03916684633963889,0.03904536030021911,0.0008432035590558078
2,0.00256,0.265745,0.0815612913049385,certified_box,True,0.022153706775664323,0.2806234302185283,0.598,0.022983952090346316,0.02298135172790451,0.0008302453146819923
1,0.00512,0.265745,0.0892412913049385,certified_box,True,0.0463676578244302,0.25252930610149055,0.598,0.04720434907987848,0.04711955268768499,0.0008366912554482829
2,0.00512,0.265745,0.0790012913049385,certified_box,True,0.022368857860166576,0.280122068590527,0.598,0.023199101250750087,0.02319650595386769,0.00083024339058351
1,0.00256,0.26575,0.08669342663999641,certified_box,True,0.03831939301256533,0.2618450431803717,0.598,0.03916259357907204,0.039041103614730614,0.0008432005665067113
2,0.00256,0.26575,0.0815734266399964,certified_box,True,0.022153766975876756,0.2806263524056551,0.598,0.022984012270364416,0.02298135543026543,0.0008302452944876611
1,0.00512,0.26575,0.0892534266399964,certified_box,True,0.04636394068308095,0.25253676098633454,0.598,0.04720063105130568,0.04711583441553555,0.0008366903682247264
2,0.00512,0.26575,0.0790134266399964,certified_box,True,0.022368875899421672,0.2801249321076446,0.598,0.023199119269696367,0.023196555654248042,0.0008302433702746938
1,0.00256,0.265755,0.0867055599332228,certified_box,True,0.03831514882400921,0.2618531304468492,0.598,0.03915834639584692,0.03903685252651032,0.0008431975718377113
2,0.00256,0.265755,0.08158555993322279,certified_box,True,0.02215383372042986,0.2806292743989059,0.598,0.022984078994722164,0.02298136567930017,0.0008302452742923029
1,0.00512,0.265755,0.0892655599332228,certified_box,True,0.04636022753051539,0.2525442148654621,0.598,0.047196917011016845,0.04711211094394678,0.0008366894805014502
2,0.00512,0.265755,0.0790255599332228,certified_box,True,0.022368900405381673,0.2801277954488576,0.598,0.02319914375534655,0.02319661182121527,0.0008302433499648763
1,0.00256,0.26576,0.0867176911874115,certified_box,True,0.038310910223011724,0.261861215587816,0.598,0.03915410479805643,0.03903260704368384,0.0008431945750447062
2,0.00256,0.26576,0.08159769118741149,certified_box,True,0.022153907008895055,0.2806321961986688,0.598,0.022984152262990946,0.022981382474629435,0.0008302452540958919
1,0.00512,0.26576,0.0892776911874115,certified_box,True,0.046356518372445435,0.25255166773302545,0.598,0.04719320696472145,0.047108391473760156,0.0008366885922760159
2,0.00512,0.26576,0.0790376911874115,certified_box,True,0.02236893137767483,0.2801306586145345,0.598,0.023199174707328806,0.02319667445437136,0.000830243329653974
1,0.00256,0.265765,0.08672982040256261,certified_box,True,0.03830667720690601,0.2618692986076314,0.598,0.03914986878304141,0.039028349677831496,0.0008431915761353955
2,0.00256,0.265765,0.0816098204025626,certified_box,True,0.022153986841077878,0.2806351178047755,0.598,0.022984232074976164,0.022981405816104836,0.0008302452338982872
1,0.00512,0.265765,0.0892898204025626,certified_box,True,0.04635281320721273,0.2525591195916552,0.598,0.047189500910763627,0.047104676003308525,0.0008366877035508945
2,0.00512,0.265765,0.0790498204025626,certified_box,True,0.0223689688161529,0.280133521604508,0.598,0.023199212125494785,0.02319672208899423,0.0008302433093418827
1,0.00256,0.26577,0.0867419475797936,certified_box,True,0.03830244977733155,0.2618773795056418,0.598,0.03914563835244461,0.039024089068308065,0.0008431885751130644
2,0.00256,0.26577,0.08162194757979359,certified_box,True,0.022154073216680222,0.2806380392172817,0.598,0.022984318430379826,0.022981435703477975,0.0008302452136996041
1,0.00512,0.26577,0.0893019475797936,certified_box,True,0.04634911203610455,0.2525665704405924,0.598,0.04718579885043047,0.04710096453388594,0.0008366868143259227
2,0.00512,0.26577,0.0790619475797936,certified_box,True,0.022369012720573102,0.2801363844188222,0.598,0.023199256009601828,0.023196753840463345,0.000830243289028725
1,0.00256,0.265775,0.0867540727202221,certified_box,True,0.0382982279359268,0.26188545828119403,0.598,0.03914141350790718,0.039019834059850864,0.000843185571980384
2,0.00256,0.265775,0.08163407272022209,certified_box,True,0.022154166135399764,0.2806409604362429,0.598,0.022984411328899536,0.022981472136493535,0.0008302451934997714
1,0.00512,0.265775,0.0893140727202221,certified_box,True,0.04634541486041213,0.25257402027907355,0.598,0.047182100785012906,0.047097257066789466,0.000836685924600776
2,0.00512,0.265775,0.0790740727202221,certified_box,True,0.022369063090683254,0.28013924705752613,0.598,0.02319930635939773,0.02319679205867506,0.0008302432687144753
1,0.00256,0.26578,0.086766195824407,certified_box,True,0.03829401168217957,0.26189353493613443,0.598,0.039137194248923146,0.03901558465194659,0.0008431825667435733
2,0.00256,0.26578,0.08164619582440699,certified_box,True,0.022154265596976096,0.2806438814616028,0.598,0.022984510770275017,0.02298150824141544,0.0008302451732989218
1,0.00512,0.26578,0.089326195824407,certified_box,True,0.04634172167995094,0.2525814691080311,0.598,0.04717840671432789,0.04709355360183261,0.000836685034376946
2,0.00512,0.26578,0.079086195824407,certified_box,True,0.022369119926275455,0.2801421095205569,0.598,0.0231993631746746,0.02319683674342804,0.0008302432483991437
1,0.00256,0.265785,0.08677831689346581,certified_box,True,0.038289801017729726,0.26190160946980345,0.598,0.03913298057713528,0.039011340846247564,0.0008431795594055565
2,0.00256,0.265785,0.0816583168934658,certified_box,True,0.02215437160109639,0.2806468022934161,0.598,0.022984616754193266,0.02298151352701816,0.000830245153096877
1,0.00512,0.265785,0.0893383168934658,certified_box,True,0.046338032496013246,0.252588916926697,0.598,0.04717471663966783,0.04708983666302553,0.0008366841436545842
2,0.00512,0.265785,0.0790983168934658,certified_box,True,0.022369183227088453,0.2801449718079622,0.598,0.023199426455171167,0.02319688789447389,0.0008302432280827148
1,0.00256,0.26579,0.0867904359273985,certified_box,True,0.03828559593991082,0.26190968188655,0.598,0.03912877248988531,0.039007102640078985,0.0008431765499744897
2,0.00256,0.26579,0.08167043592739849,certified_box,True,0.022154484147535777,0.2806497229315166,0.598,0.02298472928042949,0.02298152535882442,0.0008302451328937126
1,0.00512,0.26579,0.0893504359273985,certified_box,True,0.04633434730693881,0.25259636373770117,0.598,0.04717103055937411,0.047086119337748984,0.0008366832524353006
2,0.00512,0.26579,0.0791104359273985,certified_box,True,0.02236925299294736,0.2801478339195741,0.598,0.023199496200712457,0.023196945511645566,0.000830243207765099
1,0.00256,0.265795,0.08680255292955781,certified_box,True,0.03828139645897126,0.2619177521756981,0.598,0.03912456999741339,0.03900287004374336,0.0008431735384421331
2,0.00256,0.265795,0.0816825529295578,certified_box,True,0.02215460323577826,0.2806526433764059,0.598,0.022984848348467733,0.022981543736405263,0.0008302451126894722
1,0.00512,0.265795,0.0893625529295578,certified_box,True,0.04633066611992655,0.2526038095334779,0.598,0.04716734848064274,0.04708240601865688,0.0008366823607161925
2,0.00512,0.265795,0.0791225529295578,certified_box,True,0.022369329223395667,0.2801506958558704,0.598,0.023199572410842133,0.02319700959449834,0.0008302431874464671
