Omega_over_gamma,Delta_over_gamma,gap_k1_over_gamma,gap_k2_over_gamma,gap_k3_over_gamma,gap_k4_over_gamma,winner_k_among_1_to_4
0.4325,0.18,0.2942535375218929,0.3215931163941272,0.3843659249340914,0.44963740723372014,1
0.43375,0.18,0.2939457321585556,0.3218079663132686,0.3848851096316809,0.4503097701392217,1
0.435,0.18,0.29364186948148113,0.3220239642870234,0.38540438830978796,0.4509808325721215,1
0.43625,0.18,0.2933418691935278,0.32224109780059296,0.3859237457401252,0.4516505876398607,1
0.4375,0.18,0.29304565325554943,0.3224593544686886,0.38644316682205115,0.45231902870058627,1
0.43875000000000003,0.18,0.2927531458077828,0.3226787220328,0.3869626365824039,0.45298614936025394,1
0.44,0.18,0.2924642730943548,0.3228991883585348,0.38748214017534327,0.45365194346970905,1
0.44125000000000003,0.18,0.29217896339079097,0.3231207414330305,0.3880016628821967,0.4543164051217772,1
0.4425,0.18,0.291897146934385,0.3233433693624256,0.3885211901113256,0.4549795286483143,1
0.44375000000000003,0.18,0.2916187558573206,0.3235670603694053,0.38904070739797575,0.4556413086172719,1
0.445,0.18,0.29134372412241877,0.3237918027908048,0.3895602004041639,0.45630173982973105,1
0.44625000000000004,0.18,0.2910719874614103,0.3240175850752739,0.39007965491854474,0.4569608173169412,1
0.4475,0.18,0.2908034833156168,0.3242443957810059,0.39059905685628926,0.45761853633734445,1
0.44875,0.18,0.29053815077894324,0.32447222357352107,0.39111839225897754,0.45827489237359814,1
0.45,0.18,0.29027593054308304,0.3247010572235066,0.3916376472944778,0.4589298811295848,1
0.45125,0.18,0.2900167648448411,0.3249308856047128,0.39215680825684734,0.4595834985274288,1
0.4525,0.18,0.28976059741548593,0.32516169769190173,0.3926758615662134,0.46023574070449186,1
0.45375,0.18,0.2895073734320432,0.32539348255885114,0.39319479376868394,0.4608866040103928,1
0.455,0.18,0.2892570394704513,0.32562622937639857,0.39371359153622765,0.4615360850039939,1
0.45625,0.18,0.28900954346049773,0.32585992741055236,0.39423224166658394,0.4621841804504157,1
0.4575,0.18,0.28876483464246167,0.3260945660206283,0.3947507310831511,0.4628308873180237,1
0.45875,0.18,0.2885228635253923,0.32633013465745664,0.3952690468348922,0.46347620277545365,1
0.46,0.18,0.28828358184695274,0.3265666228616103,0.3957871760962173,0.4641201241886057,1
0.46125,0.18,0.2880469425347638,0.3268040202616967,0.39630510616688913,0.46476264911765797,1
0.4625,0.18,0.2878128996691879,0.327042316572684,0.3968228244719169,0.4654037753140746,1
0.46375,0.18,0.2875814084474847,0.32728150159426256,0.3973403185614373,0.46604350071764566,1
0.465,0.18,0.28735242514929554,0.32752156520926534,0.39785757611060824,0.46668182345349,1
0.46625,0.18,0.2871259071033873,0.3277624973821061,0.39837458491949646,0.46731874182910843,1
0.4675,0.18,0.28690181265561154,0.3280042881572727,0.3988913329129491,0.4679542543314139,1
0.46875,0.18,0.28668010113802644,0.32824692765784935,0.3994078081404818,0.4685883596237906,1
0.47000000000000003,0.18,0.28646073283913615,0.3284904060840762,0.39992399877614715,0.46922105654315194,1
0.47125,0.18,0.2862436689751989,0.32873471371195273,0.4004398931184039,0.46985234409701027,1
0.47250000000000003,0.18,0.28602887166255947,0.32897984089185855,0.40095547958997707,0.47048222146056434,1
0.47375,0.18,0.28581630389097185,0.3292257780472295,0.4014707467377259,0.47111068797378797,1
0.47500000000000003,0.18,0.28560592949785807,0.3294725156732455,0.40198568323248957,0.4717377431385494,1
0.47625,0.18,0.28539771314348417,0.32972004433556823,0.4025002778689298,0.4723633866157251,1
0.47750000000000004,0.18,0.2851916202869976,0.32996835466910146,0.4030145195653838,0.4729876182223356,1
0.47875,0.18,0.28498761716330523,0.33021743737677767,0.4035283973636939,0.4736104379287008,1
0.48,0.18,0.28478567076075095,0.3304672832283836,0.40404190042903154,0.4742318458556111,1
0.48125,0.18,0.28458574879956566,0.33071788305941363,0.40455501804972266,0.4748518422714964,1
0.4825,0.18,0.284387819711056,0.3309692277699444,0.40506773963705633,0.4754704275896482,1
0.48375,0.18,0.28419185261750424,0.3312213083235391,0.40558005472510533,0.47608760236542136,1
0.485,0.18,0.2839978173127511,0.3314741157461916,0.4060919529705005,0.4767033672934808,1
0.48625,0.18,0.2838056842434347,0.331727641125269,0.40660342415225115,0.4773177232050476,1
0.4875,0.18,0.2836154244908622,0.33198187560851594,0.4071144581714976,0.47793067106519005,1
0.48875,0.18,0.2834270097534844,0.33223681040304887,0.4076250450513116,0.47854221197010594,1
0.49,0.18,0.2832404123299566,0.33249243677440177,0.4081351749364492,0.47915234714443894,1
0.49125,0.18,0.28305560510275896,0.332748746045576,0.4086448380931123,0.47976107793862804,1
0.4925,0.18,0.28287256152235757,0.33300572959612984,0.4091540249086942,0.4803684058262479,1
0.49375,0.18,0.2826912555918811,0.3332633788612792,0.4096627258915317,0.4809743324014062,1
0.495,0.18,0.2825116618523007,0.333521685331021,0.4101709316706162,0.48157885937612976,1
0.49625,0.18,0.28233375536808814,0.33378064054928686,0.410678632995333,0.48218198857780664,1
0.4975,0.18,0.2821575117133386,0.334040236113109,0.41118582073517723,0.4827837219466291,1
0.49875,0.18,0.2819829069583322,0.33430046367181265,0.4116924858794378,0.4833840615330551,1
0.5,0.18,0.2818099176565353,0.33456131492622226,0.41219861953691134,0.48398300949532025,1
0.50125,0.18,0.2816385208320042,0.33482278162789536,0.412704212935579,0.4845805680969472,1
0.5025000000000001,0.18,0.2814686939671931,0.3350848555783721,0.41320925742228504,0.4851767397042962,1
0.50375,0.18,0.28130041499114145,0.3353475286284348,0.4137137444623986,0.48577152678413066,1
0.505,0.18,0.2811336622680323,0.33561079267740457,0.41421766563947715,0.48636493190122065,1
0.50625,0.18,0.2809684145861071,0.3358746396724372,0.4147210126549057,0.48695695771595005,1
0.5075000000000001,0.18,0.2808046511469204,0.33613906160785223,0.4152237773275404,0.4875476069819761,1
0.50875,0.18,0.28064235155492895,0.33640405052446454,0.4157259515933343,0.48813688254388576,1
0.51,0.18,0.2804814958073962,0.3366695985089432,0.41622752750495295,0.4887247873349121,1
0.51125,0.18,0.2803220642846067,0.336935697693182,0.4167284972313838,0.4893113243746469,1
0.5125,0.18,0.28016403774037646,0.33720234025369217,0.41722885305753976,0.4898964967667838,1
0.51375,0.18,0.2800073972928465,0.3374695184109936,0.41772858738383245,0.4904803076969165,1
0.515,0.18,0.27985212441555846,0.33773722442904897,0.4182276927257756,0.4910627604303258,1
0.51625,0.18,0.2796982009287903,0.33800545061468557,0.41872616171353166,0.4916438583098195,1
0.5175,0.18,0.27954560899115244,0.3382741893170462,0.41922398709147873,0.4922236047535834,1
0.51875,0.18,0.2793943310914331,0.33854343292705924,0.4197211617177705,0.49280200325306805,1
0.52,0.18,0.27924435004067927,0.33881317387690124,0.42021767856385894,0.49337905737090826,1
0.52125,0.18,0.2790956489645129,0.33908340463949915,0.4207135307140414,0.4939547707388487,1
0.5225,0.18,0.2789482112956696,0.33935411772802704,0.42120871136497573,0.4945291470557295,1
0.52375,0.18,0.2788020207667514,0.3396253056954237,0.4217032138251864,0.49510219008546363,1
0.525,0.18,0.2786570614031928,0.33989696113392665,0.4221970315145777,0.49567390365506026,1
0.52625,0.18,0.2785133175164206,0.3401690766746057,0.42269015796392084,0.49624429165268746,1
0.5275,0.18,0.2783707736972181,0.340441644986922,0.42318258681434195,0.49681335802572923,1
0.52875,0.18,0.2782294148092704,0.3407146587782949,0.42367431181679027,0.4973811067789012,1
0.53,0.18,0.2780892259828946,0.34098811079367575,0.4241653268315143,0.4979475419723877,1
0.53125,0.18,0.27795019260894616,0.3412619938151371,0.42465562582751465,0.4985126677199785,1
0.5325,0.18,0.2778123003328954,0.3415363006614802,0.42514520288199004,0.4990764881872789,1
0.5337500000000001,0.18,0.27767553504906745,0.34181102418783416,0.42563405217978034,0.49963900758990937,1
0.535,0.18,0.2775398828950443,0.3420861572852868,0.42612216801279795,0.50020023019174,1
0.53625,0.18,0.27740533024621816,0.34236169288051554,0.4266095447794473,0.5007601603031677,1
0.5375,0.18,0.2772718637104963,0.34263762393542463,0.427096176984051,0.5013188022794167,1
0.5387500000000001,0.18,0.2771394701231472,0.3429139434468055,0.4275820592362355,0.5018761605188489,1
0.54,0.18,0.2770081365417913,0.3431906444459919,0.4280671862503463,0.5024322394613018,1
0.54125,0.18,0.2768778502415229,0.34346771999853876,0.4285515528448403,0.5029870435864924,1
0.5425,0.18,0.2767485987101642,0.3437451632038959,0.42903515394165237,0.5035405774123878,1
0.5437500000000001,0.18,0.2766203696436473,0.3440229671951067,0.42951798456558227,0.5040928454936564,1
0.545,0.18,0.27649315094151916,0.3443011251384992,0.4300000398436621,0.5046438524201095,1
0.54625,0.18,0.27636693070256296,0.34457963023340055,0.43048131500451275,0.5051936028151816,1
0.5475,0.18,0.27624169722053854,0.34485847571185413,0.43096180537769585,0.5057421013344379,1
0.54875,0.18,0.276117438980032,0.3451376548383393,0.4314415063930643,0.5062893526641186,1
0.55,0.18,0.2759941446524159,0.3454171609095083,0.431920413580094,0.5068353615196716,1
0.55125,0.18,0.2758718030919115,0.3456969872539306,0.4323985225672273,0.5073801326443581,1
0.5525,0.18,0.2757504033317547,0.34597712723183677,0.4328758290811881,0.5079236708078495,1
0.55375,0.18,0.27562993458046176,0.3462575742348779,0.43335232894630704,0.5084659808048678,1
0.555,0.18,0.27551038621818835,0.3465383216858941,0.4338280180838282,0.5090070674538418,1
0.55625,0.18,0.27539174779318265,0.346819363038678,0.4343028925112278,0.5095469355955862,1
0.5575,0.18,0.27527400901832944,0.3471006917777632,0.4347769483415004,0.5100855900920185,1
0.55875,0.18,0.2751571597677782,0.34738230141820486,0.4352501817824632,0.5106230358248768,1
0.56,0.18,0.2750411900736603,0.3476641855053728,0.4357225891360481,0.5111592776944994,1
0.56125,0.18,0.2749260901228866,0.34794633761475496,0.43619416679758105,0.5116943206185839,1
0.5625,0.18,0.27481185025402205,0.34822875135175996,0.43666491125505946,0.5122281695310029,1
0.56375,0.18,0.2746984609542439,0.3485114203515341,0.437134819088429,0.5127608293806225,1
0.5650000000000001,0.18,0.2745859128563681,0.3487943382787762,0.43760388696885794,0.5132923051301678,1
0.56625,0.18,0.2744741967359552,0.349077498827567,0.4380721116579938,0.5138226017550837,1
0.5675,0.18,0.2743633035084819,0.3493608957211934,0.4385394900072255,0.5143517242424341,1
0.56875,0.18,0.27425322422658505,0.3496445227120015,0.4390060189569407,0.5148796775898287,1
0.5700000000000001,0.18,0.2741439500773699,0.34992837358121914,0.43947169553577903,0.5154064668043584,1
0.57125,0.18,0.2740354723797861,0.35021244213881836,0.439936516859877,0.5159320969015544,1
0.5725,0.18,0.27392778258206396,0.3504967222233639,0.44040048013211264,0.5164565729043877,1
0.57375,0.18,0.27382087225921364,0.35078120770187915,0.44086358264134395,0.5169798998422684,1
0.5750000000000001,0.18,0.27371473311058375,0.3510658924697,0.44132582176165375,0.5175020827500648,1
0.57625,0.18,0.2736093569574776,0.35135077045035534,0.44178719495157276,0.5180231266671743,1
0.5775,0.18,0.2735047357408261,0.351635835595436,0.4422476997533168,0.5185430366365846,1
0.57875,0.18,0.27340086151891446,0.3519210818844754,0.4427073337920125,0.5190618177039492,1
0.58,0.18,0.2732977264651636,0.35220650332483583,0.44316609477492275,0.5195794749167231,1
0.58125,0.18,0.2731953228659606,0.35249209395159586,0.44362398049067386,0.5200960133232835,1
0.5825,0.18,0.2730936431185439,0.35277784782744337,0.4440809888084659,0.5206114379720822,1
0.58375,0.18,0.27299267972893193,0.35306375904257536,0.44453711767730164,0.5211257539108072,1
0.585,0.18,0.27289242530990504,0.3533498217146005,0.44499236512519535,0.5216389661855998,1
0.58625,0.18,0.27279287257902785,0.35363602998844607,0.44544672925839274,0.522151079840233,1
0.5875,0.18,0.27269401435672136,0.3539223780362659,0.4459002082605775,0.5226620999153628,1
0.58875,0.18,0.272595843564377,0.3542088600573554,0.4463528003920897,0.5231720314477624,1
0.59,0.18,0.2724983532225125,0.3544954702780768,0.4468045039891328,0.5236808794695944,1
0.59125,0.18,0.27240153644897086,0.3547822029517733,0.4472553174629763,0.5241886490076862,1
0.5925,0.18,0.27230538645715924,0.3550690523586975,0.44770523929917583,0.5246953450828413,1
0.59375,0.18,0.2722098965543262,0.35535601280594675,0.4481542680567776,0.5252009727091486,1
0.595,0.18,0.27211506013987774,0.35564307862738526,0.4486024023675178,0.5257055368933361,1
0.5962500000000001,0.18,0.27202087070373226,0.355930244183597,0.44904964093503175,0.5262090426340931,1
0.5975,0.18,0.271927321824709,0.356217503861807,0.4494959825340627,0.5267114949214707,1
0.59875,0.18,0.2718344071689532,0.3565048520758405,0.4499414260096766,0.5272128987362499,1
0.6,0.18,0.27174212048839647,0.3567922832660616,0.45038597027644794,0.5277132590493534,1
0.6012500000000001,0.18,0.27165045561924933,0.3570797918993208,0.45082961431768104,0.5282125808212602,1
0.6025,0.18,0.27155940648052723,0.35736737246891725,0.4512723571846078,0.528710869001436,1
0.60375,0.18,0.2714689670726078,0.3576550194945437,0.4517141979956113,0.5292081285277994,1
0.605,0.18,0.2713791314758198,0.35794272752224865,0.4521551359354126,0.5297043643261691,1
0.6062500000000001,0.18,0.2712898938490619,0.3582304911244021,0.45259517025429147,0.5301995813097513,1
0.6075,0.18,0.2712012484284504,0.35851830489964953,0.45303430026729435,0.5306937843786386,1
0.60875,0.18,0.2711131895259975,0.3588061634728863,0.4534725253534464,0.5311869784193174,1
0.61,0.18,0.2710257115283145,0.3590940614952243,0.45390984495496267,0.5316791683041924,1
0.61125,0.18,0.27093880889534555,0.3593819936439615,0.4543462585764602,0.5321703588911147,1
0.6125,0.18,0.27085247615912583,0.3596699546225537,0.45478176578417184,0.5326605550229562,1
0.61375,0.18,0.2707667079225667,0.35995793916059626,0.4552163662051739,0.5331497615271616,1
0.615,0.18,0.2706814988582648,0.3602459420137982,0.4556500595265882,0.5336379832153147,1
0.61625,0.18,0.27059684370733855,0.36053395796396015,0.456082845494817,0.5341252248827623,1
0.6175,0.18,0.2705127372782853,0.36082198181896197,0.45651472391475933,0.5346114913081956,1
0.61875,0.18,0.27042917444586484,0.3611100084127383,0.4569456946490346,0.5350967872532733,1
0.62,0.18,0.2703461501500033,0.36139803260527903,0.45737575761721844,0.5355811174622553,1
0.62125,0.18,0.270263659394722,0.36168604928259984,0.4578049127950621,0.5360644866616422,1
0.6225,0.18,0.27018169724708646,0.3619740533567427,0.4582331602137312,0.5365468995598335,1
0.62375,0.18,0.27010025883617594,0.36226203976576554,0.4586604999590421,0.5370283608467892,1
0.625,0.18,0.270019339352076,0.3625500034737348,0.4590869321706963,0.5375088751937217,1
0.62625,0.18,0.2699389340448909,0.3628379394707145,0.45951245704152066,0.5379884472527631,1
0.6275000000000001,0.18,0.2698590382237721,0.3631258427727745,0.45993707481671553,0.5384670816566847,1
0.62875,0.18,0.2697796472559722,0.3634137084219706,0.4603607857931034,0.538944783018594,1
0.63,0.18,0.26970075656591197,0.36370153148636486,0.4607835903183699,0.5394215559316816,1
0.63125,0.18,0.2696223616342702,0.36398930706000415,0.46120548879033,0.5398974049689192,1
0.6325000000000001,0.18,0.269544457997089,0.364277030262939,0.46162648165618064,0.5403723346828391,1
0.63375,0.18,0.2694670412448966,0.3645646962412141,0.4620465694117601,0.5408463496052581,1
0.635,0.18,0.26939010702184985,0.3648523001668784,0.4624657526008086,0.5413194542470567,1
0.63625,0.18,0.26931365102488924,0.3651398372379894,0.4628840318142472,0.5417916530979536,1
0.6375000000000001,0.18,0.26923766900291435,0.36542730267861767,0.4633014076894468,0.542262950626283,1
0.63875,0.18,0.2691621567559732,0.365714691738853,0.46371788090949695,0.5427333512787825,1
0.64,0.18,0.2690871101344678,0.3660019996948167,0.4641334522024991,0.5432028594804049,1
0.64125,0.18,0.26901252503837325,0.3662892218486634,0.46454812234083553,0.5436714796341273,1
0.6425,0.18,0.26893839741647607,0.3665763535285978,0.4649618921404743,0.5441392161207615,1
0.64375,0.18,0.2688647232656216,0.366863390088881,0.4653747624602522,0.5446060732987867,1
0.645,0.18,0.26879149862998,0.367150326909838,0.4657867342011749,0.5450720555041918,1
0.64625,0.18,0.2687187196003232,0.3674371593978788,0.46619780830571683,0.545537167050317,1
0.6475,0.18,0.2686463823133176,0.36772388298550385,0.4666079857571274,0.5460014122276869,1
0.64875,0.18,0.2685744829508301,0.36801049313131606,0.4670172675787525,0.546464795303912,1
0.65,0.18,0.2685030177392435,0.3682969853200384,0.46742565483332876,0.5469273205235181,1
0.65125,0.18,0.26843198294878967,0.3685833550625267,0.4678331486223255,0.5473889921078445,1
0.6525,0.18,0.26836137489289225,0.3688695978957821,0.46823975008525454,0.5478498142549163,1
0.65375,0.18,0.26829118992752166,0.3691557093829672,0.4686454603990105,0.5483097911393464,1
0.655,0.18,0.2682214244505626,0.36944168511342035,0.4690502807771963,0.5487689269122148,1
0.65625,0.18,0.26815207490119375,0.3697275207026719,0.4694542124694706,0.5492272257009999,1
0.6575,0.18,0.2680831377592763,0.3700132117924557,0.4698572567608844,0.5496846916094622,1
0.6587500000000001,0.18,0.2680146095447566,0.3702987540507334,0.4702594149712424,0.5501413287175837,1
0.66,0.18,0.26794648681707905,0.37058414317170274,0.47066068845444586,0.5505971410814892,1
0.66125,0.18,0.26787876617460726,0.37086937487581384,0.4710610785978531,0.5510521327333486,1
0.6625,0.18,0.26781144425405895,0.3711544449097915,0.4714605868216609,0.5515063076813663,1
0.6637500000000001,0.18,0.2677445177299485,0.371439349046645,0.47185921457824975,0.5519596699096821,1
0.665,0.18,0.2676779833140418,0.371724083085685,0.47225696335157585,0.552412223378338,1
0.66625,0.18,0.2676118377548175,0.37200864285254426,0.47265383465655036,0.5528639720232214,1
0.6675,0.18,0.26754607783694173,0.37229302419918675,0.47304983003842194,0.5533149197560474,1
0.6687500000000001,0.18,0.2674807003807492,0.37257722300393126,0.47344495107216633,0.5537650704642986,1
0.67,0.18,0.2674157022417346,0.3728612351714594,0.47383919936188834,0.5542144280112197,1
0.67125,0.18,0.2673510803100539,0.37314505663284003,0.47423257654022455,0.5546629962357799,1
0.6725,0.18,0.26728683151003196,0.37342868334553403,0.47462508426774186,0.5551107789526519,1
0.67375,0.18,0.267222952799681,0.37371211129341503,0.4750167242323574,0.5555577799522127,1
0.675,0.18,0.26715944117022666,0.3739953364867894,0.47540749814876304,0.556004003000532,1
0.67625,0.18,0.2670962936456421,0.3742783549623989,0.4757974077578338,0.5564494518393495,1
0.6775,0.18,0.2670335072821899,0.3745611627834452,0.4761864548260705,0.5568941301861013,1
0.67875,0.18,0.2669710791679743,0.37484375603959863,0.47657464114503456,0.5573380417339194,1
0.68,0.18,0.2669090064224955,0.37512613084701124,0.4769619685307822,0.5577811901516146,1
0.68125,0.18,0.2668472861962196,0.37540828334833004,0.4773484388233118,0.5582235790837377,1
0.6825,0.18,0.26678591567014737,0.37569020971271416,0.47773405388601253,0.5586652121505673,1
0.68375,0.18,0.26672489205539857,0.3759719061358393,0.47811881560513586,0.5591060929481277,1
0.685,0.18,0.2666642125927956,0.37625336883991267,0.47850272588924375,0.5595462250482225,1
0.68625,0.18,0.26660387455246026,0.37653459407368306,0.4788857866686883,0.5599856119984877,1
0.6875,0.18,0.2665438752334141,0.3768155781124518,0.479267999895067,0.560424257322382,1
0.68875,0.18,0.2664842119631871,0.3770963172580839,0.47964936754072973,0.560862164519266,1
0.6900000000000001,0.18,0.2664248820974297,0.37737680783901073,0.48002989159824316,0.5612993370644056,1
0.69125,0.18,0.26636588301953773,0.3776570462102462,0.4804095740798876,0.5617357784090479,1
0.6925,0.18,0.26630721214027486,0.37793702875338875,0.48078841701716085,0.5621714919804514,1
0.69375,0.18,0.26624886689741073,0.3782167518766285,0.4811664224602655,0.562606481181947,1
0.6950000000000001,0.18,0.2661908447553562,0.378496212014757,0.4815435924776309,0.5630407493929767,1
0.69625,0.18,0.2661331432048126,0.37877540562916856,0.48191992915541915,0.5634742999691563,1
0.6975,0.18,0.2660757597624185,0.3790543292078663,0.4822954345970458,0.5639071362423614,1
0.69875,0.18,0.26601869197041134,0.37933297926546616,0.4826701109227087,0.5643392615207489,1
0.7000000000000001,0.18,0.26596193739628593,0.37961135234319876,0.48304396026890273,0.5647706790888458,1
0.70125,0.18,0.2659054936324657,0.3798894450089121,0.4834169847879812,0.5652013922076208,1
0.7025,0.18,0.265849358295973,0.38016725385707395,0.4837891866476699,0.5656314041145356,1
0.70375,0.18,0.2657935290281109,0.38044477550876826,0.4841605680306317,0.5660607180236434,1
0.705,0.18,0.2657380034941441,0.3807220066116981,0.48453113113401264,0.566489337125647,1
0.70625,0.18,0.26568277938298973,0.3809989438401813,0.48490087816899846,0.566917264587982,1
0.7075,0.18,0.26562785440691067,0.38127558389515076,0.4852698113603837,0.5673445035549007,1
0.70875,0.18,0.2655732263012142,0.38155192350414896,0.4856379329461309,0.5677710571475569,1
0.71,0.18,0.26551889282395585,0.3818279594213234,0.486005245176958,0.5681969284640714,1
0.71125,0.18,0.26546485175564766,0.3821036884274211,0.4863717503159015,0.5686221205796473,1
0.7125,0.18,0.26541110089897,0.3823791073297828,0.486737450637912,0.5690466365466417,1
0.71375,0.18,0.2653576380784912,0.3826542129623367,0.48710234842944566,0.5694704793946621,1
0.715,0.18,0.2653044611403872,0.3829290021855849,0.48746644598805644,0.5698936521306603,1
0.71625,0.18,0.26525156795216875,0.3832034718865958,0.4878297456219913,0.5703161577390212,1
0.7175,0.18,0.26519895640241165,0.3834776189790008,0.48819224964980845,0.5707379991816611,1
0.71875,0.18,0.26514662440049136,0.38375144040297093,0.4885539603999817,0.5711591793981314,1
0.72,0.18,0.26509456987632346,0.38402493312520747,0.4889148802105173,0.5715797013057187,1
0.7212500000000001,0.18,0.2650427907801021,0.384298094138933,0.48927501142857815,0.5719995677995334,1
0.7225,0.18,0.26499128508205233,0.38457092046387187,0.48963435641010855,0.5724187817526244,1
0.72375,0.18,0.264940050772176,0.3848434091462329,0.4899929175194728,0.5728373460160844,1
0.725,0.18,0.2648890858600102,0.38511555725869573,0.4903506971290813,0.5732552634191472,1
0.7262500000000001,0.18,0.26483838837438234,0.3853873619003874,0.4907076976190461,0.5736725367692973,1
0.7275,0.18,0.2647879563631738,0.3856588201968689,0.49106392137682414,0.5740891688523827,1
0.72875,0.18,0.26473778789308544,0.3859299293001075,0.49141937079685966,0.5745051624327189,1
0.73,0.18,0.2646878810494062,0.38620068638845595,0.4917740482802609,0.5749205202532051,1
0.7312500000000001,0.18,0.26463823393578556,0.3864710886666365,0.49212795623444705,0.5753352450354198,1
0.7325,0.18,0.2645888446740103,0.3867411333657056,0.49248109707282944,0.5757493394797646,1
0.73375,0.18,0.26453971140378274,0.3870108177430365,0.4928334732144685,0.5761628062655442,1
0.735,0.18,0.2644908322825055,0.38728013908228665,0.49318508708376596,0.5765756480511102,1
0.73625,0.18,0.26444220548506525,0.3875490946933733,0.4935359411101403,0.5769878674739429,1
0.7375,0.18,0.2643938292036223,0.38781768191244476,0.49388603772771256,0.5773994671508076,1
0.73875,0.18,0.2643457016474037,0.3880858981018449,0.4942353793750034,0.577810449677837,1
0.74,0.18,0.26429782104249816,0.38835374065008565,0.49458396849462777,0.5782208176306722,1
0.74125,0.18,0.26425018563165376,0.38862120697181246,0.49493180753299626,0.5786305735645717,1
0.7425,0.18,0.2642027936740802,0.38888829450777274,0.49527889894002153,0.5790397200145364,1
0.74375,0.18,0.26415564344525294,0.38915500072477344,0.4956252451688228,0.5794482594954102,1
0.745,0.18,0.26410873323671946,0.3894213231156536,0.49597084867545616,0.5798561945020302,1
0.74625,0.18,0.2640620613559093,0.38968725919923997,0.4963157119186211,0.5802635275093394,1
0.7475,0.18,0.26401562612594776,0.38995280652030817,0.4966598373593911,0.5806702609724849,1
0.74875,0.18,0.26396942588547023,0.3902179626495452,0.4970032274609401,0.5810763973269762,1
0.75,0.18,0.2639234589884404,0.39048272518350446,0.49734588468827723,0.5814819389887788,1
0.75125,0.18,0.2638777238039715,0.3907470917445661,0.49768781150798486,0.5818868883544553,1
0.7525000000000001,0.18,0.263832218716149,0.39101105998089114,0.49802901038796116,0.58229124780128,1
0.75375,0.18,0.26378694212385634,0.3912746275663749,0.49836948379716645,0.5826950196873733,1
0.755,0.18,0.2637418924406038,0.3915377922005998,0.4987092342053706,0.5830982063518014,1
0.75625,0.18,0.26369706809435783,0.39180055160879657,0.4990482640829157,0.5835008101147408,1
0.7575000000000001,0.18,0.2636524675273775,0.3920629035417774,0.4993865759004679,0.583902833277569,1
0.75875,0.18,0.2636080891960444,0.39232484577590365,0.4997241721287825,0.5843042781229894,1
0.76,0.18,0.26356393157070596,0.39258637611302327,0.5000610552384736,0.5847051469151896,1
0.76125,0.18,0.26351999313551266,0.39284749238041905,0.5003972276997917,0.5851054418999357,1
0.7625000000000001,0.18,0.26347627238826077,0.39310819243076056,0.500732691982384,0.5855051653047059,1
0.76375,0.18,0.26343276784023734,0.39336847414204157,0.501067450555088,0.5859043193388297,1
0.765,0.18,0.26338947801606805,0.3936283354175293,0.5014015058857095,0.5863029061935822,1
0.76625,0.18,0.26334640145356225,0.3938877741856992,0.5017348604408095,0.5867009280423497,1
0.7675000000000001,0.18,0.26330353670356804,0.39414678840018763,0.5020675166855018,0.5870983870407293,1
0.76875,0.18,0.2632608823298233,0.394405376039719,0.5023994770832393,0.5874952853266556,1
0.77,0.18,0.26321843690881186,0.3946635351080531,0.5027307440956145,0.5878916250205474,1
0.77125,0.18,0.2631761990296184,0.39492126363391633,0.5030613201821834,0.5882874082254028,1
0.7725,0.18,0.2631341672937911,0.39517855967094584,0.5033912078002339,0.58868263702696,1
0.77375,0.18,0.2630923403151989,0.3954354212976177,0.5037204094046295,0.589077313493791,1
0.775,0.18,0.2630507167198962,0.3956918466171794,0.5040489274476112,0.5894714396774381,1
0.77625,0.18,0.2630092951459871,0.39594783375759124,0.5043767643786062,0.5898650176125539,1
0.7775,0.18,0.26296807424349433,0.3962033808714476,0.5047039226440708,0.5902580493170122,1
0.77875,0.18,0.2629270526742224,0.3964584861359161,0.5050304046872901,0.5906505367920386,1
0.78,0.18,0.262886229111633,0.39671314775266286,0.5053562129482314,0.5910424820223191,1
0.78125,0.18,0.2628456022407147,0.3969673639477771,0.5056813498633483,0.5914338869761636,1
0.7825,0.18,0.2628051707578557,0.3972211329717046,0.5060058178654481,0.5918247536055872,1
0.7837500000000001,0.18,0.2627649333707218,0.39747445309916757,0.5063296193834999,0.5922150838464582,1
0.785,0.18,0.2627248887981305,0.3977273226290952,0.5066527568424922,0.5926048796186268,1
0.78625,0.18,0.26268503576993196,0.3979797398845415,0.5069752326632795,0.5929941428260391,1
0.7875,0.18,0.2626453730268881,0.3982317032126117,0.5072970492624287,0.593382875356845,1
0.7887500000000001,0.18,0.2626058993205543,0.3984832109843823,0.50761820905206,0.5937710790835661,1
0.79,0.18,0.26256661341316356,0.39873426159481906,0.5079387144397176,0.5941587558631645,1
0.79125,0.18,0.26252751407751096,0.39898485346270407,0.5082585678282188,0.5945459075372221,1
0.7925,0.18,0.2624886000968414,0.39923498503054117,0.5085777716155152,0.5949325359320023,1
0.7937500000000001,0.18,0.26244987026473504,0.3994846547644837,0.5088963281945633,0.5953186428586289,1
0.795,0.18,0.26241132338499906,0.39973386115424664,0.5092142399531812,0.5957042301131674,1
0.79625,0.18,0.2623729582715581,0.39998260271302255,0.5095315092739241,0.5960892994767776,1
0.7975,0.18,0.26233477374834535,0.40023087797739393,0.5098481385339632,0.5964738527158007,1
0.7987500000000001,0.18,0.26229676864919826,0.40047868550724797,0.5101641301049478,0.5968578915818971,1
0.8,0.18,0.2622589418177518,0.40072602388568507,0.5104794863529063,0.5972414178121866,1
