Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.2686,0.08399999999999999,0.28139963853812083,0.02338188900083922,0.6061,0.07109939731770626,0.6043499999999999
0.2686,0.0841,0.28141971787887254,0.02337328653475554,0.60615,0.07107407574970348,0.6043499999999999
0.2686,0.0842,0.2814398219733089,0.02336467425480312,0.60615,0.071048727258383,0.6043499999999999
0.2686,0.0843,0.28145995082386543,0.023356052472602386,0.60615,0.07102334346352329,0.6043999999999999
0.2686,0.0844,0.2814801044329771,0.02334742119269914,0.60615,0.07099790802767723,0.6043999999999999
0.2686,0.08449999999999999,0.28150028280307643,0.023338780419660376,0.60615,0.0709724456626142,0.6043999999999999
0.2686,0.0846,0.2815204859365944,0.023330130158071095,0.60615,0.07094695638640999,0.6043999999999999
0.2686,0.0847,0.2815407138359611,0.023321470412536446,0.60615,0.0709214402172071,0.6043999999999999
0.2686,0.0848,0.2815609665036036,0.02331280118768167,0.60615,0.07089589717322019,0.6043999999999999
0.2686,0.0849,0.2815812439419492,0.023304114536930813,0.6062,0.07087032727272813,0.6043999999999999
0.2686,0.08499999999999999,0.2816015461534238,0.023295417056679656,0.6062,0.07084471338467925,0.6044499999999999
0.2686,0.0851,0.2816218731404485,0.02328671009316181,0.6062,0.0708190563059136,0.6044499999999999
0.2686,0.0852,0.2816422249054475,0.02327799365104704,0.6062,0.07079337236533234,0.6044499999999999
0.2686,0.0853,0.2816626014508398,0.023269267735027608,0.6062,0.07076766158140418,0.6044499999999999
0.2686,0.0854,0.2816830027790426,0.02326053234981709,0.6062,0.07074192397266776,0.6044499999999999
0.2686,0.08549999999999999,0.2817034288924743,0.02325178750014472,0.6062,0.0707161595577245,0.6044499999999999
0.2686,0.0856,0.2817238797935497,0.023243033190763106,0.6062,0.07069036835525017,0.6044499999999999
0.2686,0.0857,0.28174435548468124,0.023234261631899684,0.60625,0.07066452243575587,0.6045
0.2686,0.0858,0.2817648559682808,0.023225478986555505,0.60625,0.07063864382233444,0.6045
0.2686,0.0859,0.281785381246758,0.023216686877721753,0.60625,0.07061273841668256,0.6045
0.2686,0.086,0.2818059313225205,0.02320788531019997,0.60625,0.07058680623766582,0.6045
0.2686,0.0861,0.28182650619797445,0.023199074288810333,0.60625,0.07056084730422087,0.6045
0.2686,0.0862,0.28184710587552475,0.0231902538183943,0.60625,0.07053486163535362,0.6045
0.2686,0.0863,0.28186773035757456,0.023181423903812663,0.60625,0.07050884264414325,0.60455
0.2686,0.0864,0.2818883796465213,0.023172584549950536,0.60625,0.07048276935604575,0.60455
0.2686,0.0865,0.2819090537447662,0.023163727356941388,0.6063,0.07045666932832459,0.60455
0.2686,0.0866,0.28192975265470377,0.023154859586820502,0.6063,0.07043054258018676,0.60455
0.2686,0.0867,0.28195047637873133,0.023145982373809368,0.6063,0.07040438913089894,0.60455
0.2686,0.0868,0.28197122491924015,0.023137095722841908,0.6063,0.07037820899981166,0.60455
0.2686,0.08689999999999999,0.28199199827862137,0.023128199638871368,0.6063,0.07035200220634322,0.60455
0.2686,0.087,0.2820127964592625,0.023119294126873326,0.6063,0.07032574759646903,0.6046
0.2686,0.0871,0.28203361946355254,0.02311037919184187,0.6063,0.07029945295312491,0.6046
0.2686,0.0872,0.28205446729387396,0.023101454705773225,0.60635,0.07027313164383729,0.6046
0.2686,0.0873,0.2820753399526105,0.02309251128294684,0.60635,0.07024678368822013,0.6046
0.2686,0.08739999999999999,0.2820962374421419,0.023083558433629397,0.60635,0.07022040910596705,0.6046
0.2686,0.0875,0.2821171597648478,0.023074596162866945,0.60635,0.07019400791684004,0.6046
0.2686,0.0876,0.28213810692310326,0.023065624475729046,0.60635,0.0701675772055987,0.60465
0.2686,0.0877,0.28215907891928294,0.02305664337730522,0.60635,0.07014108796000582,0.60465
0.2686,0.0878,0.28218007575575815,0.02304765287270721,0.60635,0.07011457210450116,0.60465
0.2686,0.08789999999999999,0.28220109743489896,0.02303865296706811,0.60635,0.07008802965905078,0.60465
0.2686,0.088,0.2822221439590726,0.023029641488621466,0.6063999999999999,0.07006146064369821,0.60465
0.2686,0.0881,0.28224321533064445,0.023020613015427346,0.6063999999999999,0.07003486507856094,0.60465
0.2686,0.0882,0.2822643115519774,0.023011575137916917,0.6063999999999999,0.07000824298383346,0.60465
0.2686,0.08829999999999999,0.282285432625432,0.02300252786127638,0.6063999999999999,0.06998157305066395,0.6047
0.2686,0.08839999999999999,0.2823065785533664,0.022993471190714175,0.6063999999999999,0.06995486267097047,0.6047
0.2686,0.0885,0.28232774933813637,0.02298440513146055,0.6063999999999999,0.06992812575931238,0.6047
0.2686,0.0886,0.2823489449820971,0.022975329688766397,0.6063999999999999,0.06990136233608596,0.6047
0.2686,0.0887,0.2823701654875974,0.02296624486790811,0.6063999999999999,0.06987457242177535,0.6047
0.2686,0.08879999999999999,0.28239141085698743,0.022957145663425813,0.6064499999999999,0.06984775603693216,0.6047
0.2686,0.08889999999999999,0.2824126810926136,0.02294803219556129,0.6064499999999999,0.06982090696022542,0.60475
0.2686,0.089,0.28243397619682087,0.022938909346445758,0.6064499999999999,0.0697940020856069,0.60475
0.2686,0.0891,0.2824552961719482,0.02292977712141008,0.6064499999999999,0.06976707073863364,0.60475
0.2686,0.0892,0.2824766410203367,0.02292063552580439,0.6064499999999999,0.06974011294006552,0.60475
0.2686,0.08929999999999999,0.2824980107443218,0.02291148456500309,0.6064499999999999,0.06971312871074886,0.60475
0.2686,0.0894,0.2825194053462372,0.022902324244403856,0.6064499999999999,0.06968611807160667,0.60475
0.2686,0.0895,0.2825408248284161,0.022893154569424,0.6064499999999999,0.06965908104363577,0.60475
0.2686,0.0896,0.28256226919318417,0.022883966902374188,0.6065,0.0696319891250133,0.6048
0.2686,0.0897,0.28258373844287066,0.022874768501261734,0.6065,0.0696048633810339,0.6048
0.2686,0.08979999999999999,0.28260523257979697,0.022865560742882093,0.6065,0.06957771124710256,0.6048
0.2686,0.0899,0.28262675160628614,0.02285634363270972,0.6065,0.06955053274443017,0.6048
0.2686,0.09,0.28264829552465315,0.02284711717624586,0.6065,0.0695233278943225,0.6048
0.2687,0.074,0.27470628126538027,0.028263160293705455,0.60575,0.08655385694887527,0.6032
0.2687,0.0741,0.27480017287430386,0.028191372102038852,0.60575,0.08632491941155523,0.6032
0.2687,0.0742,0.2748944634597875,0.028119260921376014,0.6058,0.08609498684557049,0.60325
0.2687,0.07429999999999999,0.2749891562824335,0.028046819710209614,0.6058,0.08586404891796681,0.60325
0.2687,0.0744,0.2750842546498376,0.027974051911089887,0.6058,0.08563213503710577,0.60325
0.2687,0.0745,0.2751797619175335,0.027900954754913988,0.6058,0.08539917138866493,0.6033
0.2687,0.0746,0.27527568148996084,0.027827525432201575,0.6058,0.08516520811653981,0.6033
0.2687,0.0747,0.2753720168214623,0.027753761092273177,0.6058,0.0849302200608518,0.6033499999999999
0.2687,0.07479999999999999,0.27546877141730214,0.02767965884241017,0.6058,0.0846941733535882,0.6033499999999999
0.2687,0.0749,0.275565948834715,0.027605215746989202,0.6058,0.08445710908380903,0.6033499999999999
0.2687,0.075,0.27566355268398296,0.02753042434151082,0.60585,0.08421896104211131,0.6033999999999999
0.2687,0.0751,0.2757615866295344,0.027455282184746483,0.60585,0.0839797606724999,0.6033999999999999
0.2687,0.0752,0.27586005439108596,0.027379790050107128,0.60585,0.08373949941258389,0.6034499999999999
0.2687,0.07529999999999999,0.27595895974479967,0.02730394482041639,0.60585,0.08349812632101518,0.6034499999999999
0.2687,0.0754,0.2760583065244825,0.027227743330895112,0.60585,0.08325569087977898,0.6034499999999999
0.2687,0.0755,0.2761580986228153,0.02715118236814811,0.60585,0.08301213100001753,0.6034999999999999
0.2687,0.0756,0.27625833999261284,0.027074258669123608,0.60585,0.08276746611419948,0.6034999999999999
0.2687,0.07569999999999999,0.27635903464812556,0.026996968920040665,0.60585,0.0825216973914457,0.60355
0.2687,0.07579999999999999,0.27646018666636935,0.026919301652608318,0.6059,0.0822747635791455,0.60355
0.2687,0.0759,0.27656180018849674,0.026841260955404064,0.6059,0.08202671910407276,0.60355
0.2687,0.076,0.27666387942120924,0.026762843887111785,0.6059,0.08177750233518809,0.6036
0.2687,0.0761,0.27676642863820283,0.026684046918779025,0.6059,0.08152712770266364,0.6036
0.2687,0.07619999999999999,0.2768694521816634,0.026604866464882762,0.6059,0.08127559889621454,0.60365
0.2687,0.07629999999999999,0.2769729544637946,0.026525298882068348,0.6059,0.08102285144228986,0.60365
0.2687,0.0764,0.27707693996840094,0.026445340467844174,0.6059,0.08076894108799504,0.60365
0.2687,0.0765,0.27718141325250867,0.026364983614111794,0.60595,0.08051380280074635,0.6037
0.2687,0.0766,0.27728637894803726,0.026284223218391224,0.60595,0.08025745336904713,0.6037
0.2687,0.07669999999999999,0.27739184176352144,0.026203060446343174,0.60595,0.07999989141262011,0.60375
0.2687,0.0768,0.2774978064858793,0.026121491344064145,0.60595,0.0797410566870569,0.60375
0.2687,0.0769,0.27760427798224036,0.026039511891383437,0.60595,0.07948100244080755,0.60375
0.2687,0.077,0.27771126120182027,0.025957118000315263,0.60595,0.07921965616274769,0.6038
0.2687,0.0771,0.2778187611778628,0.02587430551345544,0.60595,0.07895704474632423,0.6038
0.2687,0.07719999999999999,0.27792678302962603,0.025791070074718227,0.606,0.07869315373126486,0.60385
0.2687,0.0773,0.2780353319644449,0.025707398380368507,0.606,0.07842793494796473,0.60385
0.2687,0.0774,0.27814441327984946,0.025623295110260933,0.606,0.07816143511174145,0.60385
0.2687,0.0775,0.2782540323657448,0.025538755811139253,0.606,0.07789356991409144,0.6039
0.2687,0.0776,0.2783641947066702,0.0254537759515458,0.606,0.07762438452543302,0.6039
0.2687,0.07769999999999999,0.2784749058841198,0.02536835091990549,0.606,0.07735384293034075,0.60395
0.2687,0.0778,0.2785861715789399,0.025282476022546515,0.606,0.07708191731608723,0.60395
0.2687,0.0779,0.27869799757380687,0.02519614648165437,0.606,0.07680864352305382,0.604
0.2687,0.078,0.278810389755777,0.02510935088034587,0.60605,0.07653392105955893,0.604
0.2687,0.0781,0.2789233541189233,0.02502208772034681,0.60605,0.076257821812532,0.604
0.2687,0.07819999999999999,0.27903689676706045,0.024934354974846393,0.60605,0.07598027928591804,0.60405
0.2687,0.0783,0.27915102391655433,0.02484614750625858,0.60605,0.0757012947890981,0.60405
0.2687,0.0784,0.2792657418992255,0.02475746008157078,0.60605,0.07542087127282701,0.6041
0.2687,0.0785,0.27938105716535494,0.02466828736986226,0.60605,0.07513893958903604,0.6041
0.2687,0.0786,0.27949697628678055,0.024578623939746747,0.60605,0.0748555550877434,0.6041
0.2687,0.07869999999999999,0.2796135059601079,0.02448845990080136,0.6061,0.07457062869240086,0.60415
0.2687,0.0788,0.27973065301002686,0.024397788326647168,0.6061,0.07428420013675681,0.60415
0.2687,0.0789,0.2798484243927373,0.024306609020442883,0.6061,0.07399622974751749,0.6042
0.2687,0.079,0.27996682719950244,0.024214916119870214,0.6061,0.07370668916292855,0.6042
0.2687,0.0791,0.2800858686603173,0.024122703647919255,0.6061,0.07341560531105187,0.60425
0.2687,0.07919999999999999,0.28020555614771325,0.02402996550974638,0.6061,0.0731228820727756,0.60425
0.2687,0.0793,0.28032589718068823,0.023936695489428148,0.6061,0.07282858663758347,0.60425
0.2687,0.0794,0.2804468994287899,0.023842884404357376,0.60615,0.07253263325641574,0.6043
0.2687,0.0795,0.28053244863206594,0.02377884617706278,0.60615,0.0723312643638382,0.6043
0.2687,0.07959999999999999,0.28055140179174093,0.023770729397592855,0.60615,0.07230737253182057,0.6043
0.2687,0.0797,0.2805703795723187,0.02376260302673286,0.60615,0.07228345340304662,0.6043
0.2687,0.0798,0.2805893819762714,0.02375446706836194,0.60615,0.07225949565040919,0.6043499999999999
0.2687,0.0799,0.2806084090060661,0.023746321526379312,0.60615,0.07223549112808031,0.6043499999999999
0.2687,0.08,0.2806274606641737,0.023738166404697374,0.60615,0.07221145929967668,0.6043499999999999
0.2687,0.08009999999999999,0.2806465369530612,0.023730001707247685,0.60615,0.07218740018095982,0.6043499999999999
0.2687,0.0802,0.28066563787519794,0.023721827437976142,0.60615,0.07216331378774275,0.6043499999999999
0.2687,0.0803,0.280684763433049,0.023713636256175532,0.6062,0.07213920013590742,0.6043499999999999
0.2687,0.0804,0.2807039136290815,0.02370543422591885,0.6062,0.07211505924138843,0.6043499999999999
0.2687,0.0805,0.2807230884657612,0.02369722261904464,0.6062,0.0720908838736734,0.6043999999999999
0.2687,0.08059999999999999,0.28074228794555217,0.023689001439541047,0.6062,0.07206665734596315,0.6043999999999999
0.2687,0.0807,0.28076151207092037,0.0236807706914108,0.6062,0.07204240356675172,0.6043999999999999
0.2687,0.0808,0.2807807608443262,0.023672530378677316,0.6062,0.07201812255214285,0.6043999999999999
0.2687,0.0809,0.280800034268234,0.023664280505377586,0.6062,0.07199381431828851,0.6043999999999999
0.2687,0.081,0.28081933234510503,0.023656021075567572,0.6062,0.07196947888140749,0.6043999999999999
0.2687,0.08109999999999999,0.2808386550773987,0.023647749237875028,0.60625,0.07194511625778233,0.6043999999999999
0.2687,0.0812,0.2808580024675763,0.02363946196537126,0.60625,0.07192072136709068,0.6044499999999999
0.2687,0.0813,0.28087737451809686,0.023631165131698207,0.60625,0.07189627287152427,0.6044499999999999
0.2687,0.0814,0.28089677123141743,0.023622858740953677,0.60625,0.0718717971809136,0.6044499999999999
0.2687,0.0815,0.2809161926099962,0.0236145427972507,0.60625,0.0718472943116987,0.6044499999999999
0.2687,0.08159999999999999,0.2809356386562878,0.023606217304722708,0.60625,0.0718227642803876,0.6044499999999999
0.2687,0.0817,0.28095510937274987,0.02359788226751691,0.60625,0.07179820710354072,0.6044499999999999
0.2687,0.0818,0.2809746047618352,0.023589537689801977,0.60625,0.0717736227977907,0.6044499999999999
0.2687,0.0819,0.2809941248259972,0.023581183575762336,0.60625,0.07174900647201718,0.6045
0.2687,0.08199999999999999,0.28101366956768853,0.02357281198385875,0.6063,0.0717243360564985,0.6045
0.2687,0.08209999999999999,0.2810332389893591,0.023564429936922697,0.6063,0.0716996385043084,0.6045
0.2687,0.0822,0.28105283309346085,0.023556038349168907,0.6063,0.0716749138322383,0.6045
0.2687,0.0823,0.2810724518824421,0.023547637224825568,0.6063,0.07165016205714955,0.6045
0.2687,0.0824,0.2810920953587507,0.02353922656813823,0.6063,0.07162538319596541,0.6045
0.2687,0.08249999999999999,0.28111176352483414,0.023530806383369463,0.6063,0.07160057726567066,0.6045
0.2687,0.08259999999999999,0.28113145638313797,0.023522376674801726,0.6063,0.07157573758840494,0.60455
0.2687,0.0827,0.28115117393610634,0.023513937446734395,0.6063,0.071550845311459,0.60455
0.2687,0.0828,0.28117091618618356,0.023505483677691345,0.60635,0.07152592595817336,0.60455
0.2687,0.0829,0.28119068313581186,0.023497016435474152,0.60635,0.07150097954570578,0.60455
0.2687,0.08299999999999999,0.28121047478743133,0.023488539669413253,0.60635,0.07147600609128124,0.60455
0.2687,0.0831,0.2812302911434831,0.023480053383851167,0.60635,0.07145100561218319,0.60455
0.2687,0.0832,0.2812501322064047,0.02347155758315073,0.60635,0.07142597812576687,0.60455
0.2687,0.0833,0.28126999797863417,0.02346305227169208,0.60635,0.07140091317619164,0.6046
0.2687,0.0834,0.28128988846260766,0.0234545374538741,0.60635,0.0713757991072116,0.6046
0.2687,0.08349999999999999,0.2813098036607595,0.023446013134115106,0.60635,0.07135065802423882,0.6046
0.2687,0.0836,0.2813297435755242,0.02343747647242484,0.6063999999999999,0.07132548994479797,0.6046
0.2687,0.0837,0.2813497082093321,0.023428924057494006,0.6063999999999999,0.07130029488648662,0.6046
0.2687,0.0838,0.2813696975646151,0.023420362136429753,0.6063999999999999,0.07127507286696137,0.6046
0.2687,0.0839,0.28138971164380294,0.023411790713694768,0.6063999999999999,0.07124982390394713,0.6046
0.2687,0.08399999999999999,0.2814097504493224,0.02340320979377206,0.6063999999999999,0.07122453175673527,0.60465
0.2687,0.0841,0.2814298139836015,0.02339461938116153,0.6063999999999999,0.0711991959762507,0.60465
0.2687,0.0842,0.28144990224906447,0.023386019480383415,0.6063999999999999,0.07117383324617517,0.60465
0.2687,0.0843,0.28147001524813525,0.02337741009597742,0.6063999999999999,0.0711484435844129,0.60465
0.2687,0.0844,0.28149015298323543,0.023368789823746305,0.6064499999999999,0.07112302700893787,0.60465
0.2687,0.08449999999999999,0.2815103154567875,0.023360152263384795,0.6064499999999999,0.07109758353778566,0.60465
0.2687,0.0846,0.2815305026712079,0.023351505215362143,0.6064499999999999,0.07107211318907147,0.60465
0.2687,0.0847,0.2815507146289166,0.02334284868426218,0.6064499999999999,0.07104659191427938,0.6047
0.2687,0.0848,0.2815709513323286,0.02333418267469075,0.6064499999999999,0.07102103451421887,0.6047
0.2687,0.0849,0.28159121278385907,0.023325507191271858,0.6064499999999999,0.07099545023107201,0.6047
0.2687,0.08499999999999999,0.2816114989859202,0.02331682223865041,0.6064499999999999,0.07096983908313179,0.6047
0.2687,0.0851,0.2816318099409239,0.02330812782148972,0.6064499999999999,0.07094420108875675,0.6047
0.2687,0.0852,0.2816521456512792,0.023299423218365443,0.6065,0.07091853626637809,0.6047
0.2687,0.0853,0.281672506119394,0.023290700544720377,0.6065,0.07089284438046323,0.60475
0.2687,0.0854,0.2816928913476759,0.023281968402664638,0.6065,0.070867092297465,0.60475
0.2687,0.08549999999999999,0.2817133013385275,0.02327322679691176,0.6065,0.07084131338142782,0.60475
0.2687,0.0856,0.28173373609435337,0.023264475732192032,0.6065,0.07081550765096342,0.60475
0.2687,0.0857,0.2817541956175552,0.02325571521325692,0.6065,0.07078967512475635,0.60475
0.2687,0.0858,0.2817746799105295,0.023246945244879757,0.6065,0.07076381582157117,0.60475
0.2687,0.0859,0.28179518897567646,0.023238165831851294,0.6065,0.07073792976022823,0.60475
0.2687,0.086,0.2818157228153903,0.023229376174957145,0.60655,0.07071200517476788,0.6048
0.2687,0.0861,0.281836281432067,0.02322056842517694,0.60655,0.07068603162088025,0.6048
0.2687,0.0862,0.28185686482809624,0.023211751227044778,0.60655,0.07066003130441481,0.6048
0.2687,0.0863,0.28187747300587,0.02320292458540054,0.60655,0.07063400424438537,0.6048
0.2687,0.0864,0.28189810596777615,0.023194088505106354,0.60655,0.0706079504598833,0.6048
0.2687,0.0865,0.28191876371620084,0.023185242991044623,0.60655,0.07058186997007149,0.6048
0.2687,0.0866,0.2819394462535293,0.023176388048117728,0.60655,0.07055576279418237,0.6048
0.2687,0.0867,0.2819601535821432,0.023167523681249965,0.60655,0.07052960356587668,0.60485
0.2687,0.0868,0.28198088570442353,0.023158648245110935,0.6066,0.07050340866664448,0.60485
0.2687,0.08689999999999999,0.28200164262274946,0.023149755461502122,0.6066,0.07047718707753711,0.60485
0.2687,0.087,0.2820224243394969,0.02314085325042533,0.6066,0.07045093881798625,0.60485
0.2687,0.0871,0.2820432308570406,0.02313194161685438,0.6066,0.07042466390749444,0.60485
0.2687,0.0872,0.2820640621777536,0.023123020565784077,0.6066,0.07039836236563672,0.60485
0.2687,0.0873,0.2820849183040052,0.023114090102232174,0.6066,0.07037202786450977,0.6049
0.2687,0.08739999999999999,0.2821057992381651,0.023105150231234908,0.6066,0.07034563839259367,0.6049
0.2687,0.0875,0.28212670498259784,0.02309620095785231,0.6066,0.0703192222860361,0.6049
0.2687,0.0876,0.2821476355396687,0.02308723901432427,0.60665,0.07029277956460961,0.6049
0.2687,0.0877,0.2821685909117398,0.02307826124450098,0.60665,0.07026631024816422,0.6049
0.2687,0.0878,0.28218957110116955,0.023069274068945708,0.60665,0.07023981435662842,0.6049
0.2687,0.08789999999999999,0.2822105761103166,0.023060277492768656,0.60665,0.07021329190999955,0.6049
0.2687,0.088,0.28223160594153557,0.023051271521102985,0.60665,0.07018671916963302,0.60495
0.2687,0.0881,0.2822526605971803,0.023042256159102444,0.60665,0.07016010856426358,0.60495
0.2687,0.0882,0.2822737400796006,0.02303323141194404,0.60665,0.0701334714011813,0.60495
0.2687,0.08829999999999999,0.2822948443911455,0.02302419728482457,0.60665,0.07010680770058904,0.60495
0.2687,0.08839999999999999,0.28231597353416105,0.023015148103020654,0.6067,0.07008011748276727,0.60495
0.2687,0.0885,0.28233712751099105,0.02300608540006438,0.6067,0.07005340076807305,0.60495
0.2687,0.0886,0.28235830632397607,0.022997013313988353,0.6067,0.07002664971818412,0.605
0.2687,0.0887,0.28237950997545685,0.022987931850042328,0.6067,0.06999984463980263,0.605
0.2687,0.08879999999999999,0.2824007384677684,0.02297884101350198,0.6067,0.06997301306247225,0.605
0.2687,0.08889999999999999,0.28242199180324584,0.022969740809662187,0.6067,0.0699461550067554,0.605
0.2687,0.089,0.28244326998422037,0.022960631243841748,0.6067,0.06991927049329613,0.605
0.2687,0.0891,0.2824645730130218,0.022951512321380887,0.6067,0.06989235954281295,0.605
0.2687,0.0892,0.28248590089197667,0.022942375167596417,0.60675,0.06986542217610524,0.605
0.2687,0.08929999999999999,0.2825072536234093,0.022933227590219686,0.60675,0.06983842927410729,0.60505
0.2687,0.0894,0.282528631209641,0.02292407065323619,0.60675,0.06981140331726964,0.60505
0.2687,0.0895,0.2825500336529922,0.02291490436204082,0.60675,0.06978435094281525,0.60505
0.2687,0.0896,0.2825714609557779,0.022905728722053532,0.60675,0.06975727217175934,0.60505
0.2687,0.0897,0.282592913120313,0.02289654373871529,0.60675,0.06973016702519,0.60505
0.2687,0.08979999999999999,0.28261439014890777,0.022887349417491352,0.60675,0.06970303552428002,0.60505
0.2687,0.0899,0.28263589204387235,0.02287814294810258,0.6068,0.06967586126317026,0.6051
0.2687,0.09,0.2826574188075122,0.022868919901503294,0.6068,0.0696486409690447,0.6051
0.26880000000000004,0.074,0.2746690499353612,0.02832505654559305,0.60605,0.08682291212506621,0.6034499999999999
0.26880000000000004,0.0741,0.27476267700431173,0.028253477727111835,0.60605,0.0865944376290665,0.6034999999999999
0.26880000000000004,0.0742,0.2748567003484941,0.02818157999430877,0.60605,0.0863649582769238,0.6034999999999999
0.26880000000000004,0.07429999999999999,0.2749511231872103,0.028109360690988208,0.60605,0.08613451676705892,0.6034999999999999
0.26880000000000004,0.0744,0.27504594878589256,0.028036817122878317,0.60605,0.08590305394558354,0.60355
0.26880000000000004,0.0745,0.27514118045702907,0.027963946556864485,0.60605,0.08567059179429994,0.60355
0.26880000000000004,0.0746,0.27523682156111,0.027890741792133956,0.6061,0.0854371340945029,0.6036
0.26880000000000004,0.0747,0.27533287550759655,0.027817200650960078,0.6061,0.08520261814609584,0.6036
0.26880000000000004,0.07479999999999999,0.2754293457559168,0.02774332401525529,0.6061,0.08496709952511153,0.6036
0.26880000000000004,0.0749,0.27552623581648833,0.027669108987774815,0.6061,0.08473052795247822,0.60365
0.26880000000000004,0.075,0.27562354925176674,0.02759455262830865,0.6061,0.08449290426792345,0.60365
0.26880000000000004,0.0751,0.2757212896773219,0.027519651952793687,0.6061,0.08425425135836619,0.6037
0.26880000000000004,0.0752,0.2758194607629455,0.02744440393239952,0.6061,0.08401448697397519,0.6037
0.26880000000000004,0.07529999999999999,0.27591806623378146,0.027368805492596637,0.6061,0.08377367634499433,0.6037
0.26880000000000004,0.0754,0.2760171098714966,0.02729284600563297,0.60615,0.08353177465388228,0.60375
0.26880000000000004,0.0755,0.27611659551547457,0.027216528798403285,0.60615,0.08328876815690707,0.60375
0.26880000000000004,0.0756,0.27621652706404776,0.027139851603143028,0.60615,0.08304468777790276,0.60375
0.26880000000000004,0.07569999999999999,0.276316908475759,0.02706281115176316,0.60615,0.08279945136982729,0.6038
0.26880000000000004,0.07579999999999999,0.27641774377066386,0.02698540412537571,0.60615,0.08255311741617317,0.6038
0.26880000000000004,0.0759,0.27651903703166136,0.02690762715319518,0.60615,0.08230564731768954,0.60385
0.26880000000000004,0.076,0.27662079240586823,0.02682947681140441,0.60615,0.08205701961434536,0.60385
0.26880000000000004,0.0761,0.27672301410603023,0.02675094676730074,0.6062,0.08180726886425739,0.60385
0.26880000000000004,0.07619999999999999,0.27682570641197146,0.026672030422866935,0.6062,0.08155631199960461,0.6039
0.26880000000000004,0.07629999999999999,0.27692887367208896,0.02659273004183938,0.6062,0.08130420517863393,0.6039
0.26880000000000004,0.0764,0.27703252030488396,0.02651304197531856,0.6062,0.08105090959155284,0.60395
0.26880000000000004,0.0765,0.2771366508005445,0.026432962515190037,0.6062,0.08079640326663132,0.60395
0.26880000000000004,0.0766,0.27724126972256957,0.02635248789278307,0.6062,0.08054072071205942,0.60395
0.26880000000000004,0.07669999999999999,0.27734638170944037,0.02627161427749126,0.6062,0.08028377401395549,0.604
0.26880000000000004,0.0768,0.27745199147634475,0.026190337775350254,0.6062,0.08002562448756712,0.604
0.26880000000000004,0.0769,0.2775581038169477,0.026108646660461688,0.60625,0.07976622539321225,0.60405
0.26880000000000004,0.077,0.27766472360521866,0.026026543322355353,0.60625,0.07950556182221415,0.60405
0.26880000000000004,0.0771,0.2777718557973126,0.02594402494881593,0.60625,0.07924366232890186,0.6041
0.26880000000000004,0.07719999999999999,0.27787950543350337,0.025861087376238098,0.60625,0.07898043606222398,0.6041
0.26880000000000004,0.0773,0.2779876776401857,0.02577772636986232,0.60625,0.07871595131563877,0.6041
0.26880000000000004,0.0774,0.27809637763192924,0.025693937622079426,0.60625,0.07845014728766149,0.60415
0.26880000000000004,0.0775,0.2782056107135989,0.025609716750681348,0.60625,0.078183024114742,0.60415
0.26880000000000004,0.0776,0.27831538228254216,0.025525054826884296,0.6063,0.07791459215590607,0.6042
0.26880000000000004,0.07769999999999999,0.2784256978308451,0.025439946832943483,0.6063,0.07764477762891199,0.6042
0.26880000000000004,0.0778,0.278536562947657,0.025354393025234873,0.6063,0.07737363971845715,0.6042
0.26880000000000004,0.0779,0.27864798332158947,0.02526838870322474,0.6063,0.07710110306527888,0.60425
0.26880000000000004,0.078,0.2787599647431944,0.025181929082135613,0.6063,0.07682719128278846,0.60425
0.26880000000000004,0.0781,0.2788725131075156,0.025095009290839954,0.6063,0.0765518877724934,0.6043
0.26880000000000004,0.07819999999999999,0.27898563441673246,0.025007624369677697,0.6063,0.07627514436904688,0.6043
0.26880000000000004,0.0783,0.27909933478287857,0.02491976749462883,0.60635,0.07599700672589965,0.6043
0.26880000000000004,0.0784,0.2792136204306598,0.02483142732183259,0.60635,0.0757173801690002,0.6043499999999999
0.26880000000000004,0.0785,0.27932849770035656,0.02474260650180063,0.60635,0.07543632071901747,0.6043499999999999
0.26880000000000004,0.0786,0.2794439730508321,0.02465329969601093,0.60635,0.07515377550625782,0.6043999999999999
0.26880000000000004,0.07869999999999999,0.2795600530626307,0.024563501465362025,0.60635,0.07486973104251256,0.6043999999999999
0.26880000000000004,0.0788,0.2796767444411928,0.02447320626751749,0.60635,0.07458420260833047,0.6044499999999999
0.26880000000000004,0.0789,0.2797940540201678,0.0243824084541688,0.60635,0.07429710753439936,0.6044499999999999
0.26880000000000004,0.079,0.27991198876484824,0.024291102268202112,0.60635,0.07400850733323795,0.6044499999999999
0.26880000000000004,0.0791,0.28003055577572156,0.024199272019636935,0.6063999999999999,0.07371831506508729,0.6045
0.26880000000000004,0.07919999999999999,0.2801497622921414,0.024106921172764008,0.6063999999999999,0.07342656154959937,0.6045
0.26880000000000004,0.0793,0.28026961569613196,0.02401404390536571,0.6063999999999999,0.07313321326819454,0.60455
0.26880000000000004,0.0794,0.28039012351632553,0.02392063399295701,0.6063999999999999,0.07283823429811191,0.60455
0.26880000000000004,0.0795,0.2805112934320417,0.023826685086471455,0.6063999999999999,0.07254165625236682,0.6046
