k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,outside_pad,Yscan,sigma_center_min,sigma_scan_lower,sigma_outside_lower,sigma_global_lower,param_pert,higher_rank_margin,passed
111,0.25000000000000006,0.26000000000000006,0.09000000000000001,0.1,0.17622462958083657,30.921021975348786,1.1600000000000004,32.08102197534879,1.4523337141764465,1.4023632749625083,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.25000000000000006,0.26000000000000006,0.1,0.11000000000000001,0.17077551516457606,31.336619153954715,1.160000000000001,32.49661915395472,1.457586408212148,1.4075916095137553,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.25000000000000006,0.26000000000000006,0.11000000000000001,0.12000000000000001,0.16556680955521036,31.785562760473525,1.1600000000000004,32.94556276047353,1.4629780930701322,1.4130605737360802,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.05,0.060000000000000005,0.25942216602104534,30.701083042785342,1.1600000000000006,31.861083042785342,1.4089709254789502,1.3590319238444903,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.060000000000000005,0.07,0.25582987055970396,30.960843011778625,1.1600000000000006,32.120843011778625,1.4128546087707738,1.362977523348759,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.07,0.08000000000000002,0.2305772289686646,31.25788380552978,1.160000000000001,32.41788380552978,1.4355884059626964,1.3857147385695745,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.08000000000000002,0.09000000000000001,0.2168119135214162,31.5911538250822,1.1600000000000004,32.7511538250822,1.4477442646501681,1.3978187252826646,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.09000000000000001,0.1,0.2062004133302046,31.959519708531335,1.1600000000000004,33.119519708531335,1.4578753836793616,1.4079965889375963,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.1,0.11000000000000001,0.19724462294163458,32.361783016391406,1.160000000000001,33.52178301639141,1.4661940897404147,1.4163104840612621,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.26000000000000006,0.2700000000000001,0.11000000000000001,0.12000000000000001,0.18935619396220402,32.79669647998108,1.1600000000000004,33.95669647998108,1.4733711610293911,1.4234348426764785,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.2700000000000001,0.2800000000000001,0.05,0.060000000000000005,0.2586104644705296,31.785562760473525,1.1600000000000006,32.94556276047353,1.4409149068376859,1.3909973875036339,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.2700000000000001,0.2800000000000001,0.060000000000000005,0.07,0.26290039940489673,32.03653071104929,1.1600000000000006,33.19653071104929,1.4378783705903708,1.3878835954231286,1.1600000000000006,1.1600000000000006,1.1100000000000005,0.050000000000000044,True
111,0.2700000000000001,0.2800000000000001,0.07,0.08000000000000002,0.26851733357929564,32.32368790840553,1.160000000000001,33.483687908405535,1.432966119954648,1.3829904663600119,1.160000000000001,1.160000000000001,1.110000000000001,0.050000000000000044,True
111,0.2700000000000001,0.2800000000000001,0.08000000000000002,0.09000000000000001,0.2760219087356501,32.64607939707315,1.1600000000000004,33.806079397073155,1.4266198805391748,1.3767584065021945,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
111,0.2700000000000001,0.2800000000000001,0.09000000000000001,0.1,0.2552301773845622,33.002672619047175,1.1600000000000004,34.16267261904718,1.4452741035354097,1.395328675729785,1.1600000000000004,1.1600000000000004,1.1100000000000003,0.050000000000000044,True
