Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,alpha_over_gamma,winner_k,gap2_minus_gap1
0.2657,0.0826,0.2873853472365829,0.2808271102584275,0.2808271102584275,2,-0.006558236978155385
0.2657,0.08265,0.28747599914145716,0.280837203001875,0.280837203001875,2,-0.0066387961395821815
0.2657,0.08270000000000001,0.2875670985329879,0.2808473020911016,0.2808473020911016,2,-0.006719796441886305
0.2657,0.08275,0.2876586508357573,0.28085740752645966,0.28085740752645966,2,-0.006801243309297655
0.2657,0.0828,0.28775066158539125,0.28086751930830217,0.28086751930830217,2,-0.006883142277089083
0.2657,0.08285000000000001,0.2878431364317424,0.28087763743698313,0.28087763743698313,2,-0.006965498994759289
0.2657,0.0829,0.28793608114221236,0.28088776191285353,0.28088776191285353,2,-0.007048319229358835
0.2657,0.08295000000000001,0.2880295016051977,0.2808978927362663,0.2808978927362663,2,-0.007131608868931383
0.2657,0.083,0.2881234038336497,0.2809080299075748,0.2809080299075748,2,-0.007215373926074908
0.2657,0.08305,0.28821779396878466,0.2809181734271307,0.2809181734271307,2,-0.007299620541653951
0.2657,0.08310000000000001,0.2883126782839413,0.2809283232952868,0.2809283232952868,2,-0.007384354988654529
0.2657,0.08315,0.28840806318856904,0.2809384795123957,0.2809384795123957,2,-0.007469583676173341
0.2657,0.08320000000000001,0.28850395523238637,0.28094864207880876,0.28094864207880876,2,-0.007555313153577603
0.2657,0.08325,0.28860036110970183,0.2809588109948796,0.2809588109948796,2,-0.007641550114822204
0.2657,0.0833,0.2886972876639121,0.2809689862609589,0.2809689862609589,2,-0.007728301402953219
0.2657,0.08335000000000001,0.28879474189216836,0.2809791678774008,0.2809791678774008,2,-0.007815574014767568
0.2657,0.0834,0.28889273095023216,0.28098935584455487,0.28098935584455487,2,-0.00790337510567729
0.2657,0.08345000000000001,0.2889912621575574,0.2809995501627748,0.2809995501627748,2,-0.007991711994782602
0.2657,0.0835,0.28909034300253744,0.28100975083241186,0.28100975083241186,2,-0.008080592170125578
0.2657,0.08355,0.2891899811480152,0.2810199578538189,0.2810199578538189,2,-0.008170023294196305
0.2657,0.08360000000000001,0.28929018443699517,0.28103017122734486,0.28103017122734486,2,-0.008260013209650308
0.2657,0.08365,0.28939096089860994,0.28104039095334443,0.28104039095334443,2,-0.008350569945265507
0.2657,0.08370000000000001,0.2894923187543507,0.2810506170321675,0.2810506170321675,2,-0.008441701722183226
0.2657,0.08375,0.28959426642453895,0.28106084946416626,0.28106084946416626,2,-0.008533416960372686
0.2657,0.0838,0.28829485275835853,0.28107108824969185,0.28107108824969185,2,-0.007223764508666686
0.2657,0.08385000000000001,0.28526580673767044,0.2810813333890961,0.2810813333890961,2,-0.004184473348574358
0.2657,0.0839,0.2836392748566484,0.2810915848827298,0.2810915848827298,2,-0.002547689973918632
0.2657,0.08395000000000001,0.2823909555037267,0.28110184273094474,0.28110184273094474,2,-0.0012891127727819862
0.2657,0.084,0.28134426340209484,0.28111210693409094,0.28111210693409094,2,-0.00023215646800389678
0.2657,0.08405,0.2804279519349419,0.28112237749252084,0.2804279519349419,1,0.000694425557578926
0.2657,0.08410000000000001,0.2796047994559615,0.28113265440658386,0.2796047994559615,1,0.0015278549506223538
0.2657,0.08415,0.27885245908470646,0.28114293767663245,0.27885245908470646,1,0.002290478591925993
0.2657,0.08420000000000001,0.2781562718302063,0.2811532273030161,0.2781562718302063,1,0.0029969554728098147
0.2657,0.08425,0.2775060087475752,0.28116352328608646,0.2775060087475752,1,0.003657514538511264
0.2657,0.0843,0.27689419816429883,0.2811738256261947,0.27689419816429883,1,0.004279627461895863
0.2657,0.08435000000000001,0.2763151865038179,0.28118413432368955,0.2763151865038179,1,0.004868947819871627
0.2657,0.0844,0.27576457412745453,0.2811944493789231,0.27576457412745453,1,0.005429875251468541
0.2657,0.08445000000000001,0.27523885798510156,0.28120477079224493,0.27523885798510156,1,0.00596591280714337
0.2657,0.0845,0.27473519535596413,0.28121509856400556,0.27473519535596413,1,0.0064799032080414265
0.2657,0.08455,0.2742512420252786,0.2812254326945561,0.2742512420252786,1,0.006974190669277458
0.2657,0.08460000000000001,0.27378503810322147,0.2812357731842447,0.27378503810322147,1,0.00745073508102323
0.2657,0.08465,0.27333492539336274,0.28124612003342314,0.27333492539336274,1,0.007911194640060404
0.2657,0.08470000000000001,0.272899486271828,0.28125647324244085,0.272899486271828,1,0.008356986970612879
0.2657,0.08475,0.27247749760768436,0.28126683281164794,0.27247749760768436,1,0.008789335203963577
0.2657,0.0848,0.27206789543541227,0.28127719874139345,0.27206789543541227,1,0.009209303305981187
0.2657,0.08485000000000001,0.27166974746474143,0.28128757103202795,0.27166974746474143,1,0.009617823567286521
0.2657,0.0849,0.27128223140311886,0.2812979496839003,0.27128223140311886,1,0.01001571828078146
0.2657,0.08495000000000001,0.2709046176563572,0.28130833469736155,0.2709046176563572,1,0.010403717041004346
0.2657,0.085,0.27053625537354276,0.2813187260727586,0.27053625537354276,1,0.01078247069921584
0.2657,0.08505,0.2701765610788508,0.28132912381044284,0.2701765610788508,1,0.011152562731592042
0.2657,0.08510000000000001,0.2698250093275589,0.281339527910763,0.2698250093275589,1,0.011514518583204125
0.2657,0.08515,0.2694811249627534,0.2813499383740682,0.2694811249627534,1,0.011868813411314794
0.2657,0.08520000000000001,0.26914447664998464,0.28136035520070735,0.26914447664998464,1,0.012215878550722703
0.2657,0.08525,0.26881467144139315,0.28137077839102936,0.26881467144139315,1,0.012556106949636214
0.2657,0.0853,0.26849135017589304,0.2813812079453833,0.26849135017589304,1,0.012889857769490254
0.2657,0.08535000000000001,0.26817418356354106,0.2813916438641178,0.26817418356354106,1,0.013217460300576744
0.2657,0.0854,0.26786286883378785,0.281402086147581,0.26786286883378785,1,0.01353921731379315
0.2657,0.08545000000000001,0.26755712685147226,0.28141253479612316,0.26755712685147226,1,0.0138554079446509
0.2657,0.0855,0.2672566996232773,0.28142298981009073,0.2672566996232773,1,0.014166290186813424
0.26575,0.0825,0.2871550709704184,0.2808119286275308,0.2808119286275308,2,-0.006343142342887631
0.26575,0.08255,0.2872444881961914,0.28082200465340224,0.28082200465340224,2,-0.006422483542789181
0.26575,0.0826,0.28733433772705513,0.2808320870214092,0.2808320870214092,2,-0.006502250705645918
0.26575,0.08265,0.28742462467853297,0.2808421757319037,0.2808421757319037,2,-0.0065824489466292935
0.26575,0.08270000000000001,0.28751535426837627,0.28085227078523844,0.28085227078523844,2,-0.006663083483137822
0.26575,0.08275,0.2876065318194463,0.2808623721817644,0.2808623721817644,2,-0.006744159637681879
0.26575,0.0828,0.2876981627626801,0.2808724799218343,0.2808724799218343,2,-0.006825682840845837
0.26575,0.08285000000000001,0.28779025264019226,0.28088259400579874,0.28088259400579874,2,-0.006907658634393521
0.26575,0.0829,0.2878828071084517,0.28089271443401126,0.28089271443401126,2,-0.006990092674440451
0.26575,0.08295000000000001,0.287975831941624,0.28090284120682407,0.28090284120682407,2,-0.007072990734799944
0.26575,0.083,0.2880693330350033,0.2809129743245876,0.2809129743245876,2,-0.0071563587104157
0.26575,0.08305,0.28816331640858844,0.28092311378765306,0.28092311378765306,2,-0.007240202620935388
0.26575,0.08310000000000001,0.28825778821079223,0.28093325959637294,0.28093325959637294,2,-0.00732452861441929
0.26575,0.08315,0.28835275472230576,0.2809434117510982,0.2809434117510982,2,-0.007409342971207544
0.26575,0.08320000000000001,0.28844822236008505,0.2809535702521819,0.2809535702521819,2,-0.007494652107903177
0.26575,0.08325,0.2885441976815221,0.28096373509997347,0.28096373509997347,2,-0.007580462581548653
0.26575,0.0833,0.2886406873887738,0.2809739062948247,0.2809739062948247,2,-0.007666781093949082
0.26575,0.08335000000000001,0.2887376983332422,0.28098408383708806,0.28098408383708806,2,-0.0077536144961541376
0.26575,0.0834,0.28883523752028023,0.2809942677271129,0.2809942677271129,2,-0.00784096979316734
0.26575,0.08345000000000001,0.2889333121140239,0.28100445796525203,0.28100445796525203,2,-0.007928854148771869
0.26575,0.0835,0.2890319294424912,0.2810146545518549,0.2810146545518549,2,-0.00801727489063625
0.26575,0.08355,0.28913109700284434,0.2810248574872737,0.2810248574872737,2,-0.008106239515570657
0.26575,0.08360000000000001,0.289230822466884,0.2810350667718595,0.2810350667718595,2,-0.008195755695024454
0.26575,0.08365,0.2893311136867963,0.2810452824059618,0.2810452824059618,2,-0.008285831280834488
0.26575,0.08370000000000001,0.28943197870110055,0.2810555043899323,0.2810555043899323,2,-0.008376474311168225
0.26575,0.08375,0.28953342574088375,0.2810657327241217,0.2810657327241217,2,-0.008467693016762035
0.26575,0.0838,0.2896354632363106,0.2810759674088796,0.2810759674088796,2,-0.00855949582743104
0.26575,0.08385000000000001,0.2897380998233936,0.2810862084445581,0.2810862084445581,2,-0.008651891378835486
0.26575,0.0839,0.2898413443510689,0.2810964558315064,0.2810964558315064,2,-0.00874488851956251
0.26575,0.08395000000000001,0.28606196962717123,0.28110670957007483,0.28110670957007483,2,-0.0049552600570964
0.26575,0.084,0.28423157872212546,0.2811169696606147,0.2811169696606147,2,-0.0031146090615107314
0.26575,0.08405,0.28289426485013647,0.28112723610347556,0.28112723610347556,2,-0.0017670287466609036
0.26575,0.08410000000000001,0.2817943991706172,0.28113750889900807,0.28113750889900807,2,-0.0006568902716091451
0.26575,0.08415,0.2808415750241968,0.28114778804756085,0.2808415750241968,1,0.00030621302336403255
0.26575,0.08420000000000001,0.27999126660008067,0.28115807354948563,0.27999126660008067,1,0.0011668069494049638
0.26575,0.08425,0.2792176507693854,0.28116836540513135,0.2792176507693854,1,0.001950714635745976
0.26575,0.0843,0.2785041731125052,0.28117866361484795,0.2785041731125052,1,0.0026744905023427523
0.26575,0.08435000000000001,0.2778394706118309,0.2811889681789852,0.2778394706118309,1,0.0033494975671543026
0.26575,0.0844,0.2772153454563096,0.2811992790978933,0.2772153454563096,1,0.00398393364158367
0.26575,0.08445000000000001,0.2766256544072486,0.2812095963719205,0.2766256544072486,1,0.004583941964671878
0.26575,0.0845,0.2760656538320683,0.2812199200014173,0.2760656538320683,1,0.005154266169348998
0.26575,0.08455,0.27553159086520207,0.281230249986732,0.27553159086520207,1,0.005698659121529948
0.26575,0.08460000000000001,0.2750204363118979,0.28124058632821614,0.2750204363118979,1,0.00622015001631826
0.26575,0.08465,0.2745297035086668,0.28125092902621723,0.2745297035086668,1,0.006721225517550444
0.26575,0.08470000000000001,0.274057321579307,0.2812612780810838,0.274057321579307,1,0.007203956501776798
0.26575,0.08475,0.2736015443677535,0.28127163349316653,0.2736015443677535,1,0.007670089125413004
0.26575,0.0848,0.27316088349538065,0.2812819952628133,0.27316088349538065,1,0.008121111767432632
0.26575,0.08485000000000001,0.27273405816609403,0.2812923633903735,0.27273405816609403,1,0.008558305224279472
0.26575,0.0849,0.27231995686832483,0.28130273787619536,0.27231995686832483,1,0.008982781007870533
0.26575,0.08495000000000001,0.2719176077004507,0.2813131187206281,0.2719176077004507,1,0.009395511020177383
0.26575,0.085,0.27152615506004113,0.28132350592401967,0.27152615506004113,1,0.009797350863978538
0.26575,0.08505,0.271144841105199,0.28133389948671916,0.271144841105199,1,0.010189058381520177
0.26575,0.08510000000000001,0.27077299084628464,0.28134429940907457,0.27077299084628464,1,0.010571308562789927
0.26575,0.08515,0.2704100000356775,0.28135470569143384,0.2704100000356775,1,0.010944705655756337
0.26575,0.08520000000000001,0.2700553252396554,0.2813651183341472,0.2700553252396554,1,0.01130979309449176
0.26575,0.08525,0.2697084756305551,0.28137553733755977,0.2697084756305551,1,0.011667061707004656
0.26575,0.0853,0.26936900614858644,0.2813859627020227,0.26936900614858644,1,0.012016956553436264
0.26575,0.08535000000000001,0.26903651176405907,0.28139639442788095,0.26903651176405907,1,0.012359882663821875
0.26575,0.0854,0.2687106226312578,0.28140683251548404,0.2687106226312578,1,0.012696209884226262
0.26575,0.08545000000000001,0.2683909999702537,0.2814172769651802,0.2683909999702537,1,0.013026276994926533
0.26575,0.0855,0.2680773325475192,0.2814277277773146,0.2680773325475192,1,0.01335039522979542
0.2658,0.0825,0.28710504486309724,0.2808169167229708,0.2808169167229708,2,-0.006288128140126414
0.2658,0.08255,0.2871941104480861,0.28082698872459744,0.28082698872459744,2,-0.006367121723488689
0.2658,0.0826,0.28728360376917905,0.28083706706542394,0.28083706706542394,2,-0.0064465367037551125
0.2658,0.08265,0.2873735298482289,0.28084715174580155,0.28084715174580155,2,-0.006526378102427344
0.2658,0.08270000000000001,0.28746389380666665,0.28085724276608326,0.28085724276608326,2,-0.006606651040583389
0.2658,0.08275,0.28755470086826784,0.28086734012662,0.28086734012662,2,-0.00668736074164783
0.2658,0.0828,0.2876459563620379,0.2808774438277611,0.2808774438277611,2,-0.006768512534276794
0.2658,0.08285000000000001,0.28773766572518933,0.280887553869859,0.280887553869859,2,-0.006850111855330354
0.2658,0.0829,0.2878298345062244,0.28089767025326456,0.28089767025326456,2,-0.006932164252959838
0.2658,0.08295000000000001,0.28792246836814656,0.28090779297832796,0.28090779297832796,2,-0.007014675389818592
0.2658,0.083,0.28801557309178577,0.2809179220454019,0.2809179220454019,2,-0.007097651046383879
0.2658,0.08305,0.2881091545792328,0.2809280574548353,0.2809280574548353,2,-0.0071810971243975175
0.2658,0.08310000000000001,0.2882032188574389,0.28093819920697977,0.28093819920697977,2,-0.007265019650459115
0.2658,0.08315,0.2882977720819028,0.28094834730218654,0.28094834730218654,2,-0.007349424779716285
0.2658,0.08320000000000001,0.28839282054056115,0.28095850174080494,0.28095850174080494,2,-0.007434318799756201
0.2658,0.08325,0.28848837065776656,0.2809686625231866,0.2809686625231866,2,-0.007519708134579972
0.2658,0.0833,0.28858442899847153,0.28097882964968063,0.28097882964968063,2,-0.0076055993487909035
0.2658,0.08335000000000001,0.2886810022725494,0.28098900312064023,0.28098900312064023,2,-0.007691999151909157
0.2658,0.0834,0.2887780973393006,0.2809991829364121,0.2809991829364121,2,-0.007778914402888526
0.2658,0.08345000000000001,0.2888757212121337,0.2810093690973498,0.2810093690973498,2,-0.00786635211478387
0.2658,0.0835,0.2889738810634415,0.28101956160380065,0.28101956160380065,2,-0.007954319459640868
0.2658,0.08355,0.2890725842296672,0.2810297604561161,0.2810297604561161,2,-0.008042823773551089
0.2658,0.08360000000000001,0.2891718382165963,0.2810399656546479,0.2810399656546479,2,-0.008131872561948417
0.2658,0.08365,0.28927165070484545,0.28105017719974296,0.28105017719974296,2,-0.008221473505102495
0.2658,0.08370000000000001,0.28937202955562447,0.28106039509175346,0.28106039509175346,2,-0.00831163446387101
0.2658,0.08375,0.2894729828166709,0.2810706193310289,0.2810706193310289,2,-0.008402363485641995
0.2658,0.0838,0.2895745187285305,0.2810808499179175,0.2810808499179175,2,-0.008493668810613031
0.2658,0.08385000000000001,0.2896766457310236,0.28109108685277,0.28109108685277,2,-0.008585558878253574
0.2658,0.0839,0.28977937247006763,0.2811013301359359,0.2811013301359359,2,-0.00867804233413172
0.2658,0.08395000000000001,0.28988270780473446,0.28111157976776535,0.28111157976776535,2,-0.008771128036969111
0.2658,0.084,0.2899866608146691,0.28112183574860705,0.28112183574860705,2,-0.008864825066062065
0.2658,0.08405,0.28698396943422033,0.2811320980788112,0.2811320980788112,2,-0.005851871355409155
0.2658,0.08410000000000001,0.2848566896368423,0.28114236675872606,0.28114236675872606,2,-0.0037143228781162385
0.2658,0.08415,0.2834127228791383,0.2811526417887016,0.2811526417887016,2,-0.0022600810904367385
0.2658,0.08420000000000001,0.28225305701790515,0.2811629231690851,0.2811629231690851,2,-0.001090133848820063
0.2658,0.08425,0.28126047484631156,0.28117321090022873,0.28117321090022873,2,-8.726394608282728e-05
0.2658,0.0843,0.28038117107194127,0.28118350498247907,0.28038117107194127,1,0.0008023339105378002
0.2658,0.08435000000000001,0.27958513587161393,0.2811938054161867,0.27958513587161393,1,0.0016086695445727828
0.2658,0.0844,0.27885360930389785,0.2812041122016978,0.27885360930389785,1,0.002350502897799922
0.2658,0.08445000000000001,0.27817394030748277,0.28121442533936436,0.27817394030748277,1,0.00304048503188159
0.2658,0.0845,0.2775371210614171,0.28122474482953286,0.2775371210614171,1,0.0036876237681157664
0.2658,0.08455,0.2769364696655034,0.281235070672552,0.2769364696655034,1,0.004298601007048597
0.2658,0.08460000000000001,0.2763668682523917,0.2812454028687707,0.2763668682523917,1,0.004878534616378993
0.2658,0.08465,0.27582429463405744,0.28125574141853754,0.27582429463405744,1,0.005431446784480098
0.2658,0.08470000000000001,0.2753055200924891,0.2812660863222007,0.2753055200924891,1,0.0059605662297115836
0.2658,0.08475,0.274807906516001,0.2812764375801078,0.274807906516001,1,0.006468531064106775
0.2658,0.0848,0.2743292656726353,0.2812867951926073,0.2743292656726353,1,0.006957529519971972
0.2658,0.08485000000000001,0.27386775883727904,0.2812971591600477,0.27386775883727904,1,0.007429400322768676
0.2658,0.0849,0.27342182347549915,0.2813075294827764,0.27342182347549915,1,0.007885706007277227
0.2658,0.08495000000000001,0.27299011857369665,0.2813179061611397,0.27299011857369665,1,0.00832778758744307
0.2658,0.085,0.2725714831298458,0.28132828919548875,0.2725714831298458,1,0.008756806065642941
0.2658,0.08505,0.272164904129788,0.2813386785861691,0.272164904129788,1,0.009173774456381123
0.2658,0.08510000000000001,0.2717694914883475,0.28134907433352824,0.2717694914883475,1,0.009579582845180734
0.2658,0.08515,0.27138445818964024,0.2813594764379135,0.27138445818964024,1,0.009975018248273237
0.2658,0.08520000000000001,0.27100910436665004,0.28136988489967313,0.27100910436665004,1,0.010360780533023084
0.2658,0.08525,0.27064280440572547,0.2813802997191542,0.27064280440572547,1,0.010737495313428713
0.2658,0.0853,0.27028499640222386,0.28139072089670364,0.27028499640222386,1,0.011105724494479774
0.2658,0.08535000000000001,0.26993517346405577,0.28140114843266845,0.26993517346405577,1,0.01146597496861268
0.2658,0.0854,0.2695928764823071,0.2814115823273957,0.2695928764823071,1,0.011818705845088595
0.2658,0.08545000000000001,0.26925768807756084,0.28142202258123183,0.26925768807756084,1,0.012164334503670993
0.2658,0.0855,0.26892922749647935,0.2814324691945243,0.26892922749647935,1,0.012503241698044953
0.26585,0.0825,0.28705528327335145,0.2808219080917912,0.2808219080917912,2,-0.006233375181560252
0.26585,0.08255,0.28714400105633964,0.2808319760720001,0.2808319760720001,2,-0.006312024984339526
0.26585,0.0826,0.28723314208861295,0.2808420503884778,0.2808420503884778,2,-0.006391091700135132
0.26585,0.08265,0.28732271130074,0.28085213104157464,0.28085213104157464,2,-0.006470580259165359
0.26585,0.08270000000000001,0.28741271372028626,0.28086221803164046,0.28086221803164046,2,-0.0065504956886457966
0.26585,0.08275,0.2875031544745068,0.28087231135902574,0.28087231135902574,2,-0.0066308431154810665
0.26585,0.0828,0.28759403879312306,0.28088241102408024,0.28088241102408024,2,-0.006711627769042827
0.26585,0.08285000000000001,0.2876853720112003,0.2808925170271555,0.2808925170271555,2,-0.006792854984044805
0.26585,0.0829,0.2877771595721279,0.28090262936860105,0.28090262936860105,2,-0.006874530203526852
0.26585,0.08295000000000001,0.2878694070307205,0.28091274804876615,0.28091274804876615,2,-0.006956658981954356
0.26585,0.083,0.28796212005641797,0.2809228730680024,0.2809228730680024,2,-0.007039246988415571
0.26585,0.08305,0.2880553044366144,0.2809330044266599,0.2809330044266599,2,-0.0071223000099545075
0.26585,0.08310000000000001,0.28814896608010915,0.2809431421250863,0.2809431421250863,2,-0.007205823955022839
0.26585,0.08315,0.28824311102068645,0.28095328616363363,0.28095328616363363,2,-0.007289824857052818
0.26585,0.08320000000000001,0.28833774542084345,0.2809634365426507,0.2809634365426507,2,-0.007374308878192737
0.26585,0.08325,0.2884328755756411,0.2809735932624881,0.2809735932624881,2,-0.007459282313153015
0.26585,0.0833,0.2885285079167206,0.28098375632349426,0.28098375632349426,2,-0.007544751593226318
0.26585,0.08335000000000001,0.28862464901647433,0.2809939257260191,0.2809939257260191,2,-0.007630723290455221
0.26585,0.0834,0.28872130559238,0.281004101470413,0.281004101470413,2,-0.007717204121967025
0.26585,0.08345000000000001,0.2888184845115037,0.2810142835570245,0.2810142835570245,2,-0.007804200954479201
0.26585,0.0835,0.2889161927951907,0.2810244719862028,0.2810244719862028,2,-0.007891720808987923
0.26585,0.08355,0.28901443762394485,0.281034666758298,0.281034666758298,2,-0.00797977086564683
0.26585,0.08360000000000001,0.28911322634250813,0.28104486787365923,0.28104486787365923,2,-0.008068358468848902
0.26585,0.08365,0.2892125664651329,0.28105507533263496,0.28105507533263496,2,-0.008157491132497918
0.26585,0.08370000000000001,0.2893124656811204,0.2810652891355749,0.2810652891355749,2,-0.00824717654554552
0.26585,0.08375,0.28941293186053135,0.28107550928282754,0.28107550928282754,2,-0.008337422577703812
0.26585,0.0838,0.28951397306018684,0.281085735774742,0.281085735774742,2,-0.00842823728544484
0.26585,0.08385000000000001,0.28961559752990507,0.28109596861166686,0.28109596861166686,2,-0.008519628918238209
0.26585,0.0839,0.2897178137190097,0.2811062077939513,0.2811062077939513,2,-0.008611605925058385
0.26585,0.08395000000000001,0.28982063028312666,0.2811164533219444,0.2811164533219444,2,-0.008704176961182253
0.26585,0.084,0.2899240560912882,0.2811267051959938,0.2811267051959938,2,-0.008797350895294376
0.26585,0.08405,0.29002810023333037,0.2811369634164486,0.2811369634164486,2,-0.00889113681688175
0.26585,0.08410000000000001,0.2901327720276366,0.28114722798365777,0.28114722798365777,2,-0.008985544043978833
0.26585,0.08415,0.28816781054360247,0.2811574988979681,0.2811574988979681,2,-0.007010311645634371
0.26585,0.08420000000000001,0.2855240738086539,0.2811677761597289,0.2811677761597289,2,-0.004356297648925034
0.26585,0.08425,0.28394874486311855,0.2811780597692878,0.2811780597692878,2,-0.0027706850938307714
0.26585,0.0843,0.2827211208873953,0.2811883497269948,0.2811883497269948,2,-0.0015327711604005145
0.26585,0.08435000000000001,0.28168502543463464,0.2811986460331957,0.2811986460331957,2,-0.0004863794014389189
0.26585,0.0844,0.2807746760694489,0.28120894868823954,0.2807746760694489,1,0.00043427261879064316
0.26585,0.08445000000000001,0.279954978565664,0.28121925769247297,0.279954978565664,1,0.001264279126808987
0.26585,0.0845,0.27920459426525945,0.28122957304624663,0.27920459426525945,1,0.0020249787809871744
0.26585,0.08455,0.27850940492774473,0.28123989474990485,0.27850940492774473,1,0.0027304898221601204
0.26585,0.08460000000000001,0.27785949756068073,0.28125022280379697,0.27785949756068073,1,0.0033907252431162327
0.26585,0.08465,0.2772475970781024,0.2812605572082703,0.2772475970781024,1,0.004012960130167886
0.26585,0.08470000000000001,0.2766681782484052,0.2812708979636722,0.2766681782484052,1,0.00460271971526699
0.26585,0.08475,0.2761169284637888,0.28128124507034985,0.2761169284637888,1,0.005164316606561026
0.26585,0.0848,0.27559040552189223,0.2812915985286512,0.27559040552189223,1,0.0057011930067589756
0.26585,0.08485000000000001,0.2750858103234687,0.28130195833892313,0.2750858103234687,1,0.006216148015454448
0.26585,0.0849,0.27460083058374507,0.2813123245015113,0.27460083058374507,1,0.006711493917766209
0.26585,0.08495000000000001,0.2741335301963859,0.2813226970167651,0.2741335301963859,1,0.007189166820379178
0.26585,0.085,0.27368226894315206,0.28133307588502976,0.27368226894315206,1,0.007650806941877697
0.26585,0.08505,0.273245642960449,0.28134346110665276,0.273245642960449,1,0.00809781814620375
0.26585,0.08510000000000001,0.2728224397608313,0.28135385268198093,0.2728224397608313,1,0.008531412921149617
0.26585,0.08515,0.27241160368484674,0.28136425061135983,0.27241160368484674,1,0.008952646926513097
0.26585,0.08520000000000001,0.27201220897234263,0.2813746548951372,0.27201220897234263,1,0.00936244592279456
0.26585,0.08525,0.271623438495822,0.2813850655336582,0.271623438495822,1,0.009761627037836229
0.26585,0.0853,0.27124456676613695,0.2813954825272708,0.27124456676613695,1,0.01015091576113386
0.26585,0.08535000000000001,0.27087494620666297,0.28140590587632086,0.27087494620666297,1,0.010530959669657891
0.26585,0.0854,0.27051399595948605,0.2814163355811531,0.27051399595948605,1,0.010902339621667034
0.26585,0.08545000000000001,0.2701611926753666,0.28142677164211455,0.2701611926753666,1,0.011265578966747958
0.26585,0.0855,0.2698160628743601,0.2814372140595508,0.2698160628743601,1,0.011621151185190692
0.26589999999999997,0.0825,0.2870057831292278,0.28082690273200783,0.28082690273200783,2,-0.006178880397219977
0.26589999999999997,0.08255,0.2870941568796673,0.28083696669362646,0.28083696669362646,2,-0.0062571901860408174
0.26589999999999997,0.0826,0.2871829494726832,0.2808470369885839,0.2808470369885839,2,-0.006335912484099315
0.26589999999999997,0.08265,0.2872721657498528,0.2808571136172291,0.2808571136172291,2,-0.006415052132623722
0.26589999999999997,0.08270000000000001,0.2873618106472688,0.2808671965799123,0.2808671965799123,2,-0.006494614067356463
0.26589999999999997,0.08275,0.2874518891981351,0.2808772858769825,0.2808772858769825,2,-0.006574603321152561
0.26589999999999997,0.0828,0.28754240653545726,0.28088738150879033,0.28088738150879033,2,-0.0066550250266669275
0.26589999999999997,0.08285000000000001,0.2876333678948105,0.2808974834756843,0.2808974834756843,2,-0.0067358844191262035
0.26589999999999997,0.0829,0.28772477861723766,0.280907591778014,0.280907591778014,2,-0.006817186839223666
0.26589999999999997,0.08295000000000001,0.2878166441522233,0.28091770641612834,0.28091770641612834,2,-0.006898937736094957
0.26589999999999997,0.083,0.28790897006079674,0.2809278273903769,0.2809278273903769,2,-0.0069811426704198265
0.26589999999999997,0.08305,0.28800176201873934,0.2809379547011092,0.2809379547011092,2,-0.007063807317630122
0.26589999999999997,0.08310000000000001,0.28809502581991797,0.2809480883486733,0.2809480883486733,2,-0.007146937471244674
0.26589999999999997,0.08315,0.2881887673797333,0.2809582283334189,0.2809582283334189,2,-0.0072305390463144326
0.26589999999999997,0.08320000000000001,0.28828299273871333,0.2809683746556945,0.2809683746556945,2,-0.007314618083018809
0.26589999999999997,0.08325,0.28837770806622975,0.28097852731584966,0.28097852731584966,2,-0.007399180750380097
0.26589999999999997,0.0833,0.28847291966437216,0.2809886863142329,0.2809886863142329,2,-0.007484233350139258
0.26589999999999997,0.08335000000000001,0.2885686339719495,0.2809988516511925,0.2809988516511925,2,-0.007569782320757001
0.26589999999999997,0.0834,0.28866485756868177,0.2810090233270782,0.2810090233270782,2,-0.007655834241603543
0.26589999999999997,0.08345000000000001,0.2887615971795235,0.28101920134223685,0.28101920134223685,2,-0.007742395837286642
0.26589999999999997,0.0835,0.2888588596791854,0.2810293856970189,0.2810293856970189,2,-0.00782947398216649
0.26589999999999997,0.08355,0.2889566520968201,0.28103957639177224,0.28103957639177224,2,-0.007917075705047849
0.26589999999999997,0.08360000000000001,0.2890549816209066,0.2810497734268441,0.2810497734268441,2,-0.008005208194062474
0.26589999999999997,0.08365,0.28915385560433987,0.28105997680258454,0.28105997680258454,2,-0.008093878801755328
0.26589999999999997,0.08370000000000001,0.2892532815697148,0.2810701865193403,0.2810701865193403,2,-0.008183095050374511
0.26589999999999997,0.08375,0.28935326721484156,0.28108040257746036,0.28108040257746036,2,-0.008272864637381194
0.26589999999999997,0.0838,0.2894538204185054,0.28109062497729287,0.28109062497729287,2,-0.008363195441212556
0.26589999999999997,0.08385000000000001,0.2895549492464305,0.2811008537191848,0.2811008537191848,2,-0.008454095527245686
0.26589999999999997,0.0839,0.28965666195755035,0.2811110888034851,0.2811110888034851,2,-0.008545573154065234
0.26589999999999997,0.08395000000000001,0.28975896701051407,0.28112133023054064,0.28112133023054064,2,-0.008637636779973423
0.26589999999999997,0.084,0.2898618730704912,0.281131578000701,0.281131578000701,2,-0.008730295069790228
0.26589999999999997,0.08405,0.28996538901627605,0.2811418321143125,0.2811418321143125,2,-0.00882355690196357
0.26589999999999997,0.08410000000000001,0.29006952394769797,0.281152092571723,0.281152092571723,2,-0.008917431375974949
