Omega_over_gamma,Delta_over_gamma,low_rank_winner,low_rank_min,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax
0.25187499999999996,0.0856,1,0.1903171013831151,3,0.30397798459579334,0.11366088321267823,1
0.25187499999999996,0.086,1,0.19005038839572258,3,0.30402555068896886,0.11397516229324628,1
0.25249999999999995,0.07,1,0.20396019110234487,3,0.30250322825353637,0.0985430371511915,1
0.25249999999999995,0.0704,1,0.20363948212172361,3,0.3025420070417411,0.0989025249200175,1
0.25249999999999995,0.0708,1,0.20332018399969765,3,0.30258100616200806,0.09926082216231041,1
0.25249999999999995,0.0712,1,0.20300227505908996,3,0.3026202255995576,0.09961795054046763,1
0.25249999999999995,0.07160000000000001,1,0.20268573425483782,3,0.3026596653394054,0.09997393108456759,1
0.25249999999999995,0.07200000000000001,1,0.20237054114858047,3,0.3026993253663646,0.10032878421778416,1
0.25249999999999995,0.0724,1,0.2020566758845389,3,0.3027392056650439,0.10068252978050501,1
0.25249999999999995,0.0728,1,0.2017441191665803,3,0.30277930621985066,0.10103518705327036,1
0.25249999999999995,0.0732,1,0.20143285223642232,3,0.30281962701497933,0.10138677477855701,1
0.25249999999999995,0.0736,1,0.20112285685289738,3,0.3028601680344132,0.1017373111815158,1
0.25249999999999995,0.07400000000000001,1,0.20081411527221263,3,0.3029009292619233,0.10208681398971067,1
0.25249999999999995,0.07440000000000001,1,0.2005066102291611,3,0.3029419106810706,0.10243530045190952,1
0.25249999999999995,0.0748,1,0.20020032491921486,3,0.3029831122751917,0.10278278735597685,1
0.25249999999999995,0.0752,1,0.19989524298145997,3,0.3030245340274097,0.10312929104594973,1
0.25249999999999995,0.0756,1,0.1995913484823228,3,0.30306617592062574,0.10347482743830294,1
0.25249999999999995,0.076,1,0.19928862590004648,3,0.303108037937517,0.10381941203747053,1
0.25249999999999995,0.0764,1,0.19898706010986655,3,0.30315012006053366,0.1041630599506671,1
0.25249999999999995,0.07680000000000001,1,0.19868663636986544,3,0.3031924222719006,0.10450578590203513,1
0.25249999999999995,0.0772,1,0.1983873403074507,3,0.3032349445536099,0.10484760424615919,1
0.25249999999999995,0.0776,1,0.19808915790643677,3,0.3032776868874289,0.10518852898099212,1
0.25249999999999995,0.078,1,0.19779207549468747,3,0.30332064925487634,0.10552857376018887,1
0.25249999999999995,0.0784,1,0.1974960797323077,3,0.3033638316372497,0.10586775190494202,1
0.25249999999999995,0.0788,1,0.19720115760032608,3,0.3034072340155986,0.10620607641527252,1
0.25249999999999995,0.07919999999999999,1,0.19690729638987808,3,0.3034508563707344,0.1065435599808563,1
0.25249999999999995,0.0796,1,0.19661448369183543,3,0.30349469868322315,0.10688021499138772,1
0.25249999999999995,0.08,1,0.19632270738687885,3,0.303538760933389,0.10721605354651015,1
0.25249999999999995,0.0804,1,0.19603195563597514,3,0.3035830431013017,0.10755108746532654,1
0.25249999999999995,0.0808,1,0.19574221687125537,3,0.3036275451667878,0.10788532829553243,1
0.25249999999999995,0.0812,1,0.19545347978726207,3,0.30367226710941664,0.10821878732215456,1
0.25249999999999995,0.08159999999999999,1,0.19516573333254914,3,0.303717208908502,0.10855147557595288,1
0.25249999999999995,0.08199999999999999,1,0.19487896670162583,3,0.3037623705431035,0.10888340384147768,1
0.25249999999999995,0.0824,1,0.194593169327218,3,0.3038077519920189,0.10921458266480091,1
0.25249999999999995,0.0828,1,0.1943083308728338,3,0.30385335323378154,0.10954502236094774,1
0.25249999999999995,0.0832,1,0.1940244412256244,3,0.30389917424666596,0.10987473302104156,1
0.25249999999999995,0.0836,1,0.19374149048952405,3,0.3039452150086743,0.11020372451915023,1
0.25249999999999995,0.08399999999999999,1,0.19345946897865002,3,0.3039914754975401,0.11053200651889006,1
0.25249999999999995,0.08439999999999999,1,0.1931783672109585,3,0.3040379556907283,0.11085958847976979,1
0.25249999999999995,0.08479999999999999,1,0.1928981759021406,3,0.3040846555654242,0.1111864796632836,1
0.25249999999999995,0.0852,1,0.19261888595975113,3,0.3041315750985404,0.11151268913878926,1
0.25249999999999995,0.0856,1,0.19234048847755428,3,0.3041787142667092,0.11183822578915495,1
0.25249999999999995,0.086,1,0.19206297473007763,3,0.3042260730462787,0.11216309831620105,1
0.253125,0.07,1,0.20664730780060125,3,0.30271174439776566,0.0960644365971644,1
0.253125,0.0704,1,0.20630570465409193,3,0.3027503560479568,0.09644465139386488,1
0.253125,0.0708,1,0.2059658853587959,3,0.3027891870541539,0.09682330169535802,1
0.253125,0.0712,1,0.20562781742621442,3,0.3028282374012379,0.09720041997502346,1
0.253125,0.07160000000000001,1,0.2052914694362642,3,0.30286750707388477,0.09757603763762057,1
