Omega_over_gamma,Delta_over_gamma,winner_k,global_gap_over_gamma
0.49611111111111106,0.051875000000000004,1,0.2527335093493561
0.4980555555555556,0.051875000000000004,1,0.25271197599602024
0.5,0.051875000000000004,1,0.2526907005487659
0.15,0.053750000000000006,1,0.04921304080947975
0.15194444444444444,0.053750000000000006,1,0.05065464772917411
0.15388888888888888,0.053750000000000006,1,0.05212516930226731
0.15583333333333332,0.053750000000000006,1,0.053625231415679306
0.15777777777777777,0.053750000000000006,1,0.05515549113143285
0.1597222222222222,0.053750000000000006,1,0.056716638810867595
0.16166666666666665,0.053750000000000006,1,0.058309400432213804
0.1636111111111111,0.053750000000000006,1,0.05993454012347113
0.16555555555555554,0.053750000000000006,1,0.06159286293554812
0.16749999999999998,0.053750000000000006,1,0.0632852178841246
0.16944444444444445,0.053750000000000006,1,0.06501250129276592
0.17138888888888887,0.053750000000000006,1,0.06677566047460276
0.17333333333333334,0.053750000000000006,1,0.06857569779546926
0.17527777777777778,0.053750000000000006,1,0.07041367516798705
0.17722222222222223,0.053750000000000006,1,0.07229071903386777
0.17916666666666667,0.053750000000000006,1,0.07420802590092562
0.1811111111111111,0.053750000000000006,1,0.0761668685122957
0.18305555555555555,0.053750000000000006,1,0.07816860273849097
0.185,0.053750000000000006,1,0.08021467529872144
0.18694444444444444,0.053750000000000006,1,0.08230663243694905
0.18888888888888888,0.053750000000000006,1,0.08444612970125417
0.19083333333333333,0.053750000000000006,1,0.08663494300324197
0.19277777777777777,0.053750000000000006,1,0.08887498116871584
0.1947222222222222,0.053750000000000006,1,0.09116830023336413
0.19666666666666666,0.053750000000000006,1,0.09351711978991598
0.1986111111111111,0.053750000000000006,1,0.09592384175899868
0.20055555555555554,0.053750000000000006,1,0.09839107203855799
0.20249999999999999,0.053750000000000006,1,0.10092164559125802
0.20444444444444443,0.053750000000000006,1,0.1035186556626142
0.20638888888888887,0.053750000000000006,1,0.10618548799400565
0.20833333333333331,0.053750000000000006,1,0.1089258611170516
0.21027777777777779,0.053750000000000006,1,0.11174387410689926
0.2122222222222222,0.053750000000000006,1,0.11464406355697312
0.21416666666666667,0.053750000000000006,1,0.11763147205253754
0.2161111111111111,0.053750000000000006,1,0.12071173111699932
0.21805555555555556,0.053750000000000006,1,0.12389116255965635
0.21999999999999997,0.053750000000000006,1,0.12717690348064536
0.22194444444444444,0.053750000000000006,1,0.13057706206192254
0.2238888888888889,0.053750000000000006,1,0.13410091396167118
0.22583333333333333,0.053750000000000006,1,0.1377591530611825
0.22777777777777777,0.053750000000000006,1,0.1415642161825466
0.22972222222222222,0.053750000000000006,1,0.14553071036188936
0.23166666666666666,0.053750000000000006,1,0.14967598532044812
0.2336111111111111,0.053750000000000006,1,0.15402091647271904
0.23555555555555555,0.053750000000000006,1,0.1585910017093834
0.2375,0.053750000000000006,1,0.16341794098032672
0.23944444444444443,0.053750000000000006,1,0.1685419872116904
0.24138888888888888,0.053750000000000006,1,0.17401558622240265
