Omega_over_gamma,Delta_over_gamma,gap1_over_gamma,gap2_over_gamma,low_rank_min,low_rank_winner,best_high_k,best_high_gap,higher_rank_margin,global_winner_among_1_to_Kmax
0.25125,0.07826666666666666,0.19316789231266002,0.2785757240137446,0.19316789231266002,1,3,0.30294121772713856,0.10977332541447854,1
0.25125,0.07853333333333333,0.192988305052147,0.2786331863673073,0.192988305052147,1,3,0.30297033231808274,0.10998202726593573,1
0.25125,0.0788,0.1928090439052712,0.2786908554180937,0.1928090439052712,1,3,0.30299954556843406,0.11019050166316285,1
0.25125,0.07906666666666667,0.19263010716033296,0.278748731268718,0.19263010716033296,1,3,0.30302885747270575,0.11039875031237278,1
0.25125,0.07933333333333334,0.19245149312615667,0.2788068140218971,0.19245149312615667,1,3,0.30305826802535263,0.11060677489919596,1
0.25125,0.0796,0.192273200131714,0.27886510378043894,0.192273200131714,1,3,0.3030877772207929,0.11081457708907888,1
0.25125,0.07986666666666667,0.19209522652576477,0.27892360064724453,0.19209522652576477,1,3,0.3031173850533835,0.11102215852761871,1
0.25125,0.08013333333333333,0.19191757067649248,0.2789823047253034,0.19191757067649248,1,3,0.30314709151744323,0.11122952084095075,1
0.25125,0.0804,0.19174023097116666,0.27904121611768784,0.19174023097116666,1,3,0.3031768966072333,0.11143666563606663,1
0.25125,0.08066666666666666,0.1915632058157975,0.2791003349275519,0.1915632058157975,1,3,0.30320680031696795,0.11164359450117045,1
0.25125,0.08093333333333333,0.19138649363480523,0.2791596612581229,0.19138649363480523,1,3,0.30323680264081226,0.11185030900600704,1
0.25125,0.0812,0.19121009287069496,0.2792191952127042,0.19121009287069496,1,3,0.30326690357287983,0.11205681070218487,1
0.25125,0.08146666666666666,0.1910340019837421,0.27927893689466493,0.1910340019837421,1,3,0.30329710310723235,0.11226310112349025,1
0.25125,0.08173333333333332,0.19085821945168058,0.27933888640743926,0.19085821945168058,1,3,0.3033274012378797,0.11246918178619913,1
0.25125,0.082,0.19068274376939975,0.27939904385452163,0.19068274376939975,1,3,0.3033577979587857,0.11267505418938595,1
0.25125,0.08226666666666667,0.19050757344864952,0.27945940933946245,0.19050757344864952,1,3,0.3033882932638525,0.112880719815203,1
0.25125,0.08253333333333333,0.19033270701775096,0.2795199829658665,0.19033270701775096,1,3,0.30341888714693943,0.11308618012918847,1
0.25125,0.0828,0.19015814302131084,0.2795807648373843,0.19015814302131084,1,3,0.3034495796018484,0.11329143658053753,1
0.25125,0.08306666666666666,0.189983880019948,0.27964175505771066,0.189983880019948,1,3,0.30348037062233013,0.11349649060238212,1
0.25125,0.08333333333333333,0.18980991659001864,0.27970295373058107,0.18980991659001864,1,3,0.3035112602020823,0.11370134361206366,1
0.25125,0.0836,0.1896362513233566,0.27976436095976526,0.1896362513233566,1,3,0.3035422483347458,0.1139059970113892,1
0.25125,0.08386666666666666,0.18946288282700757,0.27982597684906585,0.18946288282700757,1,3,0.3035733350139113,0.11411045218690374,1
0.25125,0.08413333333333332,0.18928980972298193,0.27988780150231174,0.18928980972298193,1,3,0.3036045202331164,0.11431471051013448,1
0.25125,0.0844,0.18911703064800225,0.2799498350233537,0.18911703064800225,1,3,0.3036358039858392,0.11451877333783697,1
0.25125,0.08466666666666667,0.1889445442532614,0.28001207751606155,0.1889445442532614,1,3,0.30366718626550726,0.11472264201224586,1
0.25125,0.08493333333333333,0.18877234920418717,0.2800745290843178,0.18877234920418717,1,3,0.30369866706549065,0.11492631786130347,1
0.25125,0.0852,0.18860044418020533,0.28013718983201574,0.18860044418020533,1,3,0.3037302463791056,0.11512980219890029,1
0.25125,0.08546666666666666,0.18842882787451698,0.2802000598630512,0.18842882787451698,1,3,0.30376192419961057,0.11533309632509359,1
0.25125,0.08573333333333333,0.188257498993871,0.2802631392813232,0.188257498993871,1,3,0.30379370052020715,0.11553620152633615,1
0.25125,0.086,0.1880864562583494,0.2803264281907238,0.1880864562583494,1,3,0.3038255753340458,0.1157391190756964,1
0.25166666666666665,0.07,0.20054799739349832,0.2769387343334074,0.20054799739349832,1,3,0.30222594847533274,0.10167795108183442,1
0.25166666666666665,0.07026666666666667,0.20035014926439287,0.2769896588215517,0.20035014926439287,1,3,0.3022519264924911,0.10190177722809823,1
0.25166666666666665,0.07053333333333334,0.2001527611502901,0.27704078605950133,0.2001527611502901,1,3,0.30227800302186325,0.10212524187157315,1
