Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.43,0.24,8,0.32593802930258226,0.2761032909357596,2.95,44.647606907889774,2.85
0.43,0.24,9,0.32593802930258226,0.3111437272617492,3.35,73.98646411395073,3.2
0.43,0.24,10,0.32593802930258226,0.34484602128209435,3.75,116.35753941976523,3.575
0.43,0.24,11,0.32593802930258226,0.37726065736831355,4.125,175.4676099810467,3.975
0.43,0.24,12,0.32593802930258226,0.4084817322433053,4.525,255.53336898011176,4.3500000000000005
0.43,0.25,3,0.3311269493034131,0.05252939091450307,1.075,0.5164186928675513,1.05
0.43,0.25,4,0.3311269493034131,0.10465316675215479,1.425,2.1290948258143314,1.4000000000000001
0.43,0.25,5,0.3311269493034131,0.15307209036738642,1.8,5.798747070832432,1.75
0.43,0.25,6,0.3311269493034131,0.19651248150474881,2.1750000000000003,12.82267425643387,2.1
0.43,0.25,7,0.3311269493034131,0.23601958209662463,2.575,24.877170586656277,2.475
0.43,0.25,8,0.3311269493034131,0.2730210401137517,2.95,44.14280566686249,2.85
0.43,0.25,9,0.3311269493034131,0.30800769992714716,3.35,73.23923407077676,3.225
0.43,0.25,10,0.3311269493034131,0.3416671954237898,3.75,115.29226949326726,3.6
0.43,0.25,11,0.3311269493034131,0.3740515864134203,4.125,173.96719983061095,3.975
0.43,0.25,12,0.3311269493034131,0.40524332313174677,4.525,253.50660045753193,4.3500000000000005
0.43,0.26,3,0.32756544740052984,0.05668499212395262,1.075,0.5634085400154728,1.05
0.43,0.26,4,0.32756544740052984,0.10890390234986577,1.425,2.2286447885703677,1.4000000000000001
0.43,0.26,5,0.32756544740052984,0.15740813229096726,1.8,5.98599064632996,1.75
0.43,0.26,6,0.32756544740052984,0.20089651857440663,2.1750000000000003,13.141310522052553,2.1
0.43,0.26,7,0.32756544740052984,0.240442381563343,2.575,25.4048765604785,2.475
0.43,0.26,8,0.32756544740052984,0.27743738911978666,2.95,44.961210841686295,2.85
0.43,0.26,9,0.32756544740052984,0.31243348931414344,3.35,74.4157219973462,3.2
0.43,0.26,10,0.32756544740052984,0.34609892396417663,3.75,116.9572249499528,3.575
0.43,0.26,11,0.32756544740052984,0.3784754432950857,4.125,176.28580461522526,3.95
0.43,0.26,12,0.32756544740052984,0.4096786423774625,4.525,256.65531026611285,4.3500000000000005
0.43,0.27,3,0.31763563900214237,0.06609506736506199,1.075,0.6670598748289293,1.05
0.43,0.27,4,0.31763563900214237,0.11839434058418341,1.425,2.4491795006058306,1.4000000000000001
0.43,0.27,5,0.31763563900214237,0.16702572201561394,1.8,6.399026796591793,1.75
0.43,0.27,6,0.31763563900214237,0.21061536378294732,2.1750000000000003,13.84410469923906,2.1
0.43,0.27,7,0.31763563900214237,0.25027147985743803,2.575,26.55218132379317,2.45
0.43,0.27,8,0.31763563900214237,0.2872971895705148,2.95,46.69707573588577,2.825
0.43,0.27,9,0.31763563900214237,0.32235039495435996,3.35,76.98951201992695,3.2
0.43,0.27,10,0.31763563900214237,0.3560587357847484,3.75,120.62452301878454,3.575
0.43,0.27,11,0.31763563900214237,0.3884452899605357,4.125,181.34364134871944,3.95
0.43,0.27,12,0.31763563900214237,0.4196904202125746,4.525,263.47184517105427,4.325
0.43,0.28,3,0.307997185146143,0.07532179675255819,1.075,0.7719693945616719,1.05
0.43,0.28,4,0.307997185146143,0.12765792391369696,1.425,2.6653971998308417,1.375
0.43,0.28,5,0.307997185146143,0.1764175771188117,1.8,6.796165374855361,1.725
0.43,0.28,6,0.307997185146143,0.22011172926595665,2.1750000000000003,14.543892835751913,2.075
0.43,0.28,7,0.307997185146143,0.2598774651046063,2.575,27.664056069381328,2.45
0.43,0.28,8,0.307997185146143,0.2969349326096397,2.95,48.427375727343396,2.825
0.43,0.28,9,0.307997185146143,0.33204400416270613,3.35,79.53601453385541,3.1750000000000003
0.43,0.28,10,0.307997185146143,0.36579449263273106,3.75,124.2369860541915,3.5500000000000003
0.43,0.28,11,0.307997185146143,0.3981914386780417,4.125,186.3413567810608,3.9250000000000003
0.43,0.28,12,0.307997185146143,0.4294776123554388,4.525,270.2110279736325,4.325
0.43,0.29,3,0.2986781853379193,0.0843273507958359,1.075,0.8776615827462524,1.05
0.43,0.29,4,0.2986781853379193,0.13667007227544467,1.425,2.874633206714424,1.375
0.43,0.29,5,0.2986781853379193,0.18555905090231786,1.8,7.188377314229047,1.725
0.43,0.29,6,0.2986781853379193,0.22936076532283392,2.1750000000000003,15.21248405973575,2.075
0.43,0.29,7,0.2986781853379193,0.26923558912349305,2.575,28.768997859783763,2.4250000000000003
0.43,0.29,8,0.2986781853379193,0.3063257092258334,2.95,50.0964477137782,2.8000000000000003
0.43,0.29,9,0.2986781853379193,0.34148938039320387,3.35,81.99179561661941,3.1750000000000003
0.43,0.29,10,0.2986781853379193,0.375281179319134,3.75,127.73754934203549,3.5500000000000003
0.43,0.29,11,0.2986781853379193,0.4076887675174579,4.125,191.17093486117096,3.9250000000000003
0.43,0.29,12,0.2986781853379193,0.43901504782664597,4.525,276.7199789727054,4.3
0.43,0.3,3,0.289695801510767,0.09308850559057189,1.075,0.9837726975960794,1.05
0.43,0.3,4,0.289695801510767,0.14541530884262838,1.425,3.084055078302412,1.375
0.43,0.3,5,0.289695801510767,0.19443469057546328,1.8,7.579371524242308,1.725
0.43,0.3,6,0.289695801510767,0.23834692972907057,2.1750000000000003,15.877597992826503,2.075
0.43,0.3,7,0.289695801510767,0.278330485766322,2.575,29.822775350978517,2.4250000000000003
0.43,0.3,8,0.289695801510767,0.31545405746601674,2.95,51.73722348318054,2.8000000000000003
0.43,0.3,9,0.289695801510767,0.35067109517101824,3.35,84.40749694405133,3.1500000000000004
0.43,0.3,10,0.289695801510767,0.384503342654854,3.75,131.1624976885236,3.5250000000000004
0.43,0.3,11,0.289695801510767,0.41692174741713167,4.125,195.90614207118844,3.9000000000000004
0.43,0.3,12,0.289695801510767,0.4482871925929779,4.525,283.1204454619553,4.3
0.44,0.05,3,0.253239987093819,0.10517512178763751,1.075,1.1066693471648787,1.05
0.44,0.05,4,0.253239987093819,0.15929126751138317,1.4500000000000002,3.4969994734027248,1.4000000000000001
0.44,0.05,5,0.253239987093819,0.2078682702241273,1.85,8.55357101165895,1.7750000000000001
0.44,0.05,6,0.253239987093819,0.25216269007826253,2.25,17.85952207030208,2.125
0.44,0.05,7,0.253239987093819,0.292775628491635,2.625,33.50863712365928,2.5
0.44,0.05,8,0.253239987093819,0.33084291198287,3.0250000000000004,58.08510119114535,2.875
0.44,0.05,9,0.253239987093819,0.3669919573288003,3.4250000000000003,94.72930076567627,3.25
0.44,0.05,10,0.253239987093819,0.40158515761851366,3.825,147.18418670286036,3.625
0.44,0.05,11,0.253239987093819,0.434796783747816,4.25,219.76011207062433,4.025
0.44,0.05,12,0.253239987093819,0.46678509708506527,4.65,317.5094120773188,4.4
0.44,0.060000000000000005,3,0.25467253833456066,0.10424317989683958,1.075,1.0969579403144667,1.05
0.44,0.060000000000000005,4,0.25467253833456066,0.15834623916614415,1.4500000000000002,3.4757633919914563,1.4000000000000001
0.44,0.060000000000000005,5,0.25467253833456066,0.2069238677239549,1.85,8.512295882149392,1.7750000000000001
0.44,0.060000000000000005,6,0.25467253833456066,0.2512137940184016,2.25,17.78987595187536,2.125
0.44,0.060000000000000005,7,0.25467253833456066,0.29181939948931185,2.625,33.39503416019571,2.5
0.44,0.060000000000000005,8,0.25467253833456066,0.32987686248773573,3.0250000000000004,57.91016058495468,2.875
0.44,0.060000000000000005,9,0.25467253833456066,0.36601734184089735,3.4250000000000003,94.47198367828891,3.25
0.44,0.060000000000000005,10,0.25467253833456066,0.4006034760086827,3.825,146.81955539027325,3.625
0.44,0.060000000000000005,11,0.25467253833456066,0.433808055041399,4.25,219.24820312630746,4.025
0.44,0.060000000000000005,12,0.25467253833456066,0.4657913780284227,4.65,316.824905446375,4.4
0.44,0.07,3,0.2563705261877201,0.1031392766424381,1.075,1.0854815639266315,1.05
0.44,0.07,4,0.2563705261877201,0.15722654967985034,1.4500000000000002,3.4506474294867484,1.4000000000000001
0.44,0.07,5,0.2563705261877201,0.2058048345951418,1.85,8.46345949055692,1.7750000000000001
0.44,0.07,6,0.2563705261877201,0.25008931877951235,2.25,17.707459260567173,2.125
0.44,0.07,7,0.2563705261877201,0.2906861289749067,2.625,33.26056744647447,2.5
0.44,0.07,8,0.2563705261877201,0.3287318412767453,3.0250000000000004,57.70304937820639,2.875
0.44,0.07,9,0.2563705261877201,0.3648620810118845,3.4250000000000003,94.16729784859696,3.25
0.44,0.07,10,0.2563705261877201,0.3994397731814401,3.825,146.38774445952575,3.625
0.44,0.07,11,0.2563705261877201,0.43263592999593,4.25,218.6418847504485,4.025
0.44,0.07,12,0.2563705261877201,0.46461329572047494,4.65,316.01409649987403,4.4
0.44,0.08,3,0.2583358471902587,0.1018627009846211,1.075,1.0722473527784435,1.05
0.44,0.08,4,0.2583358471902587,0.15593130976921707,1.4500000000000002,3.421655590215895,1.4000000000000001
0.44,0.08,5,0.2583358471902587,0.20451024083158947,1.85,8.407058962931817,1.7750000000000001
0.44,0.08,6,0.2583358471902587,0.24878826880076044,2.25,17.612260710103687,2.125
0.44,0.08,7,0.2583358471902587,0.28937475599509205,2.625,33.10520134879125,2.5
0.44,0.08,8,0.2583358471902587,0.32740671549725675,3.0250000000000004,57.46369072298458,2.875
0.44,0.08,9,0.2583358471902587,0.36352498440956105,3.4250000000000003,93.81510404597859,3.25
0.44,0.08,10,0.2583358471902587,0.3980928137396573,3.825,145.8885269298547,3.625
0.44,0.08,11,0.2583358471902587,0.4312791279847216,4.25,217.94078921377834,4.025
0.44,0.08,12,0.2583358471902587,0.4632495405759687,4.65,315.07645999159,4.4
0.44,0.09,3,0.2605701768616364,0.10041310214868558,1.075,1.057269192839953,1.05
0.44,0.09,4,0.2605701768616364,0.15445994831443705,1.4500000000000002,3.388803738937314,1.4000000000000001
0.44,0.09,5,0.2605701768616364,0.2030394697991081,1.85,8.343112480229397,1.7750000000000001
0.44,0.09,6,0.2605701768616364,0.24730995261067265,2.25,17.504303238947596,2.125
0.44,0.09,7,0.2605701768616364,0.2878845133387606,2.625,32.92895299248744,2.5
0.44,0.09,8,0.2605701768616364,0.3259006358024715,3.0250000000000004,57.192084949224935,2.875
0.44,0.09,9,0.2605701768616364,0.3620051370253019,3.4250000000000003,93.41537154470426,3.25
0.44,0.09,10,0.2605701768616364,0.3965616315659566,3.825,145.3109981680112,3.6500000000000004
0.44,0.09,11,0.2605701768616364,0.4297366324176764,4.25,217.14474810149312,4.025
0.44,0.09,12,0.2605701768616364,0.46169906347017936,4.65,314.0030499482115,4.425
0.44,0.1,3,0.263074691623093,0.09879073800593814,1.075,1.040570562875849,1.05
0.44,0.1,4,0.263074691623093,0.1528124536985701,1.4500000000000002,3.352125303915215,1.4000000000000001
0.44,0.1,5,0.263074691623093,0.2013924610606518,1.85,8.271670294710995,1.7750000000000001
0.44,0.1,6,0.263074691623093,0.24565422669954542,2.25,17.383662504911587,2.125
0.44,0.1,7,0.263074691623093,0.2862151717039502,2.625,32.73192237776394,2.5
0.44,0.1,8,0.263074691623093,0.3242132814088765,3.0250000000000004,56.8883557762142,2.875
0.44,0.1,9,0.263074691623093,0.36030214508185765,3.4250000000000003,92.96824580279056,3.25
0.44,0.1,10,0.263074691623093,0.39484577629878825,3.825,144.6618497363266,3.6500000000000004
0.44,0.1,11,0.263074691623093,0.4280079383928752,4.25,216.25392637295099,4.025
0.44,0.1,12,0.263074691623093,0.4599613240223913,4.65,312.78700274645956,4.425
0.44,0.11,3,0.26584971750117997,0.09699678483232378,1.075,1.0218196288813661,1.075
0.44,0.11,4,0.26584971750117997,0.15098967518236506,1.4500000000000002,3.311678223385049,1.4000000000000001
0.44,0.11,5,0.26584971750117997,0.19957001409911088,1.85,8.192828228656714,1.7750000000000001
0.44,0.11,6,0.26584971750117997,0.2438218009687091,2.25,17.250489592763987,2.125
0.44,0.11,7,0.26584971750117997,0.284367345809353,2.625,32.51432946837437,2.5
0.44,0.11,8,0.26584971750117997,0.3223451676190944,3.0250000000000004,56.55280735405593,2.875
0.44,0.11,9,0.26584971750117997,0.3584164447162224,3.4250000000000003,92.47413215032091,3.25
0.44,0.11,10,0.26584971750117997,0.3929456230194604,3.825,143.94424688190884,3.6500000000000004
0.44,0.11,11,0.26584971750117997,0.4260933640274753,4.25,215.2689886528342,4.025
0.44,0.11,12,0.26584971750117997,0.458036602824995,4.65,311.44218826394626,4.425
0.44,0.12000000000000001,3,0.2688942972623109,0.09503371387851839,1.075,0.9997828017015342,1.075
0.44,0.12000000000000001,4,0.2688942972623109,0.14899368972060414,1.4500000000000002,3.2666950794488687,1.425
0.44,0.12000000000000001,5,0.2688942972623109,0.1975741586576303,1.85,8.106743767736747,1.7750000000000001
0.44,0.12000000000000001,6,0.2688942972623109,0.24181461172499247,2.25,17.105038147465127,2.125
0.44,0.12000000000000001,7,0.2688942972623109,0.28234286857770613,2.625,32.27655865899984,2.5
0.44,0.12000000000000001,8,0.2688942972623109,0.3202980221126204,3.0250000000000004,56.185992826117605,2.875
0.44,0.12000000000000001,9,0.2688942972623109,0.35634967997187084,3.4250000000000003,91.93379657672122,3.25
0.44,0.12000000000000001,10,0.2688942972623109,0.3908627516868267,3.825,143.15922910273542,3.6500000000000004
0.44,0.12000000000000001,11,0.2688942972623109,0.4239944321223638,4.25,214.19130018304696,4.025
0.44,0.12000000000000001,12,0.2688942972623109,0.4559263843433016,4.65,309.97037986571263,4.425
0.44,0.13,3,0.27220567297519177,0.0929057350210101,1.075,0.9759732402143695,1.075
0.44,0.13,4,0.27220567297519177,0.14682823457340016,1.4500000000000002,3.2162423550147192,1.425
0.44,0.13,5,0.27220567297519177,0.19540859241044478,1.85,8.013654604359846,1.7750000000000001
0.44,0.13,6,0.27220567297519177,0.2396362632128444,2.25,16.947695719366802,2.125
0.44,0.13,7,0.27220567297519177,0.2801452345684779,2.625,32.019210345670736,2.5
0.44,0.13,8,0.27220567297519177,0.3180752313712816,3.0250000000000004,55.788794072096216,2.875
0.44,0.13,9,0.27220567297519177,0.35410515160715955,3.4250000000000003,91.34332764516277,3.2750000000000004
0.44,0.13,10,0.27220567297519177,0.38860039793292406,3.825,142.3085243167891,3.6500000000000004
0.44,0.13,11,0.27220567297519177,0.421714323886458,4.25,213.0231619597448,4.025
0.44,0.13,12,0.27220567297519177,0.4536338122810899,4.65,308.37462061981296,4.425
0.44,0.14,3,0.2757786910554434,0.0906192985514535,1.075,0.9504839384483408,1.075
0.44,0.14,4,0.2757786910554434,0.14449919703275205,1.4500000000000002,3.1621941093837656,1.425
0.44,0.14,5,0.2757786910554434,0.19307917765701882,1.85,7.913899059606145,1.7750000000000001
0.44,0.14,6,0.2757786910554434,0.23729252965891737,2.25,16.77312011440065,2.15
0.44,0.14,7,0.2757786910554434,0.27778010483132537,2.625,31.743158171358903,2.5
0.44,0.14,8,0.2757786910554434,0.3156823495898134,3.0250000000000004,55.36251053238947,2.875
0.44,0.14,9,0.2757786910554434,0.3516883291984954,3.4250000000000003,90.69818991990329,3.2750000000000004
0.44,0.14,10,0.2757786910554434,0.38616396779207335,3.825,141.3947411408779,3.6500000000000004
0.44,0.14,11,0.2757786910554434,0.4192583973749503,4.25,211.7680745314654,4.025
0.44,0.14,12,0.2757786910554434,0.45116421011996055,4.65,306.6595854339024,4.425
0.44,0.15000000000000002,3,0.2796051529354344,0.08818363190793156,1.075,0.9234399670032118,1.075
0.44,0.15000000000000002,4,0.2796051529354344,0.14201513858992051,1.4500000000000002,3.1048036478577554,1.425
0.44,0.15000000000000002,5,0.2796051529354344,0.19059447468574087,1.85,7.807937185951198,1.7750000000000001
0.44,0.15000000000000002,6,0.2796051529354344,0.2347918957068489,2.25,16.587157049741837,2.15
0.44,0.15000000000000002,7,0.2796051529354344,0.2752558512371657,2.625,31.449608803829676,2.5
0.44,0.15000000000000002,8,0.2796051529354344,0.3131276482542267,3.0250000000000004,54.905327925275635,2.9000000000000004
0.44,0.15000000000000002,9,0.2796051529354344,0.34910740480364155,3.4250000000000003,90.01137586461141,3.2750000000000004
0.44,0.15000000000000002,10,0.2796051529354344,0.3835615946824451,3.825,140.42157206062774,3.6500000000000004
0.44,0.15000000000000002,11,0.2796051529354344,0.41663474897293534,4.25,210.4310172688641,4.025
0.44,0.15000000000000002,12,0.2796051529354344,0.4485256451803834,4.65,304.83196538736274,4.425
0.44,0.16,3,0.2836731570517041,0.08561126871950693,1.075,0.8950035464052456,1.075
0.44,0.16,4,0.2836731570517041,0.1393878117741141,1.4500000000000002,3.0444008726806118,1.425
0.44,0.16,5,0.2836731570517041,0.18796627020176537,1.85,7.696370540159005,1.7750000000000001
0.44,0.16,6,0.2836731570517041,0.2321460937348002,2.25,16.39121778928328,2.15
0.44,0.16,7,0.2836731570517041,0.2725840988928342,2.625,31.130514254892088,2.5250000000000004
0.44,0.16,8,0.2836731570517041,0.3104226650039178,3.0250000000000004,54.4127370846538,2.9000000000000004
0.44,0.16,9,0.2836731570517041,0.3463738467899455,3.4250000000000003,89.28645714405918,3.2750000000000004
0.44,0.16,10,0.2836731570517041,0.38080469721950694,3.825,139.3939902497614,3.6500000000000004
0.44,0.16,11,0.2836731570517041,0.41385477639546053,4.25,208.9980913931656,4.05
0.44,0.16,12,0.2836731570517041,0.44572949462539413,4.65,302.90084241021606,4.425
0.44,0.16999999999999998,3,0.28796650517900213,0.08290813466378145,1.1,0.8653779982304963,1.075
0.44,0.16999999999999998,4,0.28796650517900213,0.1366326054131429,1.4500000000000002,2.9814004233689517,1.425
0.44,0.16999999999999998,5,0.28796650517900213,0.1852100364334356,1.85,7.579957714932019,1.7750000000000001
0.44,0.16999999999999998,6,0.28796650517900213,0.22937057352564738,2.25,16.18661288817565,2.15
0.44,0.16999999999999998,7,0.28796650517900213,0.269780202090589,2.625,30.796456985541425,2.5250000000000004
0.44,0.16999999999999998,8,0.28796650517900213,0.3075826870450518,3.0250000000000004,53.897660156511634,2.9000000000000004
0.44,0.16999999999999998,9,0.28796650517900213,0.3435028889311369,3.4250000000000003,88.52802910812083,3.2750000000000004
0.44,0.16999999999999998,10,0.28796650517900213,0.37790847281457635,3.825,138.31841418484024,3.6500000000000004
0.44,0.16999999999999998,11,0.28796650517900213,0.41093367787244206,4.25,207.48576935200313,4.05
0.44,0.16999999999999998,12,0.28796650517900213,0.4427909479262907,4.65,300.87800618514046,4.425
0.44,0.18,3,0.2924642730943548,0.08001220966411261,1.1,0.8348096290933048,1.075
0.44,0.18,4,0.2924642730943548,0.1337688328820246,1.4500000000000002,2.916305455356989,1.425
0.44,0.18,5,0.2924642730943548,0.18234523488634294,1.85,7.4596219537032855,1.7750000000000001
0.44,0.18,6,0.2924642730943548,0.22648481775678445,2.25,15.974946159258545,2.15
0.44,0.18,7,0.2924642730943548,0.2668635670341645,2.625,30.45060321084791,2.5250000000000004
0.44,0.18,8,0.2924642730943548,0.30462708190446425,3.0250000000000004,53.36401495155301,2.9000000000000004
0.44,0.18,9,0.2924642730943548,0.3405138671909378,3.4250000000000003,87.74177849929937,3.2750000000000004
0.44,0.18,10,0.2924642730943548,0.3748922391605189,3.825,137.20280640829438,3.6500000000000004
0.44,0.18,11,0.2924642730943548,0.40789079911762965,4.25,205.91642472224555,4.05
0.44,0.18,12,0.2924642730943548,0.43972935711604294,4.65,298.77815024051694,4.425
0.44,0.19,3,0.2971406627019724,0.07702771984731922,1.1,0.8035865392156628,1.075
0.44,0.19,4,0.2971406627019724,0.13081976615185298,1.4500000000000002,2.8497049346138805,1.425
0.44,0.19,5,0.2971406627019724,0.1793953663753198,1.85,7.336446903123597,1.7750000000000001
0.44,0.19,6,0.2971406627019724,0.22351240400225275,2.25,15.758109413224739,2.15
0.44,0.19,7,0.2971406627019724,0.26385772154382797,2.625,30.09600851324687,2.5250000000000004
0.44,0.19,8,0.2971406627019724,0.30157937496681503,3.0250000000000004,52.81645531996655,2.9000000000000004
0.44,0.19,9,0.2971406627019724,0.3374303030341628,3.4250000000000003,86.93447762128935,3.2750000000000004
0.44,0.19,10,0.2971406627019724,0.37177952194905556,3.825,136.05666905153447,3.6500000000000004
0.44,0.19,11,0.2971406627019724,0.4047497257074227,4.25,204.3033306686655,4.05
0.44,0.19,12,0.2971406627019724,0.436568332056672,4.65,296.61887670317395,4.425
0.44,0.2,3,0.301965247669038,0.07398134840263897,1.1,0.7720335183079495,1.075
0.44,0.2,4,0.301965247669038,0.12781232643899657,1.4500000000000002,2.7822626903265033,1.425
0.44,0.2,5,0.301965247669038,0.17638767636026892,1.85,7.2116571995976555,1.7750000000000001
0.44,0.2,6,0.301965247669038,0.22048072092075763,2.25,15.538250607639867,2.15
0.44,0.2,7,0.301965247669038,0.2607900386532234,2.625,29.73615444515926,2.5250000000000004
0.44,0.2,8,0.301965247669038,0.29846697968344826,3.0250000000000004,52.26029871172071,2.9000000000000004
0.44,0.2,9,0.301965247669038,0.33427963836131347,3.4250000000000003,86.11388172906203,3.2750000000000004
0.44,0.2,10,0.301965247669038,0.36859779327816794,3.825,134.87679505734073,3.6750000000000003
0.44,0.2,11,0.301965247669038,0.40153802447207637,4.25,202.66174817109876,4.05
0.44,0.2,12,0.301965247669038,0.43333548383839177,4.65,294.3990992072281,4.45
0.44,0.21000000000000002,3,0.30690368641133237,0.07090273493514064,1.1,0.7405026689896407,1.075
0.44,0.21000000000000002,4,0.30690368641133237,0.1247763784657902,1.4500000000000002,2.7146974827493553,1.425
0.44,0.21000000000000002,5,0.30690368641133237,0.17335246042353822,1.85,7.0865824308631895,1.7750000000000001
0.44,0.21000000000000002,6,0.30690368641133237,0.21742028187632717,2.25,15.317712539518961,2.15
0.44,0.21000000000000002,7,0.30690368641133237,0.2576910563983336,2.625,29.37485112058852,2.5250000000000004
0.44,0.21000000000000002,8,0.30690368641133237,0.2953205216230777,3.0250000000000004,51.70137949410414,2.9000000000000004
0.44,0.21000000000000002,9,0.30690368641133237,0.33109256238338935,3.4250000000000003,85.28851737351845,3.2750000000000004
0.44,0.21000000000000002,10,0.30690368641133237,0.3653778003973776,3.825,133.67446101344188,3.6750000000000003
0.44,0.21000000000000002,11,0.30690368641133237,0.3982865727254337,4.25,201.00851766962302,4.05
0.44,0.21000000000000002,12,0.30690368641133237,0.43006175466057883,4.65,292.13740700115926,4.45
0.44,0.22000000000000003,3,0.311918902842788,0.06782340448548946,1.1,0.7093601555787139,1.075
0.44,0.22000000000000003,4,0.311918902842788,0.1217436402855199,1.4500000000000002,2.6477549537588123,1.425
0.44,0.22000000000000003,5,0.311918902842788,0.17032197969170623,1.85,6.95871049986976,1.8
0.44,0.22000000000000003,6,0.311918902842788,0.2143636443054255,2.25,15.098944368704384,2.15
0.44,0.22000000000000003,7,0.311918902842788,0.2545934011676371,2.625,29.01609493538371,2.5250000000000004
0.44,0.22000000000000003,8,0.311918902842788,0.29217276276677473,3.0250000000000004,51.14583268690467,2.9000000000000004
0.44,0.22000000000000003,9,0.311918902842788,0.32790193613612434,3.4250000000000003,84.46736801785885,3.2750000000000004
0.44,0.22000000000000003,10,0.311918902842788,0.3621524899612432,3.825,132.4774215879609,3.6750000000000003
0.44,0.22000000000000003,11,0.311918902842788,0.39502847995588164,4.25,199.36144406654327,4.05
0.44,0.22000000000000003,12,0.311918902842788,0.4267803384838125,4.65,289.8830529091309,4.45
0.44,0.22999999999999998,3,0.31697263985143276,0.06477541159177211,1.1,0.6789703454918106,1.075
0.44,0.22999999999999998,4,0.31697263985143276,0.11874630176769965,1.4500000000000002,2.582174176439683,1.425
0.44,0.22999999999999998,5,0.31697263985143276,0.16732907774271613,1.85,6.8317450824799035,1.8
0.44,0.22999999999999998,6,0.31697263985143276,0.21134402541127748,2.25,14.884394308472466,2.15
0.44,0.22999999999999998,7,0.31697263985143276,0.251530404503754,2.625,28.663894637380512,2.5250000000000004
0.44,0.22999999999999998,8,0.31697263985143276,0.28905721544307333,3.0250000000000004,50.59982800226224,2.9000000000000004
0.44,0.22999999999999998,9,0.31697263985143276,0.32474140370995136,3.4250000000000003,83.6521220137812,3.3000000000000003
0.44,0.22999999999999998,10,0.31697263985143276,0.3589556166622477,3.825,131.2988550813934,3.6750000000000003
0.44,0.22999999999999998,11,0.31697263985143276,0.3917976908062337,4.25,197.73853029113846,4.05
0.44,0.22999999999999998,12,0.31697263985143276,0.4235252812221776,4.65,287.6606444485154,4.45
0.44,0.24,3,0.32202720119797507,0.06178986518236659,1.1,0.6496793099228696,1.075
0.44,0.24,4,0.32202720119797507,0.11581551752650256,1.4500000000000002,2.518653007395249,1.425
0.44,0.24,5,0.32202720119797507,0.16440566434092127,1.85,6.708745932749264,1.8
0.44,0.24,6,0.32202720119797507,0.20839377944894003,2.25,14.676396835778363,2.15
0.44,0.24,7,0.32202720119797507,0.24853457841083168,2.625,28.322087282241693,2.5250000000000004
0.44,0.24,8,0.32202720119797507,0.2860066111574466,3.0250000000000004,50.069287005241314,2.9000000000000004
0.44,0.24,9,0.32202720119797507,0.3216438556727052,3.4250000000000003,82.84529989385017,3.3000000000000003
0.44,0.24,10,0.32202720119797507,0.35582020195546177,3.825,130.15146668220547,3.6750000000000003
0.44,0.24,11,0.32202720119797507,0.3886274356277321,4.25,196.15715325726742,4.05
0.44,0.24,12,0.32202720119797507,0.4203299270461575,4.65,285.4939710003575,4.45
0.44,0.25,3,0.3270471472601038,0.05889553611148607,1.1,0.6217999015893891,1.075
0.44,0.25,4,0.3270471472601038,0.11297997696189499,1.4500000000000002,2.4578169770134073,1.425
0.44,0.25,5,0.3270471472601038,0.1615812695730982,1.85,6.590962912591514,1.8
0.44,0.25,6,0.3270471472601038,0.20554294108059382,2.25,14.477069786252214,2.15
0.44,0.25,7,0.3270471472601038,0.2456361540151083,2.625,27.994169109295484,2.5250000000000004
0.44,0.25,8,0.3270471472601038,0.28305143007390954,3.0250000000000004,49.559621832895495,2.9000000000000004
0.44,0.25,9,0.3270471472601038,0.3186399512026748,3.4250000000000003,82.06949032148837,3.3000000000000003
0.44,0.25,10,0.3270471472601038,0.35277705004982346,3.825,129.04692602507228,3.6750000000000003
0.44,0.25,11,0.3270471472601038,0.38554873688575175,4.25,194.6258428722347,4.075
0.44,0.25,12,0.3270471472601038,0.4172254196620768,4.65,283.4049484649672,4.45
0.44,0.26,3,0.33200071955392296,0.056117733378254944,1.1,0.5956003057480863,1.075
0.44,0.26,4,0.33200071955392296,0.11026360229413895,1.475,2.400195760242409,1.425
0.44,0.26,5,0.33200071955392296,0.15888185825452772,1.85,6.479466804028731,1.8
0.44,0.26,6,0.33200071955392296,0.2028180263407294,2.25,14.283735112729582,2.1750000000000003
0.44,0.26,7,0.33200071955392296,0.2428618759711347,2.625,27.683163421111423,2.5250000000000004
0.44,0.26,8,0.33200071955392296,0.28021868493695706,3.0250000000000004,49.061996174494936,2.9250000000000003
0.44,0.26,9,0.33200071955392296,0.31575689382783845,3.4250000000000003,81.33188907273498,3.3000000000000003
0.44,0.26,10,0.33200071955392296,0.34985351697657197,3.825,127.99541939308126,3.6750000000000003
0.44,0.26,11,0.33200071955392296,0.38258916858533865,4.25,193.1423843365241,4.075
0.44,0.26,12,0.33200071955392296,0.4142394564797683,4.65,281.4127730456836,4.45
0.44,0.27,3,0.326278330002648,0.062128490762884236,1.1,0.6653007482936492,1.075
0.44,0.27,4,0.326278330002648,0.11628190120902054,1.4500000000000002,2.5463763692312136,1.425
0.44,0.27,5,0.326278330002648,0.16505413221375312,1.85,6.766467462456659,1.8
0.44,0.27,6,0.326278330002648,0.20907515505076732,2.25,14.768807716652304,2.15
