k,Omega_lo,Omega_hi,Delta_lo,Delta_hi,alpha_upper_lowrank,Yim_bound,sigma_center_min,sigma_scan_lower,sigma_global_lower,y_at_min,param_pert,higher_rank_margin,passed
5,0.25000000000000006,0.26000000000000006,0.1,0.11000000000000001,0.17077551516457606,1.4115594213493108,0.1746784796742243,0.17260153039753764,0.17260153039753764,0.9761661600427203,0.050000000000000044,0.1226015303975376,True
5,0.25000000000000006,0.26000000000000006,0.11000000000000001,0.12000000000000001,0.16556680955521036,1.4317821063276355,0.17969756645379706,0.1775953388208875,0.1775953388208875,0.9796380769358473,0.05000000000000001,0.12759533882088747,True
5,0.26000000000000006,0.2700000000000001,0.05,0.060000000000000005,0.25942216602104534,1.3829316685939335,0.1026250119803107,0.10058384739456826,0.10058384739456826,1.0246646220426932,0.05000000000000003,0.05058384739456823,True
5,0.26000000000000006,0.2700000000000001,0.060000000000000005,0.07,0.25582987055970396,1.3946325680981357,0.10602536101557201,0.10396957030544939,0.10396957030544939,-1.0237837736410895,0.05000000000000003,0.053969570305449355,True
5,0.26000000000000006,0.2700000000000001,0.07,0.08000000000000002,0.2305772289686646,1.408012784032873,0.12801511472634017,0.12594259874629907,0.12594259874629907,1.0238228941402991,0.050000000000000044,0.07594259874629902,True
5,0.26000000000000006,0.2700000000000001,0.08000000000000002,0.09000000000000001,0.2168119135214162,1.4230249470757708,0.1402404745557399,0.13814919337189518,0.13814919337189518,1.0247277800839092,0.05000000000000001,0.08814919337189517,True
5,0.26000000000000006,0.2700000000000001,0.09000000000000001,0.1,0.2062004133302046,1.4396180048887972,0.14982266005457512,0.14771063754846414,0.14771063754846414,-1.0222188929577223,0.05000000000000001,0.09771063754846412,True
5,0.26000000000000006,0.2700000000000001,0.1,0.11000000000000001,0.19724462294163458,1.4577379737113252,0.15800664792635302,0.15587197545921386,0.15587197545921386,-1.0246427842267951,0.050000000000000044,0.10587197545921381,True
5,0.26000000000000006,0.2700000000000001,0.11000000000000001,0.12000000000000001,0.18935619396220402,1.4773286702694157,0.1653242446998468,0.16316508386201006,0.16316508386201006,-1.0234422371346288,0.05000000000000001,0.11316508386201005,True
5,0.2700000000000001,0.2800000000000001,0.05,0.060000000000000005,0.2586104644705296,1.4317821063276366,0.10951440135504824,0.10741217372213867,0.10741217372213867,-1.0721360927838681,0.05000000000000003,0.05741217372213864,True
5,0.2700000000000001,0.2800000000000001,0.060000000000000005,0.07,0.26290039940489673,1.4430869689661812,0.10616209862706028,0.10404573991585253,0.10404573991585253,1.0708775078711095,0.05000000000000003,0.0540457399158525,True
5,0.2700000000000001,0.2800000000000001,0.07,0.08000000000000002,0.26851733357929564,1.4560219778561039,0.10174537422978806,0.09961284675746788,0.09961284675746788,-1.0705287911047052,0.050000000000000044,0.04961284675746784,True
5,0.2700000000000001,0.2800000000000001,0.08000000000000002,0.09000000000000001,0.2760219087356501,1.4705441169852753,0.09578532049227238,0.09363464034604084,0.09363464034604084,-1.0710387128233338,0.05000000000000001,0.04363464034604083,True
