Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.26495,0.084,0.26403822520481435,0.5971,0.03687392883277379,0.11240150235008128,0.017349610370811203
0.26495,0.084,0.26403822520481435,0.5975999999999999,0.03688902164287831,0.11257307759472861,0.01726813722179699
0.26495,0.084,0.26403822520481435,0.5981,0.036908849437003316,0.11275934545236224,0.017213619768393945
0.26495,0.084,0.26403822520481435,0.5986,0.03693340775322233,0.11296034094521008,0.017269040870542766
0.26495,0.084,0.26403822520481435,0.5991,0.03696269031636331,0.1131760935784673,0.017350717430511305
0.26495,0.084,0.26403822520481435,0.5995999999999999,0.03699668905206912,0.1134066273523471,0.017447433382758712
0.26495,0.084,0.26403822520481435,0.6001,0.03703539410422285,0.1136519607846587,0.017558369062726717
0.26495,0.084,0.26403822520481435,0.6006,0.037078793855661714,0.1139121069437534,0.017683061762236097
0.26495,0.084,0.26403822520481435,0.6011,0.03712687495208504,0.11418707349163362,0.01782112147495918
0.26495,0.0843,0.26250555205339743,0.5951,0.03817231296676065,0.11615961617445722,0.01930683194957951
0.26495,0.0843,0.26250555205339743,0.5955999999999999,0.03816870762607225,0.11627821704361245,0.01917781241104796
0.26495,0.0843,0.26250555205339743,0.5961,0.03816967448076363,0.1164108660803993,0.019061317799686752
0.26495,0.0843,0.26250555205339743,0.5966,0.03817521627492368,0.11655761835291213,0.01895769439749113
0.26495,0.0843,0.26250555205339743,0.5971,0.038185334099790406,0.1167185240068277,0.018867361035521883
0.26495,0.0843,0.26250555205339743,0.5975999999999999,0.038200027393667894,0.11689362823715754,0.018791068674077965
0.26495,0.0843,0.26250555205339743,0.5981,0.038219293944809815,0.11708297126900935,0.018739863440118302
0.26495,0.0843,0.26250555205339743,0.5986,0.038243129897258414,0.1172865883473837,0.018792456188936994
0.26495,0.0843,0.26250555205339743,0.5991,0.03827152975961092,0.11750450973600028,0.018869114790431313
0.26495,0.0843,0.26250555205339743,0.5995999999999999,0.03830448641667809,0.11773676072510435,0.01895977864958028
0.26495,0.0843,0.26250555205339743,0.6001,0.03834199114398131,0.11798336164817184,0.01906371241938689
0.26495,0.0843,0.26250555205339743,0.6006,0.03838403362503095,0.11824432790739141,0.01918050080035915
0.26495,0.0843,0.26250555205339743,0.6011,0.03843060197131062,0.11851967000776957,0.019309799437067867
0.26495,0.08460000000000001,0.261086840478349,0.5951,0.03938829407594134,0.12016626638426973,0.020717680685224796
0.26495,0.08460000000000001,0.261086840478349,0.5955999999999999,0.03938490182520043,0.12028977185411545,0.020592578583433226
0.26495,0.08460000000000001,0.261086840478349,0.5961,0.0393859408318373,0.12042693581853911,0.020479326936274366
0.26495,0.08460000000000001,0.261086840478349,0.5966,0.039391413741656625,0.12057781168430196,0.02037826091423406
0.26495,0.08460000000000001,0.261086840478349,0.5971,0.03940132169539177,0.12074244837168928,0.0202897816671304
0.26495,0.08460000000000001,0.261086840478349,0.5975999999999999,0.039415664328490065,0.12092089028834457,0.020214548788849276
0.26495,0.08460000000000001,0.261086840478349,0.5981,0.03943443977343693,0.12111317731082008,0.02016260864487295
0.26495,0.08460000000000001,0.261086840478349,0.5986,0.039457644664608445,0.12131934477387467,0.02021674137528576
0.26495,0.08460000000000001,0.261086840478349,0.5991,0.039485274145631466,0.12153942346751523,0.020292544405963633
0.26495,0.08460000000000001,0.261086840478349,0.5995999999999999,0.03951732187922447,0.12177343964175281,0.02038155632061707
0.26495,0.08460000000000001,0.261086840478349,0.6001,0.039553780059473666,0.12202141501900532,0.020483130102765337
0.26495,0.08460000000000001,0.261086840478349,0.6006,0.039594639426500586,0.12228336681405906,0.020596866107797374
0.26495,0.08460000000000001,0.261086840478349,0.6011,0.03963988928346255,0.12255930776146859,0.020722430311275044
0.26495,0.0849,0.2597619636457359,0.5951,0.04052571866346214,0.12393245550520873,0.022060526560570476
0.26495,0.0849,0.2597619636457359,0.5955999999999999,0.04052251073992883,0.12406051462216477,0.0219361044681223
0.26495,0.0849,0.2597619636457359,0.5961,0.040523609841751886,0.12420188908793253,0.021822961181197247
0.26495,0.0849,0.2597619636457359,0.5966,0.040529018531380266,0.12435663085496669,0.02172143774609245
0.26495,0.0849,0.2597619636457359,0.5971,0.04053873798888277,0.12452478775158929,0.02163193692282193
0.26495,0.0849,0.2597619636457359,0.5975999999999999,0.04055276801163662,0.12470640345759383,0.021555052091405482
0.26495,0.0849,0.2597619636457359,0.5981,0.0405711070162236,0.12490151748655569,0.02149997020481887
0.26495,0.0849,0.2597619636457359,0.5986,0.04059375204251699,0.12511016517487944,0.021558360797908755
0.26495,0.0849,0.2597619636457359,0.5991,0.04062069875995214,0.1253323776775823,0.021636038340377507
0.26495,0.0849,0.2597619636457359,0.5995999999999999,0.04065194147594804,0.1255681819707944,0.021726289779315407
0.26495,0.0849,0.2597619636457359,0.6001,0.040687473146453774,0.12581760086092486,0.021828529189136667
0.26495,0.0849,0.2597619636457359,0.6006,0.040727285388577096,0.12608065300042529,0.021942353781687452
0.26495,0.0849,0.2597619636457359,0.6011,0.040771368495248234,0.1263573529100538,0.022067423676820734
