Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.26552000000000003,0.0839725,0.2753879173729542,0.5973999999999999,0.027503115772541695,0.08238568992822949,0.0013760816071389382
0.26552000000000003,0.0839725,0.2753879173729542,0.5974999999999999,0.027502923210483112,0.0824036843872374,0.0013207085688096694
0.26552000000000003,0.0839725,0.2753879173729542,0.5975999999999999,0.027502984260020392,0.08242244229323716,0.0012707986902309011
0.26552000000000003,0.0839725,0.2753879173729542,0.5976999999999999,0.027503298953765205,0.08244196425826873,0.0012270298316130986
0.26552000000000003,0.0839725,0.2753879173729542,0.5978,0.027503867317294168,0.08246225087357072,0.0011901006328540853
0.26552000000000003,0.0839725,0.2753879173729542,0.5979,0.027504689369147184,0.08248330270955086,0.0011607068680329418
0.26552000000000003,0.0839725,0.2753879173729542,0.598,0.02750576512082542,0.08250512031575938,0.0011395292834581164
0.26552000000000003,0.0839725,0.2753879173729542,0.5981,0.027507094576792606,0.08252770422086533,0.0011276374205028347
0.26552000000000003,0.0839725,0.2753879173729542,0.5982,0.027508677734475285,0.08255105493263583,0.0011396375341481788
0.26552000000000003,0.0839725,0.2753879173729542,0.5982999999999999,0.027510514584264758,0.08257517293791802,0.001160883834078357
0.26552000000000003,0.0839725,0.2753879173729542,0.5983999999999999,0.027512605109520524,0.08260005870262405,0.0011903374967159798
0.26552000000000003,0.0839725,0.2753879173729542,0.5985,0.027514949286573272,0.08262571267171918,0.0012273185184553542
0.26552000000000003,0.0839725,0.2753879173729542,0.5986,0.027517547084730743,0.08265213526921257,0.0012711324834019837
0.26552000000000003,0.0839725,0.2753879173729542,0.5987,0.02752039846628297,0.08267932689815083,0.0013210818654731942
0.26552000000000003,0.0839725,0.2753879173729542,0.5988,0.02752350338650901,0.08270728794061508,0.0013764896725645102
0.26552000000000003,0.0839725,0.2753879173729542,0.5989,0.02752686179368501,0.08273601875771985,0.0014367194322676255
0.26552000000000003,0.08398,0.2753073799397272,0.5972999999999999,0.027571689742582374,0.0825840746606371,0.001503846387904322
0.26552000000000003,0.08398,0.2753073799397272,0.5973999999999999,0.0275712465694989,0.08260136217315271,0.0014459646667878737
0.26552000000000003,0.08398,0.2753073799397272,0.5974999999999999,0.0275710563442128,0.08261941074936147,0.0013928543393356785
0.26552000000000003,0.08398,0.2753073799397272,0.5975999999999999,0.027571119106191998,0.08263822102033208,0.0013450891727052217
0.26552000000000003,0.08398,0.2753073799397272,0.5976999999999999,0.027571434887923935,0.08265779359651534,0.0013032719871152825
0.26552000000000003,0.08398,0.2753073799397272,0.5978,0.02757200371491314,0.0826781290677126,0.0012680193807957678
0.26552000000000003,0.08398,0.2753073799397272,0.5979,0.02757282560567827,0.08269922800304579,0.0012399472909763716
0.26552000000000003,0.08398,0.2753073799397272,0.598,0.027573900571752755,0.0827210909509317,0.0012196720930878224
0.26552000000000003,0.08398,0.2753073799397272,0.5981,0.027575228617683106,0.08274371843905795,0.0012081792983014543
0.26552000000000003,0.08398,0.2753073799397272,0.5982,0.027576809741030484,0.08276711097436222,0.0012198041692565952
0.26552000000000003,0.08398,0.2753073799397272,0.5982999999999999,0.027578643932373487,0.08279126904301473,0.0012401667517315837
0.26552000000000003,0.08398,0.2753073799397272,0.5983999999999999,0.027580731175309653,0.0828161931104033,0.0012683157270563618
0.26552000000000003,0.08398,0.2753073799397272,0.5985,0.02758307144645972,0.08284188362112087,0.001303634967815316
0.26552000000000003,0.08398,0.2753073799397272,0.5986,0.027585664715473336,0.08286834099895667,0.001345510309854334
0.26552000000000003,0.08398,0.2753073799397272,0.5987,0.02758851094503358,0.08289556564688977,0.0013933266766790913
0.26552000000000003,0.08398,0.2753073799397272,0.5988,0.027591610090864072,0.082923557947086,0.001446482398713616
0.26552000000000003,0.08398,0.2753073799397272,0.5989,0.02759496210173744,0.08295231826089654,0.0015044045951344656
0.2655275,0.08392,0.27618867235198763,0.5972999999999999,0.02683044241955212,0.08024264091161236,0.0009441664647832235
0.2655275,0.08392,0.27618867235198763,0.5973999999999999,0.026829909199588803,0.08025914810457593,0.0008510000328968435
0.2655275,0.08392,0.27618867235198763,0.5974999999999999,0.02682963587908615,0.08027643579571979,0.0007595124500953018
0.2655275,0.08392,0.27618867235198763,0.5975999999999999,0.026829622501174807,0.08029450464057278,0.0006703908706452529
